scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms
22.11.24.08.2026~p001,voronoi,1,0,completed,True,False,3,505,0,,29.647125000337837,0.058707178218490766,3549.9999999999923,48.10695599985593,73.79390207126437,213,0,0,0,12927.99141816327,9787.302301254456,58.79760910738247,59.404689415309576,41.22511443019329,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,0,0,13.43626600009884,4.566243999988728,3549.9999999999923
22.11.24.08.2026~p001,prm,1,0,completed,True,False,3,3,0,,23.552167999696394,7.850722666565464,4279.999999999996,31.46887200000492,136.00741710727118,214,0,0,0,13375.882801984168,12739.827956225987,58.59752079260725,58.89725400578355,39.15371842901834,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,23.552167999696394,9.390408999934152,4279.999999999996
22.11.24.08.2026~p001,prm,1,0,completed,True,False,3,389,0,,736.3012190028257,1.8928051902386267,2616.6666666666624,751.0748700001386,3.4838959086278303,157,0,0,0,13375.882801984168,8363.703259809929,58.73845607519937,59.05568762133295,31.717251193004046,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,100,6,21.987436000017624,15.067846999954781,2616.6666666666624
22.11.24.08.2026~p001,prm,1,0,completed,True,False,3,439,0,,27.845474000059767,0.06342932574045505,2949.9999999999945,41.00898000001507,71.93546389105289,177,0,0,0,13375.882801984168,9729.712025981138,59.61446637036672,59.98967872212218,31.077410239097247,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,0,0,20.019267999941803,6.857881000087218,2949.9999999999945
22.11.24.08.2026~p001,visibility,1,0,completed,True,False,3,3,0,,32.08404999986669,10.694683333288898,3920.000000000003,35.58596800007763,110.15577825482931,196,0,1,1,7228.024135159283,7005.928624429876,58.79883832545195,59.54910983249546,-3.346873608418207,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,32.08404999986669,11.217614999850412,3920.000000000003
22.11.24.08.2026~p001,visibility,1,0,completed,True,False,3,489,0,,3362.45447400006,6.876185018405031,3699.999999999992,3403.6661929999354,1.087063122585142,222,0,1,1,7228.024135159283,7057.572596398417,58.82655024128791,59.640871163073015,-7.804655108498196,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,189,33,30.878483999913442,26.128198000151315,3699.999999999992
22.11.24.08.2026~p001,visibility,1,0,completed,True,False,3,536,0,,884.53601700121,1.650253763061959,4149.999999999991,910.6474969998999,4.557196954553807,249,0,0,0,7228.024135159283,7038.648480089656,58.653489372194976,58.778536402999684,12.415289766237606,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,44,43,63.46179699971799,22.51922999994349,4149.999999999991
22.11.24.08.2026~p002,voronoi,1,0,completed,True,False,3,3,0,,13.601996000033978,4.533998666677992,5299.9999999999745,18.14624000007825,292.0715255599573,265,0,2,2,9921.717788212478,9318.586611137489,58.75706416944627,59.51556986113816,-15.784639067853306,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,13.601996000033978,4.623421000133021,5299.9999999999745
22.11.24.08.2026~p002,voronoi,1,0,completed,True,False,3,378,0,,314.27433699991525,0.8314135899468658,2266.6666666666633,326.75977600001715,6.936798324486991,136,0,0,0,9921.717788212478,7711.7932988013845,59.19871545917868,59.799743060141026,3.6276595168467907,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,64,40,13.459578000038164,5.040158000156225,2266.6666666666633
22.11.24.08.2026~p002,voronoi,1,0,completed,True,False,3,368,0,,69.0625830013687,0.1876700625037193,2266.6666666666633,80.56770300004246,28.133688590643683,136,0,1,1,9921.717788212478,7781.324956411643,58.79885864216525,59.15472104181208,-0.35377389191774,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,9,25,13.622881999935998,5.710410000119737,2266.6666666666633
22.11.24.08.2026~p002,prm,1,0,planning_failed,False,False,3,3,1,Y1,14.161379999904966,4.720459999968322,4100.000000000001,17.726667000033558,231.28995428143594,205,0,0,0,10525.6091017326,10083.492389890442,778.1545347115848,2215.469990769453,93.81781571630972,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,14.161379999904966,7.621976999871549,
