scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,replan_count,replan_failures,replan_attempts,blocked_ms,blocked_time_pct,any_replan_failure,rebuild_calls,check_calls,planner_calls,planning_time_ms_total,planning_time_ms_initial,planning_time_ms_max_call,planning_time_ms_p95_call,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_blocked,replans_route_finished,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns
random-s0-0001,voronoi,event,150.0,20.0,30.0,1,0,92,13,105,260.0,6.989247311827953,True,98,787,885,297.06980008631945,21.655800024745982,9.480200009420514,0.2824999974109232,250.91960000281688,46.15020008350257,68,21,0,0,3,23,107.46239451865289,669.9923620563477,1.851247504518311,12
random-s0-0001,voronoi,event,150.0,100.0,30.0,1,0,20,0,20,0.0,0.0,False,26,156,182,112.59810016781556,19.20889999018982,12.906200005090795,6.624899993767031,100.23990002810024,12.358200139715336,12,8,0,0,0,8,175.0238129412713,557.0426576210207,0.4944495191294135,0
random-s0-0001,prm,once,0.0,20.0,30.0,1,0,0,0,0,0.0,0.0,False,6,0,6,24.5520000171382,24.5520000171382,13.00690000061877,13.00690000061877,24.5520000171382,0.0,0,0,0,0,0,0,0.0,0.0,0.0462803450572755,0
random-s0-0001,prm,cycle,0.0,20.0,30.0,1,0,106,2,108,40.0,1.3605442176870737,True,112,623,735,1655.2488000743324,29.28629999223631,34.72830000100657,13.121600000886248,1425.2540999732446,229.9947001010878,0,0,0,106,0,7,56.755565009630914,616.3158393461867,0.4158308800566274,0
random-s0-0001,prm,cycle,0.0,100.0,30.0,1,0,26,0,26,0.0,0.0,False,32,121,153,372.1485999994911,41.21679997479077,22.248799999943003,12.074799989932217,342.16079994803295,29.98780005145818,0,0,0,26,0,7,139.5740024849837,676.0815309207508,0.3608563094587285,2
random-s0-0001,prm,cycle,50.0,20.0,30.0,1,0,92,19,111,380.0,11.728395061728387,True,98,657,755,1365.141300135292,35.70600000966806,71.04969999636523,11.926000006496906,1198.436300008325,166.7050001269672,0,0,0,92,0,7,93.81396162574477,750.0000000000001,0.6629782734052481,5
random-s0-0001,prm,cycle,50.0,100.0,30.0,1,0,15,5,20,500.0,15.432098765432093,True,21,132,153,259.80400005937554,35.19160000723787,14.36420000391081,11.699499998940157,211.14410004520323,48.65990001417231,0,0,0,15,0,4,228.97698550667857,629.2614297906058,0.3578473413738149,1
random-s0-0001,prm,cycle,150.0,20.0,30.0,1,0,83,88,171,1760.0,53.98773006134966,True,89,687,776,1162.020700139692,39.47289999632631,29.905899995355867,10.439599995152092,996.1372000543632,165.8835000853287,0,0,0,83,0,6,135.35717651466004,750.0,0.9456119480152224,7
random-s0-0001,prm,cycle,150.0,100.0,30.0,1,0,12,16,28,1600.0,46.24277456647396,True,18,139,157,189.0193000144791,35.40829998382833,12.447100001736544,10.573299994575793,155.55999997013714,33.459300044341944,0,0,0,12,0,5,345.8275514986495,750.0,0.4793169190444933,4
random-s0-0001,prm,event,0.0,20.0,30.0,1,0,8,6,14,120.0,3.7499999999999973,True,14,740,754,147.4394000833854,27.024499999242835,14.408100003493018,0.0445000041509047,127.00980000954588,20.429600073839534,8,0,0,0,0,8,237.22284427232543,552.7888526947485,0.2818646318266268,1
