scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_time_ms_p95_call,straight_line_mm
random-s0-0152,voronoi,1,0,completed,True,False,3,3,0,,4.070399999818619,1.3567999999395397,7119.999999999936,16.11408400003711,441.8495025831775,356,1,0,1,20241.51463838114,19709.497418402007,59.62124695036858,59.710543223280354,-78.76042494965886,20.0,kinematic,False,0,0.0,,,,random,once,0,0,4.070399999818619,4.002230999958556,7119.999999999936,0.0,4.002230999958556,17542.20628840492
random-s0-0152,voronoi,1,0,completed,True,False,3,488,0,,221.86555600092106,0.45464253278877265,3316.6666666666597,243.74618799993186,13.607050407153801,199,0,0,0,20241.51463838114,17428.776444803152,59.51175837436995,59.85345680657489,37.39656068000147,20.0,kinematic,False,0,0.0,,,,random,cycle,52,0,4.1372420000698185,4.364119000001665,3316.6666666666597,0.0,3.916678000223328,17542.20628840492
random-s0-0152,voronoi,1,0,completed,True,False,3,608,0,,556.7086539977026,0.915639233548853,4583.333333333322,585.7216310000695,7.825105119487688,275,0,0,0,17758.869067722564,19879.206067508636,59.70422407969946,59.963498568093215,150.29432139274473,20.0,kinematic,False,0,0.0,,,,random,cycle,189,0,0.10188200030825101,5.429894999906537,4583.333333333322,250.0,4.2236379999849305,17542.20628840492
random-s0-0152,voronoi,1,0,completed,True,False,3,557,0,,29.75652099439685,0.053422838410048204,4466.666666666656,53.94979199991212,82.79302850090565,268,0,0,0,20241.51463838114,18885.070643241495,58.98438597674822,59.659111126285644,2.619777629673763,20.0,kinematic,False,0,0.0,,,,random,event,2,0,4.309705999730795,4.245492999871203,4466.666666666656,0.0,0.04297500026950729,17542.20628840492
random-s0-0152,voronoi,1,0,completed,True,False,3,587,0,,34.8337330024151,0.05934196422898654,4116.666666666657,60.352010000315204,68.2109289590381,247,0,0,0,17758.869067722564,19693.55165135862,58.934843501031004,59.250532453054994,2.736350681437216,20.0,kinematic,False,0,0.0,,,,random,event,34,1,0.10105399996973574,4.642370000055962,4116.666666666657,250.0,0.059950999911961844,17542.20628840492
random-s0-0152,prm,1,0,completed,True,False,3,3,0,,6.860552000489406,2.286850666829802,4859.9999999999845,12.564516000111325,386.8035983206137,243,0,0,0,18134.048811882712,17922.153141287017,59.31396309616673,59.710543223280354,13.896576897318567,20.0,kinematic,False,0,0.0,,,,random,once,0,0,6.860552000489406,6.824319000315882,4859.9999999999845,0.0,6.824319000315882,17542.20628840492
random-s0-0152,prm,1,0,completed,True,False,3,577,0,,340.53220699479425,0.5901771351729537,3566.666666666659,367.8260629999386,9.696612136664319,214,1,0,1,18134.048811882712,19291.34043334271,59.54114571077199,59.83098839178842,-163.53134207842814,20.0,kinematic,False,0,0.0,,,,random,cycle,42,152,7.502123999984178,9.931327999765927,3566.666666666659,0.0,6.324014999790961,17542.20628840492
random-s0-0152,prm,1,0,planning_failed,False,False,3,290,1,B0,39.30468000089604,0.13553337931343462,2466.666666666663,54.62885500037373,45.15318262939591,148,0,0,0,10692.451789884552,10573.769971568017,2322.8121056123005,6849.754498520367,150.65649064483148,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.34653400052775396,0.37249800016070367,,250.0,0.2110629998242075,17542.20628840492
random-s0-0152,prm,1,0,completed,True,False,3,577,0,,43.086837003556866,0.07467389428692697,3566.666666666659,67.94514700004584,52.49332475009956,214,1,0,1,18134.048811882712,19291.34043334271,59.54114571077199,59.83098839178842,-163.53134207842814,20.0,kinematic,False,0,0.0,,,,random,event,3,152,6.876000999909593,6.836119000126928,3566.666666666659,0.0,0.08246000015788013,17542.20628840492
random-s0-0152,prm,1,0,planning_failed,False,False,3,290,1,B0,4.745149995414977,0.016362586191086128,2466.666666666663,17.25886599979276,142.92171146680678,148,0,0,0,10692.451789884552,10573.769971568017,2322.8121056123005,6849.754498520367,150.65649064483148,20.0,kinematic,False,0,0.0,,,,random,event,0,0,0.1173999999082298,0.0851519998832373,,250.0,0.01847199973781244,17542.20628840492
random-s0-0152,visibility,1,0,completed,True,False,3,3,0,,9.799021001072106,3.2663403336907018,3720.0000000000027,14.20822699992641,261.82014124769194,186,0,0,0,17545.674159927767,17368.497187993937,58.96218989709795,59.710543223280354,172.37802386135468,20.0,kinematic,False,0,0.0,,,,random,once,0,0,9.799021001072106,9.7604290003801,3720.0000000000027,0.0,9.7604290003801,17542.20628840492
random-s0-0152,visibility,1,0,completed,True,False,3,468,0,,320.0281219978933,0.6838207734997721,2983.3333333333276,341.97730200003207,8.723775864320515,179,0,0,0,17545.674159927767,17381.432090791255,59.4594302179014,59.69647233716924,72.23878999143136,20.0,kinematic,False,0,0.0,,,,random,cycle,30,0,9.96449499962182,9.991141000227799,2983.3333333333276,0.0,9.30275700011407,17542.20628840492
random-s0-0152,visibility,1,0,planning_failed,False,False,3,290,1,B0,16.465676997540868,0.05677819654324437,2466.666666666663,30.975177000073018,79.63365848275373,148,0,0,0,10692.451789884552,10573.769971568017,2322.8121056123005,6849.754498520367,150.65649064483148,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.16177700035768794,0.11417399991842103,,250.0,0.0833520002743171,17542.20628840492
random-s0-0152,visibility,1,0,completed,True,False,3,472,0,,103.55621400049131,0.21939875847561718,3049.999999999994,122.76990100008334,24.843222770033215,183,0,0,0,17545.674159927767,17387.64102594645,59.0090036465397,59.659111126285644,71.81522566171245,20.0,kinematic,False,0,0.0,,,,random,event,9,0,9.563766999690415,11.031519999960437,3049.999999999994,0.0,0.027672999749484006,17542.20628840492
random-s0-0152,visibility,1,0,planning_failed,False,False,3,290,1,B0,4.851508002502669,0.016729337939664378,2466.666666666663,17.63046399992163,139.90934479532856,148,0,0,0,10692.451789884552,10573.769971568017,2322.8121056123005,6849.754498520367,150.65649064483148,20.0,kinematic,False,0,0.0,,,,random,event,0,0,0.10609099990688264,0.0734329996703309,,250.0,0.020678000055340817,17542.20628840492
random-s0-0153,voronoi,1,0,completed,True,False,3,3,0,,0.10865600006582099,0.036218666688606994,2820.0000000000023,7.346099000187678,383.87721155513384,141,0,0,0,14258.31794101942,14081.50331182958,58.93820972994761,59.316573382736166,26.20123970706092,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.10865600006582099,0.041370000417373376,2820.0000000000023,0.0,0.041370000417373376,14258.31794101942
random-s0-0153,voronoi,1,0,completed,True,False,3,416,0,,32.491125995875336,0.07810366825931571,2883.333333333328,50.063855000189506,57.593114499920425,173,0,0,0,14258.31794101942,14201.85654832127,58.966926782013125,59.37599108609318,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,cycle,5,0,0.10569000005489215,4.7738949997437885,2883.333333333328,0.0,0.048504999995202525,14258.31794101942
random-s0-0153,voronoi,1,0,completed,True,False,3,446,0,,94.76844799610262,0.21248530940830185,2966.666666666661,115.06230599979972,25.783132372402,178,0,0,0,14258.31794101942,14395.054926240105,58.641969034462655,59.188173155679934,109.50856628057107,20.0,kinematic,False,0,0.0,,,,random,cycle,56,0,0.09124199959842372,4.584975999932794,2966.666666666661,250.0,0.0729690000298433,14258.31794101942
random-s0-0153,voronoi,1,0,completed,True,False,3,418,0,,17.140162003215664,0.0410051722564968,2916.666666666661,35.610259999884875,81.90523367917253,175,0,0,0,14258.31794101942,14216.640497535056,59.22676343489096,59.857451530212295,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,event,1,0,0.09077099957721657,4.053123000176129,2916.666666666661,0.0,0.05239899974185391,14258.31794101942
random-s0-0153,voronoi,1,0,completed,True,False,3,452,0,,22.265045999120048,0.049258951325486834,3016.666666666661,45.14511199977278,66.82155682063308,181,0,0,0,14258.31794101942,14452.547060585002,58.79124038610846,58.86634970243049,128.40080544871256,20.0,kinematic,False,0,0.0,,,,random,event,40,0,0.09245599994756049,5.191781000121409,3016.666666666661,250.0,0.07993600002009771,14258.31794101942
random-s0-0153,prm,1,0,completed,True,False,3,3,0,,0.051339999572519446,0.017113333190839814,2820.0000000000023,3.449713000009069,817.4593074822712,141,0,0,0,14258.31794101942,14081.50331182958,58.93820972994761,59.316573382736166,26.20123970706092,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.051339999572519446,0.01970899984371499,2820.0000000000023,0.0,0.01970899984371499,14258.31794101942
random-s0-0153,prm,1,0,completed,True,False,3,413,0,,96.0760829980245,0.23262974091531358,2833.333333333328,115.63986200008003,24.501355192998822,170,0,0,0,14258.31794101942,14088.710058349803,58.81921925430864,59.37599108609318,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,cycle,7,0,0.533510999957798,6.414471999960369,2833.333333333328,0.0,0.17148799997812603,14258.31794101942
random-s0-0153,prm,1,0,completed,True,False,3,417,0,,142.07000399346725,0.340695453221744,2899.9999999999945,162.26375599990206,17.8721365232156,174,0,0,0,14258.31794101942,14302.125299564104,58.66618180548503,59.37599108609318,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,cycle,18,26,0.37689900000259513,6.025157999829389,2899.9999999999945,250.0,0.2538100002311694,14258.31794101942
random-s0-0153,prm,1,0,completed,True,False,3,413,0,,20.132695001393586,0.048747445523955414,2833.333333333328,37.08549400016636,76.40004292030243,170,0,0,0,14258.31794101942,14088.710058349803,58.81921925430864,59.37599108609318,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,event,2,0,0.05518399984794087,7.192115999714588,2833.333333333328,0.0,0.022104999970906647,14258.31794101942
random-s0-0153,prm,1,0,completed,True,False,3,431,0,,13.15769800248745,0.030528301629901278,3133.333333333327,31.2972639999316,100.11524756094255,188,0,0,0,14258.31794101942,14530.708591114208,59.24168687479594,59.9022218499272,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,event,1,11,0.046950999603723176,5.3401649997795175,3133.333333333327,250.0,0.026239000362693332,14258.31794101942
random-s0-0153,visibility,1,0,completed,True,False,3,3,0,,0.04819000014322228,0.01606333338107409,2820.0000000000023,3.3921260001079645,831.3370434677979,141,0,0,0,14258.31794101942,14081.50331182958,58.93820972994761,59.316573382736166,26.20123970706092,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.04819000014322228,0.01789599991752766,2820.0000000000023,0.0,0.01789599991752766,14258.31794101942
random-s0-0153,visibility,1,0,completed,True,False,3,414,0,,87.29168200261483,0.21084947343626773,2849.9999999999945,106.29268599996067,26.81275737072868,171,0,0,0,14258.31794101942,14082.773722173151,58.73261279877141,59.37599108609318,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,cycle,6,0,0.2213350003330561,12.845479000134219,2849.9999999999945,0.0,0.08515599984093569,14258.31794101942
random-s0-0153,visibility,1,0,completed,True,False,3,416,0,,186.7047720006667,0.44880954807852574,2883.333333333328,205.91716199987786,14.002394483928631,173,0,0,0,14258.31794101942,14169.772200900545,58.93210994065523,59.37599108609318,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,cycle,20,38,0.17442300031689228,8.67945999971198,2883.333333333328,250.0,0.09373900002174196,14258.31794101942
random-s0-0153,visibility,1,0,completed,True,False,3,414,0,,47.888822005916154,0.11567348310607767,2849.9999999999945,64.81838899981085,43.96900391967951,171,0,0,0,14258.31794101942,14082.612770064366,58.91583842327444,59.37599108609318,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,event,4,0,0.05748100011260249,11.449432000063098,2849.9999999999945,0.0,0.025566000203980366,14258.31794101942
random-s0-0153,visibility,1,0,completed,True,False,3,420,0,,25.75273400725564,0.061316033350608666,2949.9999999999945,47.983308999846486,61.47971162241922,177,0,0,0,14258.31794101942,14272.423842014314,59.00365742845265,59.37599108609318,26.247039398109877,20.0,kinematic,False,0,0.0,,,,random,event,2,27,0.04752399991048151,8.758363000197278,2949.9999999999945,250.0,0.05592300021817209,14258.31794101942
random-s0-0154,voronoi,1,0,completed,True,False,3,3,0,,8.533270999578235,2.8444236665260783,6239.9999999999545,16.9973500001106,367.11605044076583,312,0,0,0,12523.711056593664,11951.710112089877,58.6072456549313,58.82066149797046,233.43031453281037,20.0,kinematic,False,0,0.0,,,,random,once,0,0,8.533270999578235,4.321690999859129,6239.9999999999545,0.0,4.321690999859129,9299.099536291036
random-s0-0154,voronoi,1,0,completed,True,False,3,357,0,,69.8904460000449,0.19577155742309496,2333.33333333333,85.31815600008485,27.348614207402807,140,0,0,0,12523.711056593664,9161.47226269486,58.19217765499108,58.38171248223048,360.87739372326314,20.0,kinematic,False,0,0.0,,,,random,cycle,13,0,8.11585199971887,4.150595999817597,2333.33333333333,0.0,0.06396199978553341,9299.099536291036
random-s0-0154,voronoi,1,0,completed,True,False,3,376,0,,81.10192300136987,0.21569660372704752,2499.999999999996,97.56247000041185,25.62460749496648,150,0,0,0,12560.108971058948,9395.803070647919,58.79122804213913,59.19319673307125,361.5241282336292,20.0,kinematic,False,0,0.0,,,,random,cycle,33,0,8.28777499964417,4.338657000062085,2499.999999999996,250.0,0.07677299981878605,9299.099536291036
random-s0-0154,voronoi,1,0,completed,True,False,3,359,0,,19.01214599774903,0.05295862394916164,2383.33333333333,33.7443120001808,70.62918732260893,143,0,0,0,12523.711056593664,9161.063735711577,58.87521576337324,59.96194995675641,361.077051839379,20.0,kinematic,False,0,0.0,,,,random,event,0,0,8.406226999341015,4.310408999572246,2383.33333333333,0.0,0.046485999973810976,9299.099536291036
random-s0-0154,voronoi,1,0,completed,True,False,3,375,0,,19.56269199718008,0.052167178659146884,2599.9999999999955,35.349979999864445,73.550253776946,156,0,0,0,12560.108971058948,9385.518274385786,58.933544452872944,59.486471695717185,362.3609005680181,20.0,kinematic,False,0,0.0,,,,random,event,18,0,7.961321999573556,4.0177659998335,2599.9999999999955,250.0,0.0500159999319294,9299.099536291036
random-s0-0154,prm,1,0,planning_failed,False,False,3,3,1,B0,6.882925999889267,2.2943086666297554,4299.999999999996,12.155417000030866,353.7517470596918,215,0,0,0,8100.637550421528,7937.468670967155,591.3523092717828,1655.3519897592776,356.31254453945826,20.0,kinematic,False,0,0.0,,,,random,once,0,0,6.882925999889267,6.677902999854268,,0.0,6.677902999854268,9299.099536291036
random-s0-0154,prm,1,0,planning_failed,False,False,3,263,1,B0,135.55204200156368,0.5154070038082269,2416.666666666663,149.40483200007293,16.175291215919195,145,0,0,0,8100.637550421528,7552.105448190573,590.665929345895,1655.3519897592776,361.0964415464323,20.0,kinematic,False,0,0.0,,,,random,cycle,15,0,6.7522290005399555,7.246576999932586,,0.0,6.1963829998603615,9299.099536291036
random-s0-0154,prm,1,0,planning_failed,False,False,3,257,1,B0,126.33812800049782,0.49158804669454403,2316.6666666666633,139.74750299985317,16.577517429195836,139,0,0,0,8835.239130958216,7538.257338848383,591.2406959987201,1655.3519897592776,362.4722796431628,20.0,kinematic,False,0,0.0,,,,random,cycle,15,0,6.680475999928603,6.496083000001818,,250.0,5.5742279996593425,9299.099536291036
random-s0-0154,prm,1,0,planning_failed,False,False,3,263,1,B0,11.066373999710777,0.04207746767950866,2416.666666666663,22.672425000109797,106.5905683514207,145,0,0,0,8100.637550421528,7551.007206008385,590.970288613887,1655.3519897592776,362.0228061987689,20.0,kinematic,False,0,0.0,,,,random,event,0,0,6.732188000114547,6.622944000355346,,0.0,0.020527000287984265,9299.099536291036
random-s0-0154,prm,1,0,planning_failed,False,False,3,257,1,B0,11.260310997386114,0.04381443967854519,2316.6666666666633,22.84437500020431,101.41081411270582,139,0,0,0,8835.239130958216,7538.257338848383,591.2406959987201,1655.3519897592776,362.4722796431628,20.0,kinematic,False,0,0.0,,,,random,event,0,0,6.88454399960392,6.766587999663898,,250.0,0.027657999908115016,9299.099536291036
random-s0-0154,visibility,1,0,planning_failed,False,False,3,3,1,B0,10.301192000497394,3.433730666832465,3060.0000000000023,13.914112000293244,219.9206100925098,153,0,0,0,7666.63971416264,7545.331658937479,590.8690629238691,1655.3519897592776,359.18826984471,20.0,kinematic,False,0,0.0,,,,random,once,0,0,10.301192000497394,10.204721000263817,,0.0,10.204721000263817,9299.099536291036
random-s0-0154,visibility,1,0,planning_failed,False,False,3,254,1,B0,139.9054520034042,0.5508088661551347,2266.6666666666633,152.46393600000374,14.866903781538262,136,0,0,0,7666.63971416264,7526.64981389392,590.9581617943898,1655.3519897592776,361.8205169237424,20.0,kinematic,False,0,0.0,,,,random,cycle,12,0,9.63582399981533,9.989147999931447,,0.0,9.519618000012997,9299.099536291036
random-s0-0154,visibility,1,0,planning_failed,False,False,3,254,1,B0,162.0300630024758,0.6379136338680149,2266.6666666666633,174.55898600019282,12.985104454400071,136,0,0,0,7699.650028222784,7527.330288125976,590.9637424860931,1655.3519897592776,361.80387526057746,20.0,kinematic,False,0,0.0,,,,random,cycle,16,0,9.275841000089713,10.390622000159055,,250.0,8.502706999934162,9299.099536291036
random-s0-0154,visibility,1,0,planning_failed,False,False,3,254,1,B0,14.278267005011003,0.05621364962602757,2266.6666666666633,29.50944900021568,76.81155505987579,136,0,0,0,7666.63971416264,7527.32796983141,590.9637234733419,1655.3519897592776,361.8110672041372,20.0,kinematic,False,0,0.0,,,,random,event,0,0,10.024729000178922,9.899358999973629,,0.0,0.02551400029915385,9299.099536291036
random-s0-0154,visibility,1,0,planning_failed,False,False,3,254,1,B0,13.394666001659061,0.05273490551834276,2266.6666666666633,25.06528399999297,90.43052002392228,136,0,0,0,7699.650028222784,7528.8754933643395,590.9764149924828,1655.3519897592776,361.7980401231101,20.0,kinematic,False,0,0.0,,,,random,event,0,0,9.08446199946411,8.968259999619477,,250.0,0.0238049997278722,9299.099536291036
random-s0-0155,voronoi,1,0,completed,True,False,3,3,0,,4.078999000284966,1.359666333428322,6519.999999999949,11.585846000343736,562.7556243891478,326,1,0,1,11363.54355321299,10986.014116699196,58.92577054462259,59.85156476990885,-124.1948645882027,20.0,kinematic,False,0,0.0,,,,random,once,0,0,4.078999000284966,4.006899000160047,6519.999999999949,0.0,4.006899000160047,10249.12540390235
random-s0-0155,voronoi,1,0,completed,True,False,3,376,0,,134.7740589985733,0.35844164627280134,2616.6666666666624,151.379340999938,17.285493842041063,157,0,0,0,11363.54355321299,10514.894829309062,58.11216837972389,58.138083975144916,54.56485702821891,20.0,kinematic,False,0,0.0,,,,random,cycle,27,3,3.9300960002037755,4.44696299973657,2616.6666666666624,0.0,3.960614000334317,10249.12540390235
random-s0-0155,voronoi,1,0,completed,True,False,3,474,0,,283.36541398994086,0.5978173290927022,2733.3333333333285,303.9850249997471,8.991670998713184,164,0,0,0,11201.740109464376,12508.115795561163,59.0073573981133,59.31648184066887,237.13532194599173,20.0,kinematic,False,0,0.0,,,,random,cycle,103,6,3.941922999729286,4.615342999841232,2733.3333333333285,250.0,4.144163000091794,10249.12540390235
random-s0-0155,voronoi,1,0,completed,True,False,3,381,0,,23.85414799891805,0.06260931233311824,2683.3333333333285,40.07073399998262,66.9649159242876,161,0,0,0,11363.54355321299,10541.142351602433,58.82173880166176,59.736065190081675,57.613457497329364,20.0,kinematic,False,0,0.0,,,,random,event,1,1,4.1478200000710785,4.08517000005304,2683.3333333333285,0.0,0.05079000038676895,10249.12540390235
random-s0-0155,voronoi,1,0,completed,True,False,3,445,0,,60.434778003127576,0.1358084898946687,2616.6666666666624,78.90253100003974,33.16327921933638,157,0,0,0,11201.740109464376,11575.290131592545,58.48227368793533,58.69054575002966,223.68833646788778,20.0,kinematic,False,0,0.0,,,,random,event,29,2,3.952612999455596,4.371556000023702,2616.6666666666624,250.0,0.062244000218925066,10249.12540390235
random-s0-0155,prm,1,0,completed,True,False,3,3,0,,6.29878599966105,2.09959533322035,4619.999999999989,12.071874999946886,382.7077401000521,231,1,0,1,10530.157389389333,10322.851185493872,58.92003695480161,59.85156476990885,-124.1948645882027,20.0,kinematic,False,0,0.0,,,,random,once,0,0,6.29878599966105,6.258883000100468,4619.999999999989,0.0,6.258883000100468,10249.12540390235
random-s0-0155,prm,1,0,completed,True,False,3,407,0,,215.6834150018767,0.5299346805942917,2616.6666666666624,235.03331500023705,11.133173468042278,157,0,0,0,10530.157389389333,11806.471594216186,58.99867340666187,59.785405575957675,34.7514564448189,20.0,kinematic,False,0,0.0,,,,random,cycle,27,27,6.371035000029224,6.359478999911516,2616.6666666666624,0.0,5.862284999693657,10249.12540390235
random-s0-0155,prm,1,0,completed,True,False,3,366,0,,79.83441000033054,0.21812680327959164,2633.333333333329,97.15796199998294,27.10362876213677,158,1,0,1,10530.157389389333,10123.89493333552,58.46154717196024,59.122116742910215,-124.39590655428137,20.0,kinematic,False,0,0.0,,,,random,cycle,7,146,6.0448859994721715,5.786963999980799,2633.333333333329,250.0,0.16305200006172527,10249.12540390235
random-s0-0155,prm,1,0,completed,True,False,3,361,0,,23.706469000899233,0.06566888919916684,2616.6666666666624,39.08214200009752,66.95300034118225,157,0,0,0,10530.157389389333,10444.727261565218,58.67533010161035,59.10535525792087,65.45139516766122,20.0,kinematic,False,0,0.0,,,,random,event,1,25,6.182339999668329,6.139703999906487,2616.6666666666624,0.0,0.06470900007116143,10249.12540390235
random-s0-0155,prm,1,0,completed,True,False,3,366,0,,19.64507700631657,0.05367507378775019,2633.333333333329,35.77319100031673,73.61192165691939,158,1,0,1,10530.157389389333,10123.89493333552,58.46154717196024,59.122116742910215,-124.39590655428137,20.0,kinematic,False,0,0.0,,,,random,event,0,146,6.41141400046763,6.376750000072207,2633.333333333329,250.0,0.08372299998882227,10249.12540390235
random-s0-0155,visibility,1,0,completed,True,False,3,3,0,,9.29445100018711,3.098150333395703,3540.0000000000027,13.516421999611339,261.90363101283714,177,1,0,1,10253.241104069071,10075.849044207822,58.99097370137003,59.85156476990885,-124.1948645882027,20.0,kinematic,False,0,0.0,,,,random,once,0,0,9.29445100018711,9.253753000393772,3540.0000000000027,0.0,9.253753000393772,10249.12540390235
random-s0-0155,visibility,1,0,completed,True,False,3,385,0,,345.10236600453936,0.8963697818299724,2566.6666666666624,362.81424800017703,7.07432709937403,154,1,0,1,10253.241104069071,10115.360420734625,58.67527978042938,58.8666494879503,-34.101789126732285,20.0,kinematic,False,0,0.0,,,,random,cycle,35,74,9.312918000432546,10.54259499960608,2566.6666666666624,0.0,8.926793000227917,10249.12540390235
random-s0-0155,visibility,1,0,completed,True,False,3,362,0,,154.71622900395232,0.4273928978009733,2566.6666666666624,171.24075699985042,14.988643542780556,154,1,0,1,10254.587125976672,10073.269879789665,58.67384659409837,59.122116742910215,-124.39590655428137,20.0,kinematic,False,0,0.0,,,,random,cycle,14,146,8.953739999924437,13.477227000294079,2566.6666666666624,250.0,0.08880599989424809,10249.12540390235
random-s0-0155,visibility,1,0,completed,True,False,3,387,0,,101.40753699806737,0.2620349793231715,2566.6666666666624,118.28456900002493,21.699082884312,154,1,0,1,10253.241104069071,10128.369856390254,58.659384195345154,59.07617929821698,-36.54718938136497,20.0,kinematic,False,0,0.0,,,,random,event,9,82,9.724154999730672,9.662767000008898,2566.6666666666624,0.0,0.08682899988343706,10249.12540390235
random-s0-0155,visibility,1,0,completed,True,False,3,362,0,,20.902091001971712,0.05774058287837489,2566.6666666666624,35.77076199962903,71.7532007479539,154,1,0,1,10254.587125976672,10073.44422889363,58.67527646249339,59.122116742910215,-124.39590655428137,20.0,kinematic,False,0,0.0,,,,random,event,0,146,8.607690000189905,8.572133000143367,2566.6666666666624,250.0,0.06580599983863067,10249.12540390235
random-s0-0156,voronoi,1,0,completed,True,False,3,3,0,,0.12135099996157805,0.04045033332052602,2500.000000000002,3.1652480001866934,789.8275268960114,125,0,0,0,13797.908617217217,13620.112001474301,59.26553858097562,59.99762642724651,3.6755815671314167,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.12135099996157805,0.05127099984747474,2500.000000000002,0.0,0.05127099984747474,13797.908617217217
random-s0-0156,voronoi,1,0,completed,True,False,3,408,0,,11.466211995411868,0.028103460773068304,2516.6666666666624,28.329524000128004,88.83547307943795,151,0,0,0,13797.908617217217,13622.66582246262,58.414264918200054,58.74146158901427,2.7883851674606603,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.08144399998855079,0.061264999658305896,2516.6666666666624,0.0,0.04026200031148619,13797.908617217217
random-s0-0156,voronoi,1,0,completed,True,False,3,446,0,,228.62829999485257,0.5126195067149161,3049.999999999994,248.7912960000358,12.259271321129962,183,0,0,0,13797.908617217217,14023.717839131323,58.2138669489561,58.39880673488978,2.7883851674606603,20.0,kinematic,False,0,0.0,,,,random,cycle,61,1,0.08057400009420235,8.009897000192723,3049.999999999994,250.0,4.24345400006132,13797.908617217217
random-s0-0156,voronoi,1,0,completed,True,False,3,408,0,,12.084730995411519,0.02961943871424392,2516.6666666666624,29.024700000263692,86.70775810409059,151,0,0,0,13797.908617217217,13622.66582246262,58.414264918200054,58.74146158901427,2.7883851674606603,20.0,kinematic,False,0,0.0,,,,random,event,0,0,0.09127599969360745,0.06061300018700422,2516.6666666666624,0.0,0.044903999878442846,13797.908617217217
random-s0-0156,voronoi,1,0,completed,True,False,3,446,0,,48.76664799576247,0.10934226008018491,3049.999999999994,67.61126499986858,45.110825836580965,183,0,0,0,13797.908617217217,14015.69007573851,58.28106699247406,58.39880673488978,2.7883851674606603,20.0,kinematic,False,0,0.0,,,,random,event,21,0,0.08594200016887044,4.425089999585907,3049.999999999994,250.0,0.05277199988995562,13797.908617217217
random-s0-0156,prm,1,0,completed,True,False,3,3,0,,0.07071900017763255,0.02357300005921085,2500.000000000002,3.1871139999566367,784.408715858302,125,0,0,0,13797.908617217217,13620.112001474301,59.26553858097562,59.99762642724651,3.6755815671314167,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.07071900017763255,0.030144999982439913,2500.000000000002,0.0,0.030144999982439913,13797.908617217217
random-s0-0156,prm,1,0,completed,True,False,3,408,0,,52.83901899701959,0.129507399502499,2516.6666666666624,71.95314399996278,34.97646561028611,151,0,0,0,13797.908617217217,13622.66582246262,58.414264918200054,58.74146158901427,2.7883851674606603,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.5517800000234274,0.250951999987592,2516.6666666666624,0.0,0.1624399997126602,13797.908617217217
random-s0-0156,prm,1,0,completed,True,False,3,446,0,,239.373540998713,0.5367119753334372,3149.9999999999936,260.89716900014537,12.073722425091697,189,0,0,0,13797.908617217217,15204.23466008228,58.58689810731632,59.25936115636307,2.7883851674606603,20.0,kinematic,False,0,0.0,,,,random,cycle,34,60,0.3813299995272246,6.774294999559061,3149.9999999999936,250.0,5.735339999773714,13797.908617217217
random-s0-0156,prm,1,0,completed,True,False,3,408,0,,6.752438997409627,0.01655009558188634,2516.6666666666624,23.05702100011331,109.149688793461,151,0,0,0,13797.908617217217,13622.66582246262,58.414264918200054,58.74146158901427,2.7883851674606603,20.0,kinematic,False,0,0.0,,,,random,event,0,0,0.05913900031373487,0.06126300013420405,2516.6666666666624,0.0,0.021067000034236116,13797.908617217217
random-s0-0156,prm,1,0,completed,True,False,3,444,0,,13.231022005584236,0.02979959911167621,3116.6666666666606,31.784071999936714,98.05750083478499,187,0,0,0,13797.908617217217,14525.315856482432,58.62361691898616,59.36951759137258,2.7883851674606603,20.0,kinematic,False,0,0.0,,,,random,event,1,15,0.051656000323418994,4.565858999740158,3116.6666666666606,250.0,0.03824499981419649,13797.908617217217
