scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,collision_episodes,obstacle_collision_episodes,robot_collision_episodes,minimum_clearance_mm,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0156,prm,event,150.0,100.0,0.0,1,0,1,1,0,-161.87514632903924,12.338773569469566,-161.87514632903924,960.0000000000005
random-s0-0156,visibility,once,0.0,20.0,0.0,1,0,2,1,1,-161.87514632903915,-120.59658842534404,-161.87514632903915,1120.0000000000005
random-s0-0156,visibility,cycle,0.0,20.0,0.0,1,0,2,1,1,-161.87514632903915,-149.26305688819218,-161.87514632903915,1120.0000000000005
random-s0-0156,visibility,cycle,0.0,100.0,0.0,1,0,2,1,1,-161.87514632903924,-132.7746779423706,-161.87514632903924,1060.0000000000002
random-s0-0156,visibility,cycle,50.0,20.0,0.0,1,0,1,1,0,-161.87514632903915,90.24970725081158,-161.87514632903915,960.0000000000006
random-s0-0156,visibility,cycle,50.0,100.0,0.0,1,0,1,1,0,-161.87514632903924,104.74029307794724,-161.87514632903924,960.0000000000005
random-s0-0156,visibility,cycle,150.0,20.0,0.0,1,0,2,1,1,-161.92173287626517,-6.244260888560064,-161.92173287626517,1040.0000000000005
random-s0-0156,visibility,cycle,150.0,100.0,0.0,1,0,1,1,0,-161.87514632903924,141.2783938819436,-161.87514632903924,960.0000000000005
random-s0-0156,visibility,event,0.0,20.0,0.0,1,0,2,1,1,-161.87514632903915,-146.4484777640382,-161.87514632903915,1120.0000000000005
random-s0-0156,visibility,event,0.0,100.0,0.0,1,0,1,1,0,-161.87514632903924,83.07537777877405,-161.87514632903924,960.0000000000005
random-s0-0156,visibility,event,50.0,20.0,0.0,1,0,1,1,0,-161.87514632903915,84.48649955088541,-161.87514632903915,960.0000000000006
random-s0-0156,visibility,event,50.0,100.0,0.0,1,0,1,1,0,-161.87514632903924,28.410710137452497,-161.87514632903924,960.0000000000005
random-s0-0156,visibility,event,150.0,20.0,0.0,1,0,2,1,1,-161.8611505273028,-16.053482515164717,-161.8611505273028,1040.0000000000005
random-s0-0156,visibility,event,150.0,100.0,0.0,1,0,2,1,1,-161.87514632903924,-80.2648857055897,-161.87514632903924,1080.0000000000002
random-s0-0157,voronoi,once,0.0,20.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,71.46649741353028,40.0
random-s0-0157,voronoi,cycle,0.0,20.0,0.0,1,0,1,0,1,-16.724441700126278,-16.724441700126278,236.61317314145776,19.99999999999999
random-s0-0157,voronoi,cycle,0.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,222.78484394357253,40.0
random-s0-0157,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,207.5903387420638,207.5903387420638,234.2595270994328,0.0
random-s0-0157,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,57.31088876787766,57.31088876787766,147.42425950742825,0.0
random-s0-0157,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,130.9259045644297,179.70674175480332,130.9259045644297,0.0
random-s0-0157,voronoi,cycle,150.0,100.0,0.0,1,0,1,0,1,-47.96801360607572,-47.96801360607572,18.04937322834272,139.99999999999997
random-s0-0157,voronoi,event,0.0,20.0,0.0,1,0,1,0,1,-16.724441700126278,-16.724441700126278,235.7610914376629,19.99999999999999
random-s0-0157,voronoi,event,0.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,222.78484394357253,40.0
random-s0-0157,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,237.3474484199748,259.16944634053806,237.3474484199748,0.0
random-s0-0157,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,188.9717746230222,188.9717746230222,234.9805223877117,0.0
random-s0-0157,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,73.82374348486462,184.81724719560884,73.82374348486462,0.0
random-s0-0157,voronoi,event,150.0,100.0,0.0,1,0,1,0,1,-47.96801360607572,-47.96801360607572,18.04937322834272,139.99999999999997
random-s0-0157,prm,once,0.0,20.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,71.46649741353028,40.0
random-s0-0157,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,23.300528199802272,23.300528199802272,238.90075706103815,0.0
random-s0-0157,prm,cycle,0.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,239.5788195963607,40.0
random-s0-0157,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,239.1330251215812,343.96877149203874,239.1330251215812,0.0
random-s0-0157,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,81.76585210066088,258.68330811141584,81.76585210066088,0.0
random-s0-0157,prm,cycle,150.0,20.0,0.0,1,0,0,0,0,97.23012806100012,277.09415071119105,97.23012806100012,0.0
random-s0-0157,prm,cycle,150.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,239.5788195963607,40.0
random-s0-0157,prm,event,0.0,20.0,0.0,1,0,0,0,0,23.300528199802272,23.300528199802272,238.90075706103815,0.0
random-s0-0157,prm,event,0.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,239.5788195963607,40.0
random-s0-0157,prm,event,50.0,20.0,0.0,1,0,0,0,0,239.1330251215812,343.96877149203874,239.1330251215812,0.0
random-s0-0157,prm,event,50.0,100.0,0.0,1,0,0,0,0,70.8558228360186,70.8558228360186,71.46649741353022,0.0
random-s0-0157,prm,event,150.0,20.0,0.0,1,0,0,0,0,8.879911568296961,8.879911568296961,71.46649741353028,0.0
random-s0-0157,prm,event,150.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,239.5788195963607,40.0
random-s0-0157,visibility,once,0.0,20.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,184.156580269848,40.0
random-s0-0157,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,15.510491558939265,15.510491558939265,238.5272906222462,0.0
random-s0-0157,visibility,cycle,0.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,239.5788195963607,40.0
random-s0-0157,visibility,cycle,50.0,20.0,0.0,1,0,0,0,0,130.66090317952228,130.66090317952228,153.71517636316258,0.0
random-s0-0157,visibility,cycle,50.0,100.0,0.0,1,0,1,0,1,-31.478960963363026,-31.478960963363026,217.66041010817597,40.0
random-s0-0157,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,144.26073021287306,244.8437009265264,144.26073021287306,0.0
random-s0-0157,visibility,cycle,150.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,239.5788195963607,40.0
random-s0-0157,visibility,event,0.0,20.0,0.0,1,0,0,0,0,15.510491558939265,15.510491558939265,238.5578413249794,0.0
random-s0-0157,visibility,event,0.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,239.5788195963607,40.0
random-s0-0157,visibility,event,50.0,20.0,0.0,1,0,0,0,0,148.8181572711814,148.8181572711814,163.5359037422553,0.0
random-s0-0157,visibility,event,50.0,100.0,0.0,1,0,1,0,1,-31.478960963363026,-31.478960963363026,217.66041010817597,40.0
random-s0-0157,visibility,event,150.0,20.0,0.0,1,0,0,0,0,45.93322611838968,45.93322611838968,71.46649741353028,0.0
random-s0-0157,visibility,event,150.0,100.0,0.0,1,0,1,0,1,-27.9958038663587,-27.9958038663587,239.5788195963607,40.0
random-s0-0158,voronoi,once,0.0,20.0,0.0,1,0,2,1,1,-99.35392814136613,-99.35392814136613,-44.2607682512004,380.00000000000006
random-s0-0158,voronoi,cycle,0.0,20.0,0.0,1,0,0,0,0,18.48869972515817,696.4473357214306,18.48869972515817,0.0
random-s0-0158,voronoi,cycle,0.0,100.0,0.0,1,0,0,0,0,81.67824023380899,665.4938884421284,81.67824023380899,0.0
random-s0-0158,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,19.025965734437023,716.8979615115624,19.025965734437023,0.0
random-s0-0158,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,50.315074621793855,612.7586645965646,50.315074621793855,0.0
random-s0-0158,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,57.90993460158916,319.66538924350226,57.90993460158916,0.0
random-s0-0158,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,68.45278999934061,703.713024843023,68.45278999934061,0.0
random-s0-0158,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,18.611729967434485,752.0787015045499,18.611729967434485,0.0
random-s0-0158,voronoi,event,0.0,100.0,0.0,1,0,0,0,0,81.67824023380899,677.1173492645314,81.67824023380899,0.0
random-s0-0158,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,37.190815551459366,698.9693599177108,37.190815551459366,0.0
random-s0-0158,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,50.315074621793855,617.2509290145356,50.315074621793855,0.0
random-s0-0158,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,53.51287914281849,360.142747306876,53.51287914281849,0.0
random-s0-0158,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,132.21131471453754,692.0267710972804,132.21131471453754,0.0
random-s0-0158,prm,once,0.0,20.0,0.0,1,0,2,1,1,-45.593522248079296,-45.593522248079296,-44.2607682512004,279.99999999999994
random-s0-0158,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,6.873338322552598,745.6945204292396,6.873338322552598,0.0
random-s0-0158,prm,cycle,0.0,100.0,0.0,1,0,0,0,0,46.04642678608357,755.7971331419888,46.04642678608357,0.0
random-s0-0158,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,35.22282525495774,750.7255351779501,35.22282525495774,0.0
random-s0-0158,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,46.04642678608357,781.9133025973383,46.04642678608357,0.0
random-s0-0158,prm,cycle,150.0,20.0,0.0,1,0,0,0,0,46.04642678608357,651.0085333550356,46.04642678608357,0.0
random-s0-0158,prm,cycle,150.0,100.0,0.0,1,0,0,0,0,46.04642678608357,659.1048025270552,46.04642678608357,0.0
random-s0-0158,prm,event,0.0,20.0,0.0,1,0,0,0,0,6.873338322552598,747.3273265991951,6.873338322552598,0.0
random-s0-0158,prm,event,0.0,100.0,0.0,1,0,0,0,0,46.04642678608357,755.7971331419888,46.04642678608357,0.0
random-s0-0158,prm,event,50.0,20.0,0.0,1,0,0,0,0,23.929295998893537,132.9207389150415,23.929295998893537,0.0
random-s0-0158,prm,event,50.0,100.0,0.0,1,0,0,0,0,46.04642678608357,808.4334269464725,46.04642678608357,0.0
random-s0-0158,prm,event,150.0,20.0,0.0,1,0,0,0,0,7.097202998726914,99.24818279384084,7.097202998726914,0.0
random-s0-0158,prm,event,150.0,100.0,0.0,1,0,0,0,0,46.04642678608357,96.67113435383942,46.04642678608357,0.0
random-s0-0158,visibility,once,0.0,20.0,0.0,1,0,1,1,0,-44.2607682512004,92.5855089039598,-44.2607682512004,180.0
random-s0-0158,visibility,cycle,0.0,20.0,0.0,1,0,1,1,0,-27.120071909329425,674.2921580564883,-27.120071909329425,120.0
random-s0-0158,visibility,cycle,0.0,100.0,0.0,1,0,1,1,0,-29.55301522124222,679.5740997718212,-29.55301522124222,160.0
random-s0-0158,visibility,cycle,50.0,20.0,0.0,1,0,1,1,0,-12.218448844762122,677.2051605005497,-12.218448844762122,100.0
random-s0-0158,visibility,cycle,50.0,100.0,0.0,1,0,1,1,0,-8.767747340372352,679.397361782825,-8.767747340372352,60.0
random-s0-0158,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,23.326961071674248,659.7411611495489,23.326961071674248,0.0
random-s0-0158,visibility,cycle,150.0,100.0,0.0,1,0,0,0,0,22.636805960467683,683.3922878843327,22.636805960467683,0.0
random-s0-0158,visibility,event,0.0,20.0,0.0,1,0,1,1,0,-31.39525183359396,674.0943541973502,-31.39525183359396,140.0
random-s0-0158,visibility,event,0.0,100.0,0.0,1,0,1,1,0,-33.16340323730137,679.5740997718212,-33.16340323730137,160.0
random-s0-0158,visibility,event,50.0,20.0,0.0,1,0,1,1,0,-17.964994737051995,674.7473217625954,-17.964994737051995,120.0
random-s0-0158,visibility,event,50.0,100.0,0.0,1,0,1,1,0,-12.785218028407144,676.3072022601718,-12.785218028407144,100.0
random-s0-0158,visibility,event,150.0,20.0,0.0,1,0,0,0,0,3.3580759889385376,648.5296048930178,3.3580759889385376,0.0
random-s0-0158,visibility,event,150.0,100.0,0.0,1,0,0,0,0,18.90636256883852,603.9936625198025,18.90636256883852,0.0
random-s0-0159,voronoi,once,0.0,20.0,0.0,1,0,0,0,0,153.32366317347982,168.91271984147392,153.32366317347982,0.0
random-s0-0159,voronoi,cycle,0.0,20.0,0.0,1,0,0,0,0,20.668474436564907,137.0439247884047,20.668474436564907,0.0
random-s0-0159,voronoi,cycle,0.0,100.0,0.0,1,0,0,0,0,142.13162359017878,168.91271984147392,142.13162359017878,0.0
random-s0-0159,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,18.74027883464194,209.0492278614479,18.74027883464194,0.0
random-s0-0159,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,63.308304804236826,168.88389453582607,63.308304804236826,0.0
random-s0-0159,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,70.33271677042887,175.9065530263755,70.33271677042887,0.0
random-s0-0159,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,128.72464192747225,168.83430268926543,128.72464192747225,0.0
random-s0-0159,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,0.3630696624516076,168.91271984147392,0.3630696624516076,0.0
random-s0-0159,voronoi,event,0.0,100.0,0.0,1,0,0,0,0,51.20229941116526,168.91271984147392,51.20229941116526,0.0
random-s0-0159,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,30.91082285055361,198.46444876146688,30.91082285055361,0.0
random-s0-0159,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,59.37448651167341,168.88389453582607,59.37448651167341,0.0
random-s0-0159,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,51.3803072914603,188.74619948478045,51.3803072914603,0.0
random-s0-0159,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,67.65064381901448,168.83430268926543,67.65064381901448,0.0
random-s0-0159,prm,once,0.0,20.0,0.0,1,0,0,0,0,83.15615876498458,83.15615876498458,153.32366317347982,0.0
random-s0-0159,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,120.69601575600136,120.69601575600136,138.96939066729857,0.0
random-s0-0159,prm,cycle,0.0,100.0,0.0,1,0,0,0,0,120.69601575600116,120.69601575600116,153.32366317347982,0.0
random-s0-0159,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,33.9497637371891,152.5406332355303,33.9497637371891,0.0
random-s0-0159,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,63.95315763748701,120.69601575600116,63.95315763748701,0.0
random-s0-0159,prm,cycle,150.0,20.0,0.0,1,0,0,0,0,52.697326849274674,152.5406332355303,52.697326849274674,0.0
random-s0-0159,prm,cycle,150.0,100.0,0.0,1,0,0,0,0,56.14129453889237,120.69601575600116,56.14129453889237,0.0
random-s0-0159,prm,event,0.0,20.0,0.0,1,0,0,0,0,120.69601575600136,120.69601575600136,153.32366317347982,0.0
random-s0-0159,prm,event,0.0,100.0,0.0,1,0,0,0,0,91.05350938165702,91.05350938165702,153.32366317347982,0.0
random-s0-0159,prm,event,50.0,20.0,0.0,1,0,0,0,0,37.64889788658243,60.578184141229855,37.64889788658243,0.0
random-s0-0159,prm,event,50.0,100.0,0.0,1,0,0,0,0,32.68530279856611,72.78003280831254,32.68530279856611,0.0
random-s0-0159,prm,event,150.0,20.0,0.0,1,0,0,0,0,152.5406332355303,152.5406332355303,153.32366317347982,0.0
random-s0-0159,prm,event,150.0,100.0,0.0,1,0,0,0,0,54.58120385795283,120.69601575600116,54.58120385795283,0.0
random-s0-0159,visibility,once,0.0,20.0,0.0,1,0,1,1,0,-5.28443062393751,180.25643279060023,-5.28443062393751,20.0
random-s0-0159,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,0.4047782486415201,180.2663722937808,0.4047782486415201,0.0
random-s0-0159,visibility,cycle,0.0,100.0,0.0,1,0,0,0,0,2.3770443829347414,180.25643279060023,2.3770443829347414,0.0
random-s0-0159,visibility,cycle,50.0,20.0,0.0,1,0,0,0,0,18.64363572465456,178.910664834331,18.64363572465456,0.0
random-s0-0159,visibility,cycle,50.0,100.0,0.0,1,0,0,0,0,17.242953678197978,178.910664834331,17.242953678197978,0.0
random-s0-0159,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,50.3552104574346,176.2291098180383,50.3552104574346,0.0
random-s0-0159,visibility,cycle,150.0,100.0,0.0,1,0,0,0,0,51.19551813196708,176.2291098180383,51.19551813196708,0.0
random-s0-0159,visibility,event,0.0,20.0,0.0,1,0,1,1,0,-0.4713866771406856,180.25643279060023,-0.4713866771406856,20.0
random-s0-0159,visibility,event,0.0,100.0,0.0,1,0,1,1,0,-2.2212458171401863,180.25643279060023,-2.2212458171401863,20.0
random-s0-0159,visibility,event,50.0,20.0,0.0,1,0,0,0,0,17.719290550668262,178.910664834331,17.719290550668262,0.0
random-s0-0159,visibility,event,50.0,100.0,0.0,1,0,0,0,0,19.69406748551839,178.910664834331,19.69406748551839,0.0
random-s0-0159,visibility,event,150.0,20.0,0.0,1,0,0,0,0,50.59771666182115,176.2291098180383,50.59771666182115,0.0
random-s0-0159,visibility,event,150.0,100.0,0.0,1,0,0,0,0,63.030244434168736,176.2291098180383,63.030244434168736,0.0
random-s0-0160,voronoi,once,0.0,20.0,0.0,1,0,6,4,2,-99.7657895609772,-99.7657895609772,-84.30966771019598,720.0000000000003
random-s0-0160,voronoi,cycle,0.0,20.0,0.0,1,0,0,0,0,45.00306618152087,45.00306618152087,103.6361510356748,0.0
random-s0-0160,voronoi,cycle,0.0,100.0,0.0,1,0,1,0,1,-0.4112466032967461,-0.4112466032967461,122.3620012528205,20.0
random-s0-0160,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,76.09018458140582,151.86870558193618,76.09018458140582,0.0
random-s0-0160,voronoi,cycle,50.0,100.0,0.0,1,0,1,1,0,-18.252056320080555,80.75932505790547,-18.252056320080555,240.0
random-s0-0160,voronoi,cycle,150.0,20.0,0.0,1,0,1,1,0,-42.702001036458284,102.37063069613674,-42.702001036458284,340.0
random-s0-0160,voronoi,cycle,150.0,100.0,0.0,1,0,1,1,0,-87.15214421752269,139.30014975085737,-87.15214421752269,480.00000000000017
random-s0-0160,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,17.657628803080854,17.657628803080854,142.0095004768957,0.0
random-s0-0160,voronoi,event,0.0,100.0,0.0,1,0,1,0,1,-42.63659462098468,-42.63659462098468,8.336760685759145,60.0
random-s0-0160,voronoi,event,50.0,20.0,0.0,1,0,1,1,0,-17.771274996874098,43.76579475004212,-17.771274996874098,220.0
random-s0-0160,voronoi,event,50.0,100.0,0.0,1,0,1,1,0,-18.65090976161187,54.11170930689639,-18.65090976161187,240.0
random-s0-0160,voronoi,event,150.0,20.0,0.0,1,0,2,2,0,-71.00405700819628,181.9728442853139,-71.00405700819628,279.99999999999994
random-s0-0160,voronoi,event,150.0,100.0,0.0,1,0,2,2,0,-31.50605395260524,174.0173863758123,-31.50605395260524,520.0000000000001
random-s0-0160,prm,once,0.0,20.0,0.0,1,0,1,1,0,-1.174572174646471,181.9728442853139,-1.174572174646471,20.0
random-s0-0160,prm,cycle,0.0,20.0,0.0,1,0,1,0,1,-110.68368616688416,-110.68368616688416,45.19121425255887,79.99999999999997
random-s0-0160,prm,cycle,0.0,100.0,0.0,1,0,2,0,2,-104.77909562396049,-104.77909562396049,110.90179775902276,159.99999999999983
random-s0-0160,prm,cycle,50.0,20.0,0.0,1,0,1,1,0,-17.405770273693832,6.172687791080762,-17.405770273693832,220.0
random-s0-0160,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,69.66929257175175,70.39877457720337,69.66929257175175,0.0
random-s0-0160,prm,cycle,150.0,20.0,0.0,1,0,3,2,1,-23.804716255627284,-23.804716255627284,-20.99438530724097,359.9999999999996
random-s0-0160,prm,cycle,150.0,100.0,0.0,1,0,1,1,0,-16.414355857513726,181.9728442853139,-16.414355857513726,220.0
random-s0-0160,prm,event,0.0,20.0,0.0,1,0,1,0,1,-22.255574087759754,-22.255574087759754,3.980111754522511,60.0
random-s0-0160,prm,event,0.0,100.0,0.0,1,0,1,0,1,-6.163846683190059,-6.163846683190059,110.90179775902276,19.999999999999908
random-s0-0160,prm,event,50.0,20.0,0.0,1,0,1,1,0,-16.990355434809715,181.9728442853139,-16.990355434809715,220.0
random-s0-0160,prm,event,50.0,100.0,0.0,1,0,1,1,0,-16.414355857513726,52.391400984956846,-16.414355857513726,220.0
random-s0-0160,prm,event,150.0,20.0,0.0,1,0,1,1,0,-18.13057214894124,181.9728442853139,-18.13057214894124,240.0
random-s0-0160,prm,event,150.0,100.0,0.0,1,0,2,2,0,-16.414355857513726,181.9728442853139,-16.414355857513726,320.0
random-s0-0160,visibility,once,0.0,20.0,0.0,1,0,3,2,1,-173.45213526585172,-106.9545194675516,-173.45213526585172,180.0
random-s0-0160,visibility,cycle,0.0,20.0,0.0,1,0,1,1,0,-16.41435585751384,44.99908977516009,-16.41435585751384,220.0
random-s0-0160,visibility,cycle,0.0,100.0,0.0,1,0,2,1,1,-153.13146983733176,-153.13146983733176,-16.414355857513726,359.9999999999999
random-s0-0160,visibility,cycle,50.0,20.0,0.0,1,0,2,2,0,-143.20075872938688,119.52268332356924,-143.20075872938688,1480.000000000001
random-s0-0160,visibility,cycle,50.0,100.0,0.0,1,0,2,2,0,-178.27496563477322,154.90342394899272,-178.27496563477322,1440.000000000001
random-s0-0160,visibility,cycle,150.0,20.0,0.0,1,0,2,1,1,-15.884703612516889,-11.433030101514618,-15.884703612516889,100.0
random-s0-0160,visibility,cycle,150.0,100.0,0.0,1,0,0,0,0,41.84747214968769,181.9728442853139,41.84747214968769,0.0
random-s0-0160,visibility,event,0.0,20.0,0.0,1,0,1,1,0,-14.242465301235796,109.0864812335625,-14.242465301235796,60.0
random-s0-0160,visibility,event,0.0,100.0,0.0,1,0,1,1,0,-3.325610743203498,74.38308761913817,-3.325610743203498,0.0
random-s0-0160,visibility,event,50.0,20.0,0.0,1,0,1,1,0,-14.075576069695272,161.37730300701622,-14.075576069695272,60.0
random-s0-0160,visibility,event,50.0,100.0,0.0,1,0,1,1,0,-16.414355857513726,121.1750930394677,-16.414355857513726,200.0
random-s0-0160,visibility,event,150.0,20.0,0.0,1,0,0,0,0,33.24342945245647,181.9728442853139,33.24342945245647,0.0
random-s0-0160,visibility,event,150.0,100.0,0.0,1,0,2,1,1,-56.71272618300057,-16.829805502228538,-56.71272618300057,80.0
random-s0-0161,voronoi,once,0.0,20.0,0.0,1,0,2,1,1,-116.67420382171323,-57.97831130773336,-116.67420382171323,259.99999999999994
random-s0-0161,voronoi,cycle,0.0,20.0,0.0,1,0,1,1,0,-115.08397386698044,2.5620322874576686,-115.08397386698044,400.00000000000006
random-s0-0161,voronoi,cycle,0.0,100.0,0.0,1,0,0,0,0,5.687125742022573,84.79949780471748,5.687125742022573,0.0
random-s0-0161,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,5.687125742022715,173.4057407892269,5.687125742022715,0.0
random-s0-0161,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,5.687125742022573,353.8723313782912,5.687125742022573,0.0
random-s0-0161,voronoi,cycle,150.0,20.0,0.0,1,0,2,2,0,-21.81913001057893,279.2104398927011,-21.81913001057893,359.99999999999613
random-s0-0161,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,3.610103226017373,68.50360151199428,3.610103226017373,0.0
random-s0-0161,voronoi,event,0.0,20.0,0.0,1,0,3,3,0,-3.407079894076133,38.17192712879108,-3.407079894076133,60.0
random-s0-0161,voronoi,event,0.0,100.0,0.0,1,0,0,0,0,6.599879926433005,136.29529297954798,6.599879926433005,0.0
random-s0-0161,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,15.3465266325384,136.70324167345547,15.3465266325384,0.0
random-s0-0161,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,11.136646093811803,249.03806170223027,11.136646093811803,0.0
random-s0-0161,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,68.24470575024381,102.74894799438864,68.24470575024381,0.0
random-s0-0161,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,6.495777128445354,43.82156350737978,6.495777128445354,0.0
random-s0-0161,prm,once,0.0,20.0,0.0,1,0,2,1,1,-57.97831130773336,-57.97831130773336,-19.02530939879125,200.0
random-s0-0161,prm,cycle,0.0,20.0,0.0,1,0,1,0,1,-40.93892056105901,-40.93892056105901,13.453106788317882,80.0
random-s0-0161,prm,cycle,0.0,100.0,0.0,1,0,1,0,1,-71.00313411614802,-71.00313411614802,10.153734215761515,199.9999999999999
random-s0-0161,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,5.687125742022715,103.81426276977663,5.687125742022715,0.0
random-s0-0161,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,5.687125742022573,161.68407646534632,5.687125742022573,0.0
random-s0-0161,prm,cycle,150.0,20.0,0.0,1,0,1,1,0,-5.365386273250067,200.03783653875456,-5.365386273250067,100.0
random-s0-0161,prm,cycle,150.0,100.0,0.0,1,0,0,0,0,13.545295636165292,128.9637225648462,13.545295636165292,0.0
random-s0-0161,prm,event,0.0,20.0,0.0,1,0,0,0,0,22.246081810174445,30.72988047431963,22.246081810174445,0.0
random-s0-0161,prm,event,0.0,100.0,0.0,1,0,1,0,1,-71.00313411614802,-71.00313411614802,33.52885571852235,199.9999999999999
random-s0-0161,prm,event,50.0,20.0,0.0,1,0,0,0,0,5.687125742022715,51.59170031761562,5.687125742022715,0.0
random-s0-0161,prm,event,50.0,100.0,0.0,1,0,0,0,0,5.687125742022573,224.12728685171243,5.687125742022573,0.0
random-s0-0161,prm,event,150.0,20.0,0.0,1,0,0,0,0,3.106383407171478,119.07015760619316,3.106383407171478,0.0
random-s0-0161,prm,event,150.0,100.0,0.0,1,0,0,0,0,5.687125742022573,54.34493349475764,5.687125742022573,0.0
random-s0-0161,visibility,once,0.0,20.0,0.0,1,0,3,2,1,-117.58277183601368,-57.97831130773336,-117.58277183601368,480.00000000000017
random-s0-0161,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,4.921935818208084,80.48176959576699,4.921935818208084,0.0
random-s0-0161,visibility,cycle,0.0,100.0,0.0,1,0,0,0,0,5.515677695229812,100.56010278958826,5.515677695229812,0.0
random-s0-0161,visibility,cycle,50.0,20.0,0.0,1,0,1,0,1,-0.6928883998896822,-0.6928883998896822,5.687125742022715,20.0
random-s0-0161,visibility,cycle,50.0,100.0,0.0,1,0,2,2,0,-7.322380530701622,132.73270143361202,-7.322380530701622,220.0
random-s0-0161,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,5.687125742022715,89.04096120948253,5.687125742022715,0.0
random-s0-0161,visibility,cycle,150.0,100.0,0.0,1,0,0,0,0,5.687125742022573,203.1708029425237,5.687125742022573,0.0
random-s0-0161,visibility,event,0.0,20.0,0.0,1,0,0,0,0,6.329765276129365,88.92807522064152,6.329765276129365,0.0
random-s0-0161,visibility,event,0.0,100.0,0.0,1,0,0,0,0,7.933618640689218,100.56010278958826,7.933618640689218,0.0
random-s0-0161,visibility,event,50.0,20.0,0.0,1,0,0,0,0,5.687125742022715,33.773317457615235,5.687125742022715,0.0
random-s0-0161,visibility,event,50.0,100.0,0.0,1,0,0,0,0,8.135839939034156,152.27705745432394,8.135839939034156,0.0
