scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,replan_count,replan_failures,replan_attempts,blocked_ms,blocked_time_pct,any_replan_failure,rebuild_calls,check_calls,planner_calls,planning_time_ms_total,planning_time_ms_initial,planning_time_ms_max_call,planning_time_ms_p95_call,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_blocked,replans_route_finished,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns
random-s0-0051,voronoi,cycle,0.0,20.0,0.0,1,0,14,0,14,0.0,0.0,False,20,569,589,80.17476499844634,0.2000929994210309,6.592421000277682,0.0504720001117675,63.005474998590216,17.16928999985612,0,0,0,14,0,2,184.08235418344745,655.3662599863862,0.4657275958093935,2
random-s0-0051,voronoi,cycle,0.0,100.0,0.0,1,0,2,0,2,0.0,0.0,False,8,113,121,12.25142400153345,0.1941290006470808,4.452116999800637,0.0376179996237624,8.902276000299025,3.349148001234425,0,0,0,2,0,2,344.4590915230716,464.3233291496022,0.4647416048381129,2
random-s0-0051,voronoi,cycle,50.0,20.0,0.0,1,0,25,1,26,20.0,0.8130081300813002,True,31,571,602,128.59942599789065,0.1903760003187926,5.045706000146311,0.0616130000707926,107.1864899990942,21.412935998796456,0,0,0,25,0,4,177.04934652126005,724.2888735009025,0.7899079804638777,3
random-s0-0051,voronoi,cycle,50.0,100.0,0.0,1,0,4,0,4,0.0,0.0,False,10,111,121,20.7369770000696,0.218186999518366,4.4082999997954175,0.0511160001224197,17.391496999152878,3.345480000916723,0,0,0,4,0,4,623.6690866257002,741.5944401581032,0.5335427824005218,1
random-s0-0051,voronoi,cycle,150.0,20.0,0.0,1,0,27,0,27,0.0,0.0,False,33,571,604,120.81262300716844,0.2104060004057828,4.428898000242043,0.0547250001545762,103.65890200228024,17.15372100488821,0,0,0,27,0,13,323.16928069405657,750.0000000000001,1.65020079538159,2
random-s0-0051,voronoi,cycle,150.0,100.0,0.0,1,0,2,1,3,100.0,4.065040650406503,True,8,113,121,16.814879002595262,0.1914589997795701,4.438998999830801,0.0505520001752302,8.98918499933643,7.825694003258832,0,0,0,2,0,2,514.9579420230134,555.0987715797015,0.3228868158602194,0
random-s0-0051,voronoi,event,0.0,20.0,0.0,1,0,2,0,2,0.0,0.0,False,8,593,601,27.543641002921504,0.1987609998650441,4.49033299992152,0.0467039999421103,8.962995999809209,18.58064500311229,2,0,0,0,0,2,606.3073095262027,672.1890960889756,0.2478781810683334,0
random-s0-0051,voronoi,event,0.0,100.0,0.0,1,0,2,0,2,0.0,0.0,False,8,113,121,12.602735001564724,0.2040789995589875,4.536106000159634,0.0533649999852059,9.038529999543243,3.564205002021481,2,0,0,0,0,2,344.4590915230716,464.3233291496022,0.4647416048381129,2
random-s0-0051,voronoi,event,50.0,20.0,0.0,1,0,5,0,5,0.0,0.0,False,11,608,619,40.87049599593229,0.201965000542259,4.470441999728791,0.0438129995927738,21.784157000183768,19.08633899574852,4,0,0,0,1,3,388.22408460544045,613.0141562557378,0.3966586793721251,1
random-s0-0051,voronoi,event,50.0,100.0,0.0,1,0,4,0,4,0.0,0.0,False,10,111,121,20.80093700078578,0.2244630004497594,4.367920999811759,0.0526759999956993,17.318869000519044,3.482068000266736,4,0,0,0,0,4,623.6690866257002,741.5944401581032,0.5335427824005218,1
random-s0-0051,voronoi,event,150.0,20.0,0.0,1,0,6,6,12,120.0,4.878048780487801,True,12,589,601,70.80332600071415,0.1969059999282763,4.409845999816753,0.0541589997737901,26.377229999980045,44.426096000734105,5,1,0,0,0,5,419.40753576358696,659.6680938986514,0.491622321867428,0
random-s0-0051,voronoi,event,150.0,100.0,0.0,1,0,2,1,3,100.0,4.065040650406503,True,8,113,121,17.114688000219758,0.2018480004153389,4.538192999916646,0.0474280000162252,9.09190700031104,8.022780999908719,2,0,0,0,0,2,514.9579420230134,555.0987715797015,0.3228868158602194,0
random-s0-0051,prm,once,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,1,6,0.2745780002442188,0.2745780002442188,0.1801650000743393,0.1801650000743393,0.0944130001698795,0.1801650000743393,0,0,0,0,0,0,0.0,0.0,3.8584020460915924e-13,0
random-s0-0051,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,492,497,70.99325500394116,0.9317029998783256,0.2607269998406991,0.1750050000737246,0.87304199951177,70.12021300442939,0,0,0,0,0,0,0.0,0.0,3.8148292118922883e-13,0
random-s0-0051,prm,cycle,0.0,100.0,0.0,1,0,0,0,0,0.0,0.0,False,5,97,102,14.93689700100731,0.8177440004146774,0.1936459998432838,0.1829939997151086,0.7624570002917608,14.174440000715547,0,0,0,0,0,0,0.0,0.0,3.7756688165992423e-13,0
random-s0-0051,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,492,497,69.79607799303267,0.932781999836152,0.429496999913681,0.1699869999356451,0.8777140001257067,68.91836399290696,0,0,0,0,0,0,0.0,0.0,3.8148292118922883e-13,0
random-s0-0051,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,0.0,0.0,False,5,97,102,14.09310000235564,0.719454999853042,0.1957939998646907,0.1652409996495407,0.6681519998892327,13.424948002466408,0,0,0,0,0,0,0.0,0.0,3.7756688165992423e-13,0
random-s0-0051,prm,cycle,150.0,20.0,0.0,1,0,7,6,13,120.0,4.878048780487801,True,12,490,502,106.74151599368996,0.7534479996138543,5.964296000001923,0.1661080000303627,40.14658799906101,66.59492799462896,0,0,0,7,0,2,72.4101905085583,253.92772933105493,0.2965345329751583,2
random-s0-0051,prm,cycle,150.0,100.0,0.0,1,0,1,1,2,100.0,4.065040650406503,True,6,97,103,20.10427500044898,0.8248039994214196,5.844560000241472,0.1857130000644247,6.615572999635333,13.488702000813646,0,0,0,1,0,1,253.92772933105505,253.92772933105505,0.2531051777698914,2
random-s0-0051,prm,event,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,492,497,8.275303998743766,0.1820010002120398,0.0768069999139697,0.0192190000234404,0.10519400029807,8.170109998445696,0,0,0,0,0,0,0.0,0.0,3.8148292118922883e-13,0
random-s0-0051,prm,event,0.0,100.0,0.0,1,0,0,0,0,0.0,0.0,False,5,97,102,1.879346999885456,0.282659000276908,0.1916009996421053,0.0216389998968224,0.0910580006348027,1.7882889992506534,0,0,0,0,0,0,0.0,0.0,3.7756688165992423e-13,0
random-s0-0051,prm,event,50.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,492,497,8.553517004656896,0.2614140003061038,0.1717200002531171,0.0209080003514827,0.0896940000529866,8.46382300460391,0,0,0,0,0,0,0.0,0.0,3.8148292118922883e-13,0
random-s0-0051,prm,event,50.0,100.0,0.0,1,0,0,0,0,0.0,0.0,False,5,97,102,1.9336449990987603,0.2515299997867259,0.1625830000193673,0.0339420003001578,0.0889469997673586,1.8446979993314017,0,0,0,0,0,0,0.0,0.0,3.7756688165992423e-13,0
random-s0-0051,prm,event,150.0,20.0,0.0,1,0,2,6,8,120.0,4.878048780487801,True,7,495,502,20.80762599598529,0.2422359998490719,6.039587000032043,0.0247349998971913,12.016055999993114,8.791569995992177,2,0,0,0,0,2,253.43566677995403,253.92772933105493,0.2965345329751583,2
random-s0-0051,prm,event,150.0,100.0,0.0,1,0,1,1,2,100.0,4.065040650406503,True,6,97,103,7.7962380046301405,0.2617070008454902,5.899233999571152,0.0196050000340619,5.988507000438403,1.8077310041917367,1,0,0,0,0,1,253.92772933105505,253.92772933105505,0.2531051777698914,2
random-s0-0051,visibility,once,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,1,6,0.1933600001393642,0.1933600001393642,0.105661999896256,0.105661999896256,0.0876980002431082,0.105661999896256,0,0,0,0,0,0,0.0,0.0,3.8584020460915924e-13,0
random-s0-0051,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,492,497,28.879172999040748,0.3734719998647051,0.1149280001300212,0.078550999660365,0.3275970002505346,28.551575998790213,0,0,0,0,0,0,0.0,0.0,3.8148292118922883e-13,0
random-s0-0051,visibility,cycle,0.0,100.0,0.0,1,0,0,0,0,0.0,0.0,False,5,97,102,5.96434199678697,0.3300650005257921,0.0881549999576236,0.0784459998612874,0.2842840003722813,5.680057996414689,0,0,0,0,0,0,0.0,0.0,3.7756688165992423e-13,0
random-s0-0051,visibility,cycle,50.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,492,497,28.940701999545126,0.3562590009096311,0.3574259999368223,0.0781260000621841,0.2864300008695863,28.65427199867554,0,0,0,0,0,0,0.0,0.0,3.8148292118922883e-13,0
random-s0-0051,visibility,cycle,50.0,100.0,0.0,1,0,0,0,0,0.0,0.0,False,5,97,102,5.897548000120878,0.3343789990140067,0.0840609995975683,0.0761940000302274,0.2887819991883589,5.608766000932519,0,0,0,0,0,0,0.0,0.0,3.7756688165992423e-13,0
random-s0-0051,visibility,cycle,150.0,20.0,0.0,1,0,7,8,15,160.0,6.504065040650402,True,12,485,497,106.0548680084139,0.3924030002053769,11.311958000078448,0.0835089999782212,77.49913200041192,28.555736008001983,0,0,0,7,0,2,20.36673524435905,79.1190733765697,0.0174016614426392,0
random-s0-0051,visibility,cycle,150.0,100.0,0.0,1,0,1,1,2,100.0,4.065040650406503,True,6,96,102,17.274411999551376,0.3457910006545717,11.372529999789547,0.0824740000098245,11.665700000321522,5.608711999229854,0,0,0,1,0,1,70.82770784103258,70.82770784103258,0.0128830592141826,0
random-s0-0051,visibility,event,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,492,497,8.409389004100376,0.1786620000530092,0.0607730003139295,0.0200829999812413,0.1178889997390797,8.291500004361296,0,0,0,0,0,0,0.0,0.0,3.8148292118922883e-13,0
random-s0-0051,visibility,event,0.0,100.0,0.0,1,0,0,0,0,0.0,0.0,False,5,97,102,1.7424170009689988,0.1674509990152728,0.0829729997349204,0.018214000192529,0.0844779992803523,1.6579390016886464,0,0,0,0,0,0,0.0,0.0,3.7756688165992423e-13,0
random-s0-0051,visibility,event,50.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,5,492,497,8.312547993682529,0.1703499997347535,0.0842529998408281,0.0199609999071981,0.0860969998939253,8.226450993788603,0,0,0,0,0,0,0.0,0.0,3.8148292118922883e-13,0
random-s0-0051,visibility,event,50.0,100.0,0.0,1,0,0,0,0,0.0,0.0,False,5,97,102,1.879705001556431,0.1781389996722282,0.0900729996828886,0.0350209998032369,0.0880659999893396,1.791639001567091,0,0,0,0,0,0,0.0,0.0,3.7756688165992423e-13,0
random-s0-0051,visibility,event,150.0,20.0,0.0,1,0,2,8,10,160.0,6.504065040650402,True,7,490,497,31.587128999035485,0.1650039998821739,11.493195000184642,0.0266279998868412,22.88790500006144,8.699223998974048,2,0,0,0,0,2,49.23221833293336,78.51890222494627,0.0173587064772931,0
random-s0-0051,visibility,event,150.0,100.0,0.0,1,0,1,1,2,100.0,4.065040650406503,True,6,96,102,13.10193100152901,0.2038060001723352,11.257827999997971,0.0254480000876355,11.349590000008902,1.752341001520108,1,0,0,0,0,1,70.82770784103258,70.82770784103258,0.0128830592141826,0
random-s0-0052,voronoi,once,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,6,0,6,4.533082999842009,4.533082999842009,4.357052999694133,4.357052999694133,4.533082999842009,0.0,0,0,0,0,0,0,0.0,0.0,0.0808446412609525,1
random-s0-0052,voronoi,cycle,0.0,20.0,0.0,1,0,106,0,106,0.0,0.0,False,112,666,778,357.3673449936905,4.526337000243075,8.209437000004982,4.33234199999788,337.1034299989333,20.26391499475721,0,0,0,106,0,8,62.243069793977405,740.1824736847778,0.9649596418378944,7
random-s0-0052,voronoi,cycle,0.0,100.0,0.0,1,0,29,0,29,0.0,0.0,False,35,132,167,121.35854000007384,4.6177030008038855,4.584833000080835,4.358339000191336,117.28010099886887,4.07843900120497,0,0,0,29,0,7,268.5438111093067,743.9596625704389,1.1528602975540538,11
random-s0-0052,voronoi,cycle,50.0,20.0,0.0,1,0,222,1,223,20.0,0.5154639175257728,True,228,652,880,684.2524740068257,4.512286000135646,6.835681999746157,4.411351999806357,660.2376370019556,24.01483700487006,0,0,0,222,0,9,76.16125373718197,729.0992312335577,2.4922832066524347,13
random-s0-0052,voronoi,cycle,50.0,100.0,0.0,1,0,42,0,42,0.0,0.0,False,48,130,178,131.62513500037676,4.467221000140853,4.867660000400065,4.409452999880159,127.55782400154204,4.067310998834728,0,0,0,42,0,7,158.8836115301276,715.1252745627243,1.065090830777979,7
random-s0-0052,voronoi,cycle,150.0,20.0,0.0,1,0,199,9,208,180.0,4.615384615384611,True,205,629,834,767.4425490004069,12.595409998994,8.507244000156788,4.463884000415419,709.1871330044341,58.255415995972726,0,0,0,199,0,18,91.34727821292148,750.0000000000001,2.2872656622105043,11
random-s0-0052,voronoi,cycle,150.0,100.0,0.0,1,0,69,2,71,200.0,3.831417624521091,True,75,125,200,258.276781999939,12.433461999535211,5.135780999808048,4.43165799970302,246.04912299992063,12.22765900001832,0,0,0,69,0,7,130.9590568323623,750.0,1.261561486550776,10
random-s0-0052,voronoi,event,0.0,20.0,0.0,1,0,44,1,45,20.0,0.50251256281407,True,50,815,865,94.53322199851756,4.437036999661359,5.361170000014681,0.0542079997103428,63.59729899941158,30.93592299910597,42,2,0,0,0,8,94.35296256604666,710.9533918842596,0.6214952315929523,2
random-s0-0052,voronoi,event,0.0,100.0,0.0,1,0,9,0,9,0.0,0.0,False,15,163,178,40.62702000419449,4.5389429997158,4.498245999911887,0.0653179999972053,35.18968499929542,5.437335004899069,9,0,0,0,0,7,389.2272887185485,710.9533918842596,0.6411802902618522,5
random-s0-0052,voronoi,event,50.0,20.0,0.0,1,0,16,0,16,0.0,0.0,False,22,807,829,101.86116100203436,4.526228000486299,4.508535000240954,0.0552840001546428,75.01021200187097,26.850949000163386,7,9,0,0,0,7,345.83746457921023,749.1707580768583,0.7400836131031635,5
random-s0-0052,voronoi,event,50.0,100.0,0.0,1,0,12,1,13,100.0,3.1446540880503133,True,18,147,165,57.843362998937664,4.5464079998964735,4.636030999790819,4.38129799977105,48.82997999948202,9.013382999455644,9,3,0,0,0,7,510.787384696474,745.0931164017782,0.975793668433683,10
random-s0-0052,voronoi,event,150.0,20.0,0.0,1,0,48,2,50,40.0,0.9389671361502353,True,54,864,918,100.36071399645152,12.545671000225411,4.514622999977291,0.0561239999115059,63.10454800041043,37.25616599604109,44,4,0,0,0,9,91.82837727926348,744.8526486835567,0.8687402952137507,5
random-s0-0052,voronoi,event,150.0,100.0,0.0,1,0,20,0,20,0.0,0.0,False,26,170,196,63.41655099822674,12.54167499973846,4.642246999992494,4.353954000180238,57.69768100162764,5.718869996599096,16,4,0,0,0,7,246.3139908496344,696.8029910524732,0.790922184267555,6
random-s0-0052,prm,once,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,6,0,6,7.155309000609122,7.155309000609122,7.062464000227919,7.062464000227919,7.155309000609122,0.0,0,0,0,0,0,0,0.0,0.0,0.0259847352138754,0
random-s0-0052,prm,cycle,0.0,20.0,0.0,1,0,80,13,93,260.0,8.280254777070057,True,86,646,732,633.3920189968012,7.929130999855261,8.278218999748788,6.725301000187756,543.3436799971787,90.0483389996225,0,0,0,80,0,11,76.48220818903495,750.0,0.8254180852259639,3
random-s0-0052,prm,cycle,0.0,100.0,0.0,1,0,17,3,20,300.0,9.55414012738853,True,23,126,149,140.3624110016608,8.220617999995739,7.403060999877198,6.95635800002492,123.00838000010116,17.354031001559633,0,0,0,17,0,8,266.5689865841582,737.0664550733211,0.5146877753974827,2
random-s0-0052,prm,cycle,50.0,20.0,0.0,1,0,160,22,182,440.0,12.790697674418594,True,166,591,757,1097.68261000454,7.544269999470998,10.690103999877463,6.467452999913803,1016.0092800051644,81.67332999937571,0,0,0,160,0,10,69.10169021762235,750.0000000000001,1.031256757129125,5
random-s0-0052,prm,cycle,50.0,100.0,0.0,1,0,24,5,29,500.0,15.624999999999993,True,30,127,157,175.99862299948654,7.735480000064854,7.047458000215556,6.449642999996286,158.00168399982795,17.996938999658596,0,0,0,24,0,10,296.68074924440015,750.0,0.9190276423303892,9
random-s0-0052,prm,cycle,150.0,20.0,0.0,1,0,224,108,332,2160.0,47.57709251101331,True,230,677,907,1450.4676510059653,19.84515400044984,11.747272000320663,6.290160000389733,1364.534011003343,85.93364000262227,0,0,0,224,0,9,206.1711636866156,750.0000000000001,3.499073918687297,34
random-s0-0052,prm,cycle,150.0,100.0,0.0,1,0,27,23,50,2300.0,65.71428571428568,True,33,135,168,220.77329799867584,19.87416699921596,16.879519999747572,6.545476999690436,201.87637999833896,18.89691800033688,0,0,0,27,0,6,354.01334517104164,750.0,1.0307870816263744,7
random-s0-0052,prm,event,0.0,20.0,0.0,1,0,10,18,28,360.0,11.39240506329113,True,16,726,742,91.13562699849354,7.66277299999274,7.944390999909956,0.0432320002801134,76.87927699998909,14.256349998504447,10,0,0,0,0,9,398.98674934751216,750.0,0.5935605322585038,4
random-s0-0052,prm,event,0.0,100.0,0.0,1,0,9,3,12,300.0,9.493670886075945,True,15,139,154,70.03846200177577,7.041075999950408,7.138746999771684,6.443849000334012,67.30206899919722,2.736393002578552,9,0,0,0,0,8,423.57186034990895,700.1212331638931,0.5017968872584334,3
random-s0-0052,prm,event,50.0,20.0,0.0,1,0,12,18,30,360.0,11.320754716981124,True,18,762,780,97.91163299905747,6.968933999814908,6.877611999698274,0.0408979999519942,82.90317500041056,15.008457998646918,12,0,0,0,0,10,406.3906816335682,670.9380261448536,0.6871609889325672,4
random-s0-0052,prm,event,50.0,100.0,0.0,1,0,9,12,21,1200.0,35.087719298245595,True,15,156,171,68.18705800378666,7.088656000632909,6.993860999955359,6.016664000071614,64.42017800100075,3.766880002785911,9,0,0,0,0,8,446.1518031719182,750.0,0.5877887607786181,5
random-s0-0052,prm,event,150.0,20.0,0.0,1,0,13,93,106,1860.0,34.96240601503776,True,19,883,902,115.5776529931245,19.83975900020596,6.938031999652594,0.0666310002088721,94.0131409993228,21.56451199380172,11,2,0,0,0,8,427.1310022304008,750.0,0.6951412450622086,6
random-s0-0052,prm,event,150.0,100.0,0.0,1,0,12,18,30,1800.0,46.391752577319565,True,18,159,177,98.98620499961908,19.552399999611225,11.227459000110684,5.9560289996625215,95.0192639998022,3.9669409998168703,10,2,0,0,0,7,442.20388469244057,739.0886492217451,0.6264467891201996,2
random-s0-0052,visibility,once,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,6,0,6,12.117142000533931,12.117142000533931,12.02523200026917,12.02523200026917,12.117142000533931,0.0,0,0,0,0,0,0,0.0,0.0,0.0071433379068972,0
random-s0-0052,visibility,cycle,0.0,20.0,0.0,1,0,97,12,109,240.0,7.8947368421052575,True,103,632,735,1175.1341309986856,12.568723999720532,17.745530000411236,11.78891300014584,1137.9919389996758,37.14219199900981,0,0,0,97,0,8,24.584543384413443,256.17764334791286,0.2127104460661081,0
random-s0-0052,visibility,cycle,0.0,100.0,0.0,1,0,19,2,21,200.0,6.535947712418298,True,25,125,150,236.7627380012891,12.347329000022,12.041800000133662,11.68522900024982,229.34435600018327,7.418382001105783,0,0,0,19,0,8,60.19290919895093,212.02755983439656,0.1419350090289344,0
random-s0-0052,visibility,cycle,50.0,20.0,0.0,1,0,135,34,169,680.0,22.36842105263156,True,141,605,746,1530.39118699553,12.252896000518376,16.687126999840984,11.298001000341172,1495.048439999664,35.34274699586604,0,0,0,135,0,7,30.42167447809618,462.01426268677005,0.2614178914459477,0
random-s0-0052,visibility,cycle,50.0,100.0,0.0,1,0,24,5,29,500.0,16.447368421052623,True,30,121,151,281.5329830068549,12.941800000135116,12.63985000014145,11.255692999839084,274.36038700079735,7.172596006057574,0,0,0,24,0,8,111.81780601020488,321.5272940486895,0.2185676555668038,0
random-s0-0052,visibility,cycle,150.0,20.0,0.0,1,0,142,99,241,1980.0,65.13157894736837,True,148,632,780,1421.4241659974505,33.440624999457214,15.703770000072836,9.82321600031355,1385.10012900133,36.32403699612041,0,0,0,142,0,6,49.48590116880512,750.0,0.4064905794797393,1
random-s0-0052,visibility,cycle,150.0,100.0,0.0,1,0,27,20,47,2000.0,63.69426751592354,True,33,127,160,296.2378229976821,33.37184000019988,11.571225999887249,9.958775000086462,288.9461139998275,7.291708997854585,0,0,0,27,0,5,149.97804798712033,645.2623506588078,0.2553191137127352,0
random-s0-0052,visibility,event,0.0,20.0,0.0,1,0,28,12,40,240.0,7.843137254901955,True,34,702,736,354.7414269987712,12.08068700043441,17.51205599975947,0.0610189999861177,341.8547540009058,12.88667299786539,28,0,0,0,0,8,58.29219066928688,248.75484711382552,0.2130186516164939,0
random-s0-0052,visibility,event,0.0,100.0,0.0,1,0,12,2,14,200.0,6.493506493506491,True,18,132,150,152.73260500180186,12.053042999923491,11.954542999774276,11.563584000214178,150.24517000028936,2.487435001512494,12,0,0,0,0,8,78.86635999298258,243.6320643661748,0.1729297751384186,0
random-s0-0052,visibility,event,50.0,20.0,0.0,1,0,26,32,58,640.0,20.253164556962012,True,32,724,756,309.8185910021129,11.826901999938856,12.21393600008014,0.0618549997852824,295.22568599941224,14.592905002700718,25,0,0,0,1,7,69.86889199604255,374.1183679937892,0.1699431609675699,0
random-s0-0052,visibility,event,50.0,100.0,0.0,1,0,15,7,22,700.0,22.01257861635219,True,21,131,152,181.98995199600176,12.265992000266124,12.173369999800345,11.229021999952238,179.2972599996574,2.692691996344365,15,0,0,0,0,7,104.86689490135836,299.30134742420546,0.1731173366782324,0
random-s0-0052,visibility,event,150.0,20.0,0.0,1,0,18,91,109,1820.0,36.69354838709691,True,24,925,949,238.07589401030785,33.00683400038906,15.816559000086272,0.0593740001022524,216.53381300075125,21.54208100955657,16,2,0,0,0,5,108.24753016229748,359.68502481083823,0.2451737622790342,0
random-s0-0052,visibility,event,150.0,100.0,0.0,1,0,9,19,28,1900.0,57.22891566265057,True,15,147,162,123.58491199938726,33.28638100038006,11.37219800011735,9.493759999713802,120.14293800029918,3.441973999088077,8,1,0,0,0,6,158.15833939072223,410.8050384441647,0.1688991298460571,0
random-s0-0053,voronoi,once,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,6,0,6,4.521588999523374,4.521588999523374,4.254844000115554,4.254844000115554,4.521588999523374,0.0,0,0,0,0,0,0,0.0,0.0,0.0452834222628622,0
random-s0-0053,voronoi,cycle,0.0,20.0,0.0,1,0,14,6,20,120.0,4.799999999999996,True,20,604,624,107.6781600072536,4.382040000109555,4.58631699984835,0.054305000048771,64.5589110004039,43.119249006849714,0,0,0,14,0,4,138.93754853223032,518.9641990151393,0.6198597964286758,2
random-s0-0053,voronoi,cycle,0.0,100.0,0.0,1,0,1,2,3,200.0,8.196721311475407,True,7,118,125,20.561078999435267,4.294829999707872,4.381441000077757,0.0527140000485815,8.676270999785629,11.884807999649638,0,0,0,1,0,2,385.18443733917314,385.18443733917314,0.1115052927962047,0
random-s0-0053,voronoi,cycle,50.0,20.0,0.0,1,0,33,9,42,180.0,6.870229007633583,True,39,601,640,201.8381399939244,4.307895999772882,4.479634000290389,4.184111000085977,146.2793700002294,55.55876999369502,0,0,0,33,0,6,164.5968364441829,750.0,1.0055544206110258,6
random-s0-0053,voronoi,cycle,50.0,100.0,0.0,1,0,9,3,12,300.0,11.194029850746265,True,15,117,132,64.96032699988064,4.331342000568839,5.624214999897959,4.30404099961379,42.96850599985192,21.99182100002872,0,0,0,9,0,6,447.4335243316238,750.0,0.8501470919802364,6
random-s0-0053,voronoi,cycle,150.0,20.0,0.0,1,0,197,23,220,460.0,10.900473933649295,True,203,590,793,538.3492890091475,4.435058000126446,5.0566590002745215,4.443997000180389,421.6983090045687,116.65098000457874,0,0,0,197,0,19,69.32205751609295,750.0000000000001,2.3760935143860875,6
random-s0-0053,voronoi,cycle,150.0,100.0,0.0,1,0,37,5,42,500.0,13.586956521739124,True,43,116,159,109.67084299727505,4.470524999760528,4.517342999861285,4.430211999988387,84.83481799930814,24.836024997966888,0,0,0,37,0,12,142.01312383102055,568.9009955621849,1.5157811004117374,4
random-s0-0053,voronoi,event,0.0,20.0,0.0,1,0,4,6,10,120.0,4.799999999999996,True,10,620,630,66.0067560038442,4.3263059997116216,4.394760999730352,0.0544370000170602,21.69206699909409,44.31468900475011,3,1,0,0,0,4,299.12846116475976,524.7500570306133,0.5920153449163901,4
random-s0-0053,voronoi,event,0.0,100.0,0.0,1,0,1,2,3,200.0,8.196721311475407,True,7,118,125,21.061251000901397,4.354570000032254,4.461773000002722,0.0554880002709978,8.816343000034976,12.244908000866417,1,0,0,0,0,2,385.18443733917314,385.18443733917314,0.1115052927962047,0
random-s0-0053,voronoi,event,50.0,20.0,0.0,1,0,8,7,15,140.0,5.343511450381675,True,14,628,642,89.94606899432256,4.375827000330901,4.960678999850643,0.0557839998691633,39.24976100006461,50.69630799425795,5,3,0,0,0,6,301.8589113130737,642.0130901981757,0.5976387805088521,2
random-s0-0053,voronoi,event,50.0,100.0,0.0,1,0,7,3,10,300.0,10.869565217391301,True,13,122,135,48.632273000293935,4.437995999978739,4.879830999925616,4.357407000043168,30.947400999139063,17.684872001154872,6,1,0,0,0,7,448.5754882948468,718.0164859105807,0.9826913036285422,7
random-s0-0053,voronoi,event,150.0,20.0,0.0,1,0,107,16,123,320.0,8.163265306122442,True,113,665,778,217.64780799730943,4.746156000237534,4.91262600007758,4.252042000189249,125.84083299998385,91.8069749973256,95,11,0,0,1,19,96.24398653108162,750.0,2.189205835477116,6
random-s0-0053,voronoi,event,150.0,100.0,0.0,1,0,34,1,35,100.0,2.5125628140703506,True,40,121,161,72.39404800202465,4.550163000203611,4.618665999714722,4.444809000233363,63.81721800107698,8.576830000947666,28,6,0,0,0,13,147.48676859654205,568.9009955621849,1.4792946691705378,5
random-s0-0053,prm,once,0.0,20.0,0.0,1,0,0,0,0,0.0,0.0,False,6,0,6,7.176335000167455,7.176335000167455,7.073732999742788,7.073732999742788,7.176335000167455,0.0,0,0,0,0,0,0,0.0,0.0,0.0955054050607246,1
random-s0-0053,prm,cycle,0.0,20.0,0.0,1,0,9,22,31,440.0,17.741935483870954,True,15,612,627,157.93622800219964,8.31924300018727,7.714845999998943,0.176572999862401,73.93168300131947,84.00454500088017,0,0,0,9,0,3,206.76361715140075,576.2256001234415,0.2831586712808859,1
random-s0-0053,prm,cycle,0.0,100.0,0.0,1,0,0,5,5,500.0,20.49180327868852,True,6,121,127,25.089542000387155,7.606450000821496,6.907072000103653,0.2125510000041686,7.606450000821496,17.48309199956566,0,0,0,0,0,1,0.0,0.0,0.0947951294186998,1
random-s0-0053,prm,cycle,50.0,20.0,0.0,1,0,19,51,70,1020.0,39.230769230769205,True,25,603,628,242.61506599441415,7.722997999735526,14.969509000366088,0.222704999941925,161.56819100115172,81.04687499326246,0,0,0,19,0,4,166.85910387815787,750.0,0.4994157551751206,3
random-s0-0053,prm,cycle,50.0,100.0,0.0,1,0,5,10,15,1000.0,37.593984962406005,True,11,115,126,58.0368499990982,7.65494199913519,7.354727999882016,0.2548809998188517,42.414203999214806,15.622645999883389,0,0,0,5,0,4,489.6158360180293,728.0793568981724,0.5099118581966977,3
random-s0-0053,prm,cycle,150.0,20.0,0.0,1,0,36,174,210,3480.0,122.53521126760553,True,42,596,638,347.75663700429504,7.673259000512189,20.792825000171437,5.051221000030637,279.6522560020094,68.10438100228566,0,0,0,36,0,6,116.68383741857876,749.642634373541,0.4783294880384599,1
