scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_clearance_mm,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms,obstacle_episodes_obstacle_initiated,obstacle_episodes_robot_initiated
random-s0-0065,visibility,1,0,completed,True,False,6,149,0,,343.0344999942463,2.3022449664043374,3640.000000000002,426.86579999281093,8.527270163272169,182,0,0,0,22246.92353691949,22662.30163655409,58.98696388058216,59.8251524758958,13.592516653885895,20.0,kinematic,False,0,0.0,,,,random,event,8,18,66.06610002927482,36.762899995665066,3640.000000000002,150.0,30.0,31.243300007190555,22198.837863675868,100.0,14,135,330.5823000264354,12.452199967810884,6,0,0,0,2,2,183.8719858590477,653.0734855793256,0.24717571559424967,1,13.592516653885895,33.965559561380815,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,6,0,,17.341500002657995,2.890250000442999,3740.0000000000027,62.552000003051944,59.79025450533198,187,0,0,0,30146.480405658607,29491.0216657146,58.28900910540304,59.619399305539176,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,once,0,0,17.341500002657995,17.08360000338871,3740.0000000000027,0.0,30.0,17.08360000338871,27400.87433198691,20.0,6,0,17.341500002657995,0,0,0,0,0,0,0,0.0,0.0,0.12668886266620852,1,184.62833324524905,273.7113840317433,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,697,0,,654.3879000382731,0.9388635581610805,3000.0000000000023,799.1781000018818,3.7538566184345368,150,0,0,0,30146.480405658607,27794.26190885023,58.54742401780192,59.95861918342708,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,cycle,39,2,16.245399980107322,20.599199997377582,3000.0000000000023,0.0,30.0,12.5877000100445,27400.87433198691,20.0,45,652,592.2403000149643,62.14760002330877,0,0,0,39,0,6,129.29544269619288,750.0,0.6016765940994682,3,184.62833324524905,273.7113840317433,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,142,0,,167.03759992378764,1.1763211262238567,3060.0000000000014,240.15489999146666,12.741776245701134,153,0,0,0,30146.480405658607,28035.357973434307,59.08536352244719,59.93066908779003,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,cycle,9,0,26.668699996662326,26.38719999231398,3060.0000000000014,0.0,30.0,13.096399998175912,27400.87433198691,100.0,15,127,158.4477000287734,8.589899895014241,0,0,0,9,0,6,334.8757956900137,750.0,0.41429581568256735,2,184.62833324524905,273.7113840317433,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,721,0,,778.9512998861028,1.0803762827823895,3220.0000000000023,932.1247000043513,3.454473419688343,161,0,0,0,30146.480405658607,27979.283936502885,58.68283673594296,59.778353461632946,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,cycle,62,9,9.996599968872033,18.88590000453405,3220.0000000000023,50.0,30.0,10.96319999487605,27400.87433198691,20.0,68,653,724.9257000075886,54.025599878514186,0,0,0,62,0,7,72.8229377115571,650.5545910642304,0.625417865722044,1,184.62833324524905,273.7113840317433,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,145,0,,130.10960000974592,0.8973075862741098,3200.0000000000014,198.97569999739062,16.082365836843223,160,0,0,0,30146.480405658607,28196.873385729363,58.56859892881701,59.829493504811865,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,cycle,10,2,11.55499997548759,13.443700008792803,3200.0000000000014,50.0,30.0,9.92749999568332,27400.87433198691,100.0,16,129,119.22710000362713,10.88250000611879,0,0,0,10,0,5,386.7126950216863,720.8893724332848,0.6448932026078459,3,184.62833324524905,273.7113840317433,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,761,0,,2026.0168001404963,2.662308541577525,3680.0000000000027,2513.5347000032198,1.4640736807792185,184,0,0,0,30146.480405658607,28822.52651236815,58.404882137185986,59.99652714787667,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,cycle,128,6,9.453699982259423,207.12679999996908,3680.0000000000027,150.0,30.0,15.730800005258061,27400.87433198691,20.0,134,627,1946.9304999220185,79.08630021847785,0,0,0,128,0,9,106.269887563396,742.0300740644741,1.3827349926367205,9,184.62833324524905,273.7113840317433,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,176,0,,594.7736999514746,3.37939602245156,3800.000000000002,735.4520000080811,5.166890565201057,190,0,0,0,30146.480405658607,30609.57846441135,58.27638953054066,59.740835335924984,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,cycle,40,2,20.82559998962097,38.923200001590885,3800.000000000002,150.0,30.0,21.410700006526895,27400.87433198691,100.0,46,130,536.6944999550469,58.07919999642763,0,0,0,40,0,14,259.8937695344299,750.0000000000001,1.6484730833021761,10,184.62833324524905,273.7113840317433,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,700,0,,153.5997001628857,0.21942814308983674,3000.0000000000023,328.34530000400264,9.136722834051321,150,0,0,0,30146.480405658607,27716.101485894636,58.70100489239883,59.72229630646119,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,event,5,2,23.644199973205104,23.349099996266887,3000.0000000000023,0.0,30.0,0.15990000974852592,27400.87433198691,20.0,11,689,82.72149998811074,70.87820017477497,5,0,0,0,0,6,454.13995511660676,592.9907257534697,0.3352625038459665,1,184.62833324524905,273.7113840317433,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,143,0,,88.64169991284143,0.6198720273625274,3000.0000000000014,151.4448999951128,19.809184727229592,150,0,0,0,30146.480405658607,27836.409627614787,58.58013762199749,59.829493504811865,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,event,4,0,11.470599987660535,19.54680000199005,3000.0000000000014,0.0,30.0,0.9610999986762181,27400.87433198691,100.0,10,133,59.035099984612316,29.606599928229116,4,0,0,0,0,5,427.353924217198,593.110594164821,0.2771590320299365,1,184.62833324524905,273.7113840317433,0.0,0,0
random-s0-0066,voronoi,1,0,completed,True,False,6,732,0,,145.17049965797924,0.19832035472401535,3040.0000000000023,290.716200004681,10.456933600367138,152,0,0,0,30146.480405658607,28422.407088444703,58.854367081948304,59.92854057081622,184.62833324524905,20.0,kinematic,False,0,0.0,,,,random,event,9,5,9.655400019255467,17.112200002884492,3040.0000000000023,50.0,30.0,0.12229999992996454,27400.87433198691,20.0,15,717,88.9655000064522,56.20499965152703,9,0,0,0,0,6,282.58972666415997,634.1906375734175,0.5123450058374578,2,184.62833324524905,273.7113840317433,0.0,0,0
