scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_clearance_mm,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms,obstacle_episodes_obstacle_initiated,obstacle_episodes_robot_initiated
random-s0-0016,voronoi,1,0,completed,True,False,6,137,0,,81.40363800055184,0.5941871386901594,2460.000000000001,95.76886499996817,25.686845093139805,123,0,0,0,27309.496644490362,23664.234795345492,58.727730655735606,59.81019094020296,0.006350355453463408,20.0,kinematic,False,0,0.0,,,,random,cycle,18,0,12.360971000020982,4.267278000043007,2460.000000000001,50.0,0.0,4.126213000063217,23133.20168938239,100.0,24,113,78.06876900019688,3.3348690003549564,0,0,0,18,0,5,65.15810632407874,224.07513765444187,0.4147108775250527,2,53.24131084862461,0.006350355453463408,0.0,0,0
random-s0-0016,voronoi,1,0,completed,True,False,6,754,0,,761.2668210006177,1.0096376936347715,3540.0000000000027,816.1991849999595,4.337176592500737,177,0,0,0,27390.047680430274,26143.09065946413,58.89583771557867,59.921534785465404,3.0532889811821065,20.0,kinematic,False,0,0.0,,,,random,cycle,194,2,12.319199000103254,5.350796000016089,3540.0000000000027,150.0,0.0,4.2972210000016275,23133.20168938239,20.0,200,554,735.4420780003466,25.824743000271155,0,0,0,194,0,6,43.774040665921206,750.0000000000001,1.0480718306590333,5,198.84149432041238,3.0532889811821065,0.0,0,0
random-s0-0016,voronoi,1,0,completed,True,False,6,148,0,,126.99089900092986,0.8580466148711476,2800.0000000000014,143.48168699996222,19.514685522207017,140,0,0,0,27390.047680430274,24543.08262187714,58.53809234803081,59.89555376595276,42.21341970718851,20.0,kinematic,False,0,0.0,,,,random,cycle,30,0,12.244314000099621,4.9454590000550525,2800.0000000000014,150.0,0.0,4.282542999931138,23133.20168938239,100.0,36,112,123.47633200010932,3.5145670008205343,0,0,0,30,0,5,115.75196534460535,664.0926200788376,0.7244869986367073,4,182.16986895326733,42.21341970718851,0.0,0,0
random-s0-0016,voronoi,1,0,completed,True,False,6,716,0,,39.35950199991112,0.05497137150825575,3420.0000000000027,87.34766999998556,39.15387783097784,171,0,0,0,26556.247817770512,25406.35536055723,58.52502992417791,58.83617530251367,4.677430267281437,20.0,kinematic,False,0,0.0,,,,random,event,2,0,8.655664000002616,4.652799999917079,3420.0000000000027,0.0,0.0,0.04587300009006867,23133.20168938239,20.0,8,708,17.47108799986563,21.888414000045486,2,0,0,0,0,3,664.9794605291711,749.1800452753846,0.3304492603394832,2,88.15076042853252,4.677430267281437,0.0,0,0
random-s0-0016,voronoi,1,0,completed,True,False,6,145,0,,21.16775899946788,0.1459845448239164,3460.000000000002,39.43190199993296,87.746211177079,173,0,0,0,26556.247817770512,25510.452643022993,58.52897752034955,59.1525178595455,22.957439454782843,20.0,kinematic,False,0,0.0,,,,random,event,2,0,8.614210999894567,4.248612999958823,3460.000000000002,0.0,0.0,0.04977200001121673,23133.20168938239,100.0,8,137,16.84517099988625,4.3225879995816285,2,0,0,0,0,3,666.4023692575898,749.8991067881251,0.3376306355822018,2,73.90319393990347,22.957439454782843,0.0,0,0
random-s0-0016,voronoi,1,0,completed,True,False,6,724,0,,51.843472000541624,0.07160700552560997,3340.0000000000027,100.2069849999998,33.33100980934622,167,0,0,0,27309.496644490362,25292.703160180838,58.699803839523355,59.55432284023287,4.322778729934981,20.0,kinematic,False,0,0.0,,,,random,event,8,0,12.28696900000159,4.523271000039131,3340.0000000000027,50.0,0.0,0.045653000029233226,23133.20168938239,20.0,14,710,29.878584000016417,21.964888000525207,7,0,0,0,1,6,246.18083601532382,746.0340556915847,0.4406463769199229,1,158.0655520596518,4.322778729934981,0.0,0,0
random-s0-0016,voronoi,1,0,completed,True,False,6,147,0,,25.002861000530174,0.17008748979952498,3400.000000000002,43.13472199999069,78.8228100786354,170,0,0,0,27309.496644490362,23973.35341680385,58.69127871588244,59.24435509998973,22.957439454782843,20.0,kinematic,False,0,0.0,,,,random,event,4,0,12.347219000048426,4.20616099995641,3400.000000000002,50.0,0.0,0.04784099996868463,23133.20168938239,100.0,10,137,20.810019999998985,4.192841000531189,4,0,0,0,0,5,226.67813665290765,304.0062765836267,0.44047006697496816,2,58.32856081876912,22.957439454782843,0.0,0,0
random-s0-0016,voronoi,1,0,completed,True,False,6,848,0,,83.40717099952144,0.09835751297113378,4239.999999999997,146.5623689999802,28.929663384470604,212,0,0,0,27390.047680430274,27062.603223908885,58.52540682075645,59.81091476981042,3.254569361485977,20.0,kinematic,False,0,0.0,,,,random,event,30,0,12.24358999991182,4.8745240000016565,4239.999999999997,150.0,0.0,0.053212000011626515,23133.20168938239,20.0,36,812,57.11798799995904,26.2891829995624,25,0,4,0,1,7,161.77954293592836,750.0,0.9636375084240282,6,84.89442972123891,3.254569361485977,0.0,0,0
random-s0-0016,voronoi,1,0,completed,True,False,6,161,0,,47.602533001395386,0.2956679068409651,3420.000000000002,67.09584400005042,50.97186049254305,171,0,0,0,27390.047680430274,24535.74216184457,58.955546526414814,59.457007792478905,7.435949678764615,20.0,kinematic,False,0,0.0,,,,random,event,14,0,12.603780000063125,4.66782000000876,3420.000000000002,150.0,0.0,4.119983999999022,23133.20168938239,100.0,20,141,42.96018700028981,4.6423460011055795,11,0,3,0,0,7,189.3640525200223,414.33242227330646,1.0435899311408223,7,240.0984438334968,7.435949678764615,0.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,6,0,,18.185539000000972,3.030923166666829,3680.0000000000027,29.563837000068816,124.47640000150984,184,1,0,1,24312.347940209656,23739.78295642882,58.686562064406694,58.96716847562106,-34.33435547559486,20.0,kinematic,False,0,0.0,,,,random,once,0,0,18.185539000000972,6.282257999941976,3680.0000000000027,0.0,30.0,6.282257999941976,23133.20168938239,20.0,6,0,18.185539000000972,0,0,0,0,0,0,0,0.0,0.0,0.14656580668612176,0,-34.33435547559486,12.952152969295867,60.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,730,0,,940.4154839990042,1.2882403890397318,3020.0000000000023,991.0838780000404,3.047168929933778,151,0,0,0,24312.347940209656,23740.2036743212,58.39197260111854,59.215569092621465,30.756729887066,20.0,kinematic,False,0,0.0,,,,random,cycle,148,0,17.77674900006332,6.601726999974744,3020.0000000000023,0.0,30.0,5.8743390000017826,23133.20168938239,20.0,154,576,865.7637769997564,74.65170699924784,0,0,0,148,0,3,10.107248821388017,400.8083331734024,1.1463067697928928,10,255.25183209874103,30.756729887066,0.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,149,0,,194.64270299977215,1.306326865770283,3080.0000000000014,212.87797299999056,14.468382785663493,154,0,0,0,24312.347940209656,23791.25367963978,58.67469707428899,59.12490766823896,32.15335381537923,20.0,kinematic,False,0,0.0,,,,random,cycle,29,0,17.95548699999472,6.1184600000387945,3080.0000000000014,0.0,30.0,5.74181399997542,23133.20168938239,100.0,35,114,180.41371200001777,14.228990999754387,0,0,0,29,0,2,22.570642120119917,286.281851069789,0.3956313725589832,2,235.8949267242516,32.15335381537923,0.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,741,0,,996.6709680020358,1.3450350445371604,3060.0000000000023,1050.3272550000702,2.9133776976965127,153,0,0,0,24312.347940209656,24161.729121263594,58.705688965555034,59.215569092621465,30.628264110835005,20.0,kinematic,False,0,0.0,,,,random,cycle,159,10,17.623022000179844,7.132485999932214,3060.0000000000023,50.0,30.0,5.953116000000591,23133.20168938239,20.0,165,576,920.0406230003182,76.63034500171761,0,0,0,159,0,3,16.80119179071243,701.9495176214725,1.1127083792965344,11,304.37806160269946,30.628264110835005,0.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,152,0,,221.34179799900267,1.4561960394671227,3260.0000000000014,241.16156600007344,13.517908570883176,163,0,0,0,24312.347940209656,24062.062174012488,59.086315965812446,59.91823482506913,36.624555482924535,20.0,kinematic,False,0,0.0,,,,random,cycle,33,2,18.170096000062586,6.359239000062189,3260.0000000000014,50.0,30.0,6.056881000063186,23133.20168938239,100.0,39,113,205.9744310000724,15.367366998930265,0,0,0,33,0,4,47.96033895589642,613.6317570977823,0.9360902425580578,6,271.1357830277086,36.624555482924535,0.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,809,0,,961.7660510008363,1.188833190359501,3080.0000000000023,1018.2383909999544,3.0248319325058137,154,1,0,1,24312.347940209656,27124.3465403238,58.87300346970349,59.98926702658449,-34.334355475594975,20.0,kinematic,False,0,0.0,,,,random,cycle,155,105,18.4365809997189,10.839552999982516,3080.0000000000023,150.0,30.0,5.738311999948564,23133.20168938239,20.0,161,648,882.8622000002042,78.90385100063213,0,0,0,155,0,5,36.652756464233114,749.9999999999999,1.528918327914488,14,-34.334355475594975,31.206695692910642,59.999999999999986,0,0
random-s0-0016,prm,1,0,completed,True,False,6,157,0,,210.70474499981628,1.3420684394892757,3180.0000000000014,230.4677230000607,13.798027587573138,159,1,0,1,24312.347940209656,25678.549961854824,58.2771459751955,59.49054019158895,-34.33435547559486,20.0,kinematic,False,0,0.0,,,,random,cycle,32,24,19.10841499977778,9.897868999928505,3180.0000000000014,150.0,30.0,5.748848000052931,23133.20168938239,100.0,38,119,197.0341419998931,13.670602999923176,0,0,0,32,0,5,136.62955287151212,750.0,1.0783744667926376,9,-34.33435547559486,35.93000989369659,60.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,755,0,,43.78996299942628,0.05799995099261759,3520.0000000000027,94.24247100002958,37.3504637839865,176,0,0,0,24312.347940209656,23859.28629634958,58.742178696388855,59.75040307755142,30.884418091719084,20.0,kinematic,False,0,0.0,,,,random,event,2,0,18.39840299999196,6.515029999945909,3520.0000000000027,0.0,30.0,0.026003000016316946,23133.20168938239,20.0,8,747,30.63800999996147,13.151952999464811,2,0,0,0,0,2,327.5735093725941,393.0896075199712,0.19582155487331349,0,255.25183209874103,30.884418091719084,0.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,149,0,,44.59180799949536,0.29927387919124404,3080.0000000000014,62.406172000009974,49.354092732999376,154,0,0,0,24312.347940209656,23791.25367963978,58.67469707428899,59.12490766823896,32.15335381537923,20.0,kinematic,False,0,0.0,,,,random,event,4,0,18.658311999843136,6.396550999966166,3080.0000000000014,0.0,30.0,0.041154999962600414,23133.20168938239,100.0,10,139,42.01075199978277,2.5810559997125893,4,0,0,0,0,2,163.63715537086932,286.281851069789,0.3956313725589832,2,235.8949267242516,32.15335381537923,0.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,742,0,,118.0023849999543,0.15903286388134003,3080.0000000000023,166.68218799998158,18.478279154820925,154,0,0,0,24312.347940209656,24197.14259086862,58.682659526175094,59.215569092621465,30.551860184486998,20.0,kinematic,False,0,0.0,,,,random,event,15,10,18.628564999971786,6.229102999895986,3080.0000000000023,50.0,30.0,0.03766999998333631,23133.20168938239,20.0,21,721,104.34199300016189,13.66039199979241,15,0,0,0,0,3,168.64248658009592,653.1766128467765,1.1043106495459698,10,313.2952015777699,30.551860184486998,0.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,152,0,,61.94368900014524,0.40752426973779765,3260.0000000000014,80.75984300000982,40.36659655219494,163,0,0,0,24312.347940209656,24062.062174012488,59.086315965812446,59.91823482506913,36.624555482924535,20.0,kinematic,False,0,0.0,,,,random,event,7,2,18.138358000214794,6.384056999991117,3260.0000000000014,50.0,30.0,5.759265000051528,23133.20168938239,100.0,13,139,59.20248800032368,2.741200999821558,7,0,0,0,0,4,226.0987407920831,613.6317570977823,0.9360902425580578,6,271.1357830277086,36.624555482924535,0.0,0,0
random-s0-0016,prm,1,0,completed,True,False,6,830,0,,157.18673199910427,0.1893816048181979,3240.0000000000023,213.0522249999558,15.20753890272995,162,2,0,2,24312.347940209656,27447.11381433044,59.170534264899196,59.98926702658449,-152.47588127970167,20.0,kinematic,False,0,0.0,,,,random,event,21,88,18.69454399991355,10.158467999985987,3240.0000000000023,150.0,30.0,0.07314200001928839,23133.20168938239,20.0,27,803,138.29212699965865,18.89460499944562,18,0,1,0,2,5,213.6772384567125,750.0,1.486274727806797,15,-152.47588127970167,31.206695692910642,239.99999999999994,0,0
random-s0-0016,prm,1,0,completed,True,False,6,162,0,,63.24000200061164,0.39037038271982494,3500.000000000002,83.15580499993303,42.08966529760394,175,1,0,1,24312.347940209656,24829.17765908335,58.11234615342522,58.75329159429898,-34.33435547559486,20.0,kinematic,False,0,0.0,,,,random,event,7,16,18.577599999957783,8.739659000070787,3500.000000000002,150.0,30.0,5.195082999989609,23133.20168938239,100.0,13,149,59.64284200013026,3.597160000481381,6,0,0,0,1,5,300.37321843108293,750.0,0.8458995803711201,6,-34.33435547559486,35.93000989369659,60.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,6,0,,31.595986000070297,5.265997666678383,2900.0000000000023,40.677928000036445,71.29173344319318,145,1,0,1,23180.970814378044,22813.24031211094,58.72095004643771,59.31213532528855,-48.62136070352656,20.0,kinematic,False,0,0.0,,,,random,once,0,0,31.595986000070297,10.743469999965782,2900.0000000000023,0.0,30.0,10.743469999965782,23133.20168938239,20.0,6,0,31.595986000070297,0,0,0,0,0,0,0,0.0,0.0,0.02627582397588302,0,-48.62136070352656,16.047322183567985,60.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,711,0,,1618.9877300026865,2.27705728551714,2680.000000000002,1667.5712050000584,1.607127774792626,134,0,0,0,23180.970814378044,22831.152653638965,58.39655634387217,59.301678215013226,15.76574854112937,20.0,kinematic,False,0,0.0,,,,random,cycle,154,29,31.27370200002133,11.36017700002867,2680.000000000002,0.0,30.0,10.408579999989342,23133.20168938239,20.0,160,551,1585.729608000861,33.25812200182554,0,0,0,154,0,3,4.974762407196572,234.18211127747543,0.1856061345894336,0,158.41400011048472,15.76574854112937,0.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,144,0,,336.6238040003964,2.3376653055583083,2720.000000000001,353.3755009999595,7.697194605463927,136,1,0,1,23180.970814378044,22829.515893203567,58.846221768138925,59.820338159128376,-129.82992370931353,20.0,kinematic,False,0,0.0,,,,random,cycle,30,5,32.055635999881815,11.336615999994137,2720.000000000001,0.0,30.0,10.382209999988845,23133.20168938239,100.0,36,108,329.99221900013254,6.63158500026384,0,0,0,30,0,3,6.774352872020257,104.51823481628985,0.08440720913866849,0,-129.82992370931353,16.047322183567985,60.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,723,0,,1342.9080249993604,1.8574108229590047,2680.000000000002,1390.9634980000192,1.9267220195593981,134,0,0,0,23181.90478617732,22959.89436523579,58.87071456060675,59.572492190303116,1.058208120229466,20.0,kinematic,False,0,0.0,,,,random,cycle,129,105,31.142594000129975,16.085462999967604,2680.000000000002,50.0,30.0,10.102463999942302,23133.20168938239,20.0,135,588,1308.2627000000002,34.64532499936013,0,0,0,129,0,3,11.130231457338079,553.8498641430273,0.24148599760563488,1,1.058208120229466,14.68570174336051,0.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,148,0,,346.4159220017109,2.3406481216331816,2720.000000000001,362.9540020000377,7.4940625671892125,136,0,0,0,23181.90478617732,22843.26297059665,59.006622541846106,59.51451498518739,16.903455342877265,20.0,kinematic,False,0,0.0,,,,random,cycle,32,11,32.52890000010211,12.04208199999357,2720.000000000001,50.0,30.0,10.05600600001344,23133.20168938239,100.0,38,110,339.9313840004652,6.48453800124571,0,0,0,32,0,4,13.05820745392212,122.93936810751498,0.16563349050004667,0,83.33541750681678,16.903455342877265,0.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,831,0,,2267.0925730011504,2.7281499073419377,4140.0,2332.3299810000435,1.7750489998095698,207,1,0,1,23184.19320430344,22982.085805142153,58.67036917306074,59.57533915635236,-99.24236978868132,20.0,kinematic,False,0,0.0,,,,random,cycle,240,183,30.237323999926957,10.517803999960051,4140.0,150.0,30.0,9.682551999958378,23133.20168938239,20.0,246,585,2232.7095480006847,34.38302500046575,0,0,0,240,0,4,8.658742668969674,465.5307504175109,0.5463016620280644,2,-99.24236978868132,9.322248702676745,540.0000000000001,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,164,0,,445.33246800006054,2.7154418780491496,4000.000000000002,467.25247200004105,8.560682371306214,200,1,0,1,23184.19320430344,22860.728540797376,58.988679203988376,59.58505790389553,-55.93718641567463,20.0,kinematic,False,0,0.0,,,,random,cycle,46,26,30.14834400005384,10.15454100001989,4000.000000000002,150.0,30.0,9.120990999917922,23133.20168938239,100.0,52,112,438.8146499995855,6.5178180004750175,0,0,0,46,0,5,16.03265593098883,261.845873834254,0.10307303444524048,0,-55.93718641567463,16.047322183567985,60.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,790,0,,264.8435790011945,0.33524503671037276,4379.9999999999945,319.6178560000362,13.70386515576745,219,2,0,2,23180.970814378044,23076.948605245736,58.65438177294135,59.69879494478451,-25.445988835877785,20.0,kinematic,False,0,0.0,,,,random,event,22,68,31.458522000207267,10.673772000018289,4379.9999999999945,0.0,30.0,0.05695799995919515,23133.20168938239,20.0,28,762,248.89062400006878,15.952955001125702,21,0,0,0,1,2,47.57224245458416,257.1001225569671,0.32485583134596946,1,-25.445988835877785,22.993986974045782,720.0000000000003,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,144,0,,72.06739599905632,0.5004680277712245,2720.000000000001,87.72341899998537,31.00654341801765,136,1,0,1,23180.970814378044,22829.515893203567,58.846221768138925,59.820338159128376,-129.82992370931353,20.0,kinematic,False,0,0.0,,,,random,event,4,5,31.24219200014977,10.660071000074822,2720.000000000001,0.0,30.0,0.07043200002954109,23133.20168938239,100.0,10,134,69.47186600007171,2.5955299989846026,4,0,0,0,0,3,50.807646540151815,104.51823481628985,0.08440720913866849,0,-129.82992370931353,16.047322183567985,60.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,823,0,,116.98207299889418,0.14214103645066123,5039.999999999981,177.6581990000068,28.369081913296828,252,0,0,0,23181.90478617732,23083.148023365142,58.47867977350982,59.24459457407844,30.669584821254517,20.0,kinematic,False,0,0.0,,,,random,event,7,8,30.750078999972175,10.937218999970355,5039.999999999981,50.0,30.0,0.03345000004628673,23133.20168938239,20.0,13,810,101.82387200006815,15.158200998826032,7,0,0,0,0,4,151.58670630068656,553.8498641430273,0.20675415656713111,1,51.645590228625906,30.669584821254517,0.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,148,0,,99.71651699993345,0.6737602499995503,2720.000000000001,116.57434599999306,23.332749385530867,136,0,0,0,23181.90478617732,22844.326391898005,58.97851969006904,59.51451498518739,16.903455342877265,20.0,kinematic,False,0,0.0,,,,random,event,6,11,35.18578000011985,12.797920000025442,2720.000000000001,50.0,30.0,9.742309999978715,23133.20168938239,100.0,12,136,96.51768400021865,3.1988329997147957,5,0,0,0,1,4,67.02411285381838,122.93936810751498,0.16591996245981394,0,83.33541750681678,16.903455342877265,0.0,0,0
random-s0-0016,visibility,1,0,completed,True,False,6,930,0,,500.44425499891076,0.5381121021493664,4799.999999999985,566.912206999973,8.466919464304663,240,0,1,1,23184.19320430344,23381.91925604069,58.65767188844379,59.52035652480171,-19.36422752753927,20.0,kinematic,False,0,0.0,,,,random,event,48,65,31.529388999842922,15.64288800000213,4799.999999999985,150.0,30.0,8.678328000087276,23133.20168938239,20.0,54,876,481.3933059997453,19.050948999165485,47,0,0,0,1,3,22.564194239429636,465.5307504175109,0.21832269302504315,0,166.86482554466778,-19.36422752753927,319.99999999999363,0,1
random-s0-0016,visibility,1,0,completed,True,False,6,168,0,,153.02489800114927,0.9108624881020789,4399.999999999994,176.13501199991788,24.980836859408992,220,1,0,1,23184.19320430344,22973.894100772108,59.03252706660093,59.544126593872186,-55.93718641567463,20.0,kinematic,False,0,0.0,,,,random,event,13,24,30.316052999978638,10.166394000066248,4399.999999999994,150.0,30.0,9.2301420000922,23133.20168938239,100.0,19,149,149.14660900024046,3.878289000908808,11,0,0,0,2,4,35.7779080063498,134.76944575885133,0.15057086603627903,0,-55.93718641567463,16.047322183567985,60.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,6,0,,4.300726999986182,0.7167878333310304,4080.000000000001,16.642118999925515,245.1610879611101,204,0,0,0,24085.650621871802,23650.146172672452,59.009310095665974,59.41933756561722,4.691658144110363,20.0,kinematic,False,0,0.0,,,,random,once,0,0,4.300726999986182,4.128241999978854,4080.000000000001,0.0,0.0,4.128241999978854,23580.855615746987,20.0,6,0,4.300726999986182,0,0,0,0,0,0,0,0.0,0.0,0.06195990589114239,0,4.691658144110363,249.1165949936783,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,651,0,,147.69995400229163,0.22688164977310543,2820.0000000000023,185.20359899991945,15.226485960465752,141,0,0,0,24085.650621871802,23744.23380833349,58.860532564426556,59.41933756561722,9.046066234522556,20.0,kinematic,False,0,0.0,,,,random,cycle,30,0,4.230264000170791,4.455483000015192,2820.0000000000023,0.0,0.0,0.09244499995020306,23580.855615746987,20.0,36,615,129.4248190001781,18.27513500211353,0,0,0,30,0,5,144.91033877170656,750.0,0.5478263926323921,2,244.24140020262837,9.046066234522556,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,134,0,,36.29567200039219,0.2708632238835238,2820.0000000000014,50.67316800000299,55.650753866421674,141,0,0,0,24085.650621871802,23557.290602381938,59.19292921152288,59.91025327802914,3.9831241307765595,20.0,kinematic,False,0,0.0,,,,random,cycle,7,0,4.220609999833869,4.167336999898907,2820.0000000000014,0.0,0.0,4.026934000080473,23580.855615746987,100.0,13,121,32.77803499975107,3.517637000641116,0,0,0,7,0,4,189.64427479595386,482.7912973422985,0.1933321395380376,0,241.6124136277591,3.9831241307765595,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,668,0,,237.1841590021404,0.35506610629062935,2900.0000000000023,277.20104799993805,10.461720909513481,145,0,0,0,24085.650621871802,23989.36764877439,59.045558302478334,59.47933855424987,9.046066234522556,20.0,kinematic,False,0,0.0,,,,random,cycle,50,1,4.126725999867631,5.245543999990332,2900.0000000000023,50.0,0.0,4.122487000017827,23580.855615746987,20.0,56,612,215.2217460002248,21.962413001915593,0,0,0,50,0,5,102.03185284476467,750.0,0.6046999432167923,3,308.7166924880096,9.046066234522556,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,137,0,,53.990322999879936,0.3940899489042331,2980.0000000000014,69.68999900004746,42.76079843246908,149,0,0,0,24085.650621871802,24123.928744520093,58.7603429951828,59.57204249013076,10.932314068860336,20.0,kinematic,False,0,0.0,,,,random,cycle,11,0,4.400910999947882,4.459743999973398,2980.0000000000014,50.0,0.0,4.152871999963281,23580.855615746987,100.0,17,120,50.36151999991034,3.6288029999695937,0,0,0,11,0,5,297.49784790028014,750.0,0.43595769836973325,2,233.33477055586627,10.932314068860336,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,822,0,,573.8884730016025,0.6981611593693461,3980.000000000003,632.8621750000138,6.288889046023198,199,0,0,0,24085.650621871802,26681.972026831634,58.410796545644764,59.14719868159211,9.046066234522556,20.0,kinematic,False,0,0.0,,,,random,cycle,169,6,4.244378000180404,5.197828999939702,3980.000000000003,150.0,0.0,4.316521000077955,23580.855615746987,20.0,175,647,528.3107600004087,45.57771300119384,0,0,0,169,0,11,76.13478744569002,750.0,2.011557272961856,13,237.51608524959437,9.046066234522556,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,161,0,,105.5377169999474,0.6555137701860088,4359.9999999999945,127.25405499998033,34.26216948450616,218,0,0,0,24085.650621871802,25477.35623384031,59.54361941138789,59.916457693905116,74.22509469732631,20.0,kinematic,False,0,0.0,,,,random,cycle,33,1,4.267260999995415,4.605585000035717,4359.9999999999945,150.0,0.0,4.23591599997053,23580.855615746987,100.0,39,122,97.74449299970911,7.793224000238297,0,0,0,33,0,19,255.91857810939445,710.7298072408639,2.727908469831774,21,74.22509469732631,121.41644660093039,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,657,0,,53.19209800154567,0.0809620974148336,2820.0000000000023,95.8521689999543,29.420304510807124,141,0,0,0,24085.650621871802,23865.7098175034,59.2181680663948,59.41933756561722,6.406221665557297,20.0,kinematic,False,0,0.0,,,,random,event,7,0,4.260449999947014,4.236485000092216,2820.0000000000023,0.0,0.0,0.04460000002382003,23580.855615746987,20.0,13,644,33.42381699997077,19.768281001574906,7,0,0,0,0,5,389.97237502457807,750.0,0.4299217376272346,1,229.74588501256136,6.406221665557297,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,134,0,,36.742067000773204,0.27419452985651643,2840.0000000000014,52.831274000027406,53.75603851609802,142,0,0,0,24085.650621871802,23531.49752162351,58.523079377527324,59.41933756561722,3.9831241307765595,20.0,kinematic,False,0,0.0,,,,random,event,6,0,5.313368999850354,5.261042000029192,2840.0000000000014,0.0,0.0,4.118072999972355,23580.855615746987,100.0,12,122,32.75983699995777,3.9822300008154343,6,0,0,0,0,4,212.20120781722116,482.7912973422985,0.1866425915157403,0,206.85363345621943,3.9831241307765595,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,666,0,,62.50440399787749,0.0938504564532695,2900.0000000000023,106.58426800000598,27.2085182402326,145,0,0,0,24085.650621871802,23769.138081540805,59.09086086027268,59.74518968829386,9.046066234522556,20.0,kinematic,False,0,0.0,,,,random,event,9,0,4.207823999990978,4.597042000000329,2900.0000000000023,50.0,0.0,0.04780100005064014,23580.855615746987,20.0,15,651,42.38460200008376,20.11980199779373,5,0,4,0,0,5,337.92983835852635,750.0,0.417569122292555,1,312.550515531632,9.046066234522556,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,139,0,,37.28179700021883,0.2682143669080491,3060.0000000000014,54.31803700003002,56.334878228355535,153,0,0,0,24085.650621871802,24203.69952878489,59.129494184982235,59.882135675264074,10.932314068860336,20.0,kinematic,False,0,0.0,,,,random,event,8,0,4.235110000195164,4.252668999924936,3060.0000000000014,50.0,0.0,4.074473000059697,23580.855615746987,100.0,14,125,33.33937300010348,3.942424000115352,7,0,1,0,0,7,346.43662078494975,750.0,0.6838134408509556,5,178.01251693598675,10.932314068860336,0.0,0,0
random-s0-0017,voronoi,1,0,completed,True,False,6,945,0,,91.4767079975718,0.09680074920377968,7959.999999999918,179.7725960000207,44.27816128326367,398,0,0,0,24085.650621871802,30166.56103585825,58.75847086688606,59.14719868159211,9.046066234522556,20.0,kinematic,False,0,0.0,,,,random,event,24,3,4.328302999965672,4.57500799996069,7959.999999999918,150.0,0.0,0.050762999990183744,23580.855615746987,20.0,30,915,48.32716299972617,43.149544997845624,21,0,3,0,0,10,194.17532897309772,750.0,0.9821733235679411,8,77.87016147306406,9.046066234522556,0.0,0,0
