scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0070,voronoi,1,0,completed,True,False,6,633,0,,259.05725000120583,0.40925315955956687,2780.000000000002,318.52268000011463,8.727792947111338,139,0,1,1,19731.76979293204,18900.941073805636,58.693319779792326,59.87448025421327,-114.21214427147198,20.0,kinematic,False,0,0.0,,,,random,cycle,58,0,8.536130999800662,5.026947000260407,2780.000000000002,50.0,4.266552999979467,18742.929357867397,20.0,64,569,241.5138349983863,17.54341500281953,0,0,0,58,0,3,22.604873289951176,315.3937089888316,0.4666776541516952,2,80.85883155454025,-114.21214427147198,540.0000000000001
random-s0-0070,voronoi,1,0,completed,True,False,6,130,0,,59.24619199959125,0.4557399384583942,2880.0000000000014,85.21854499986148,33.795460835486956,144,0,1,1,19731.76979293204,19112.10529459662,59.023866447811024,59.967089833456185,-114.21214427147221,20.0,kinematic,False,0,0.0,,,,random,cycle,11,0,8.704091000709013,4.3432219999886,2880.0000000000014,50.0,4.302676999941468,18742.929357867397,100.0,17,113,55.817772000409605,3.428419999181642,0,0,0,11,0,2,83.03481495255711,306.8136242905383,0.32611881870845844,2,80.85883155454025,-114.21214427147221,600.0000000000002
random-s0-0070,voronoi,1,0,completed,True,False,6,743,0,,626.5867350075496,0.8433199663627854,3720.0000000000027,704.2382330000692,5.282303382127845,186,0,0,0,19737.54921676735,23928.44053640003,58.79697051732037,59.87448025421327,79.3409397944211,20.0,kinematic,False,0,0.0,,,,random,cycle,168,7,8.509343000241643,8.223263999752817,3720.0000000000027,150.0,4.362030999800481,18742.929357867397,20.0,174,569,580.4812700016555,46.105465005894075,0,0,0,168,0,28,217.73141584494516,783.8472898302487,5.933738613330179,36,80.85883155454025,79.3409397944211,0.0
random-s0-0070,voronoi,1,0,completed,True,False,6,148,0,,132.689252999171,0.8965490067511555,3700.000000000002,165.9851899999012,22.29114537268177,185,0,0,0,19737.54921676735,22295.790044156005,58.71065779240839,59.87448025421327,80.85883155454025,20.0,kinematic,False,0,0.0,,,,random,cycle,35,1,8.5454589998335,5.600500000127795,3700.000000000002,150.0,4.319176000080915,18742.929357867397,100.0,41,107,125.36314799945103,7.326104999719973,0,0,0,35,0,7,287.296798847724,750.0,1.7820436924628547,12,80.85883155454025,113.69351309762897,0.0
random-s0-0070,voronoi,1,0,completed,True,False,6,634,0,,29.03897599571792,0.04580280125507558,2860.0000000000023,91.28953699973863,31.32889150273805,143,0,1,1,19681.50246553054,18851.37988157461,58.79976181641296,59.87448025421327,-114.21214427147198,20.0,kinematic,False,0,0.0,,,,random,event,0,0,9.534414999961882,5.147930000021006,2860.0000000000023,0.0,0.04185399984635296,18742.929357867397,20.0,6,628,9.534414999961882,19.504560995756037,0,0,0,0,0,2,0.0,0.0,0.10255759802211774,0,80.85883155454025,-114.21214427147198,600.0000000000002
random-s0-0070,voronoi,1,0,completed,True,False,6,129,0,,12.534455002423783,0.09716631784824638,2860.0000000000014,39.11336200008009,73.12079181518953,143,0,1,1,19681.50246553054,18851.37988157461,58.79976181641297,59.87448025421327,-114.21214427147221,20.0,kinematic,False,0,0.0,,,,random,event,0,0,8.691376999649947,4.267106999577663,2860.0000000000014,0.0,0.05330500016498263,18742.929357867397,100.0,6,123,8.691376999649947,3.8430780027738365,0,0,0,0,0,2,0.0,0.0,0.1025575980221148,0,80.85883155454025,-114.21214427147221,600.0000000000002
random-s0-0070,voronoi,1,0,completed,True,False,6,643,0,,28.320982002696837,0.04404507309906196,3000.0000000000023,92.23472800022137,32.5257098388451,150,0,1,1,19731.76979293204,18899.518781826384,58.547719228596684,59.87448025421327,-114.21214427147198,20.0,kinematic,False,0,0.0,,,,random,event,3,0,8.542693999970652,4.22125099976256,3000.0000000000023,50.0,0.03878899997289409,18742.929357867397,20.0,9,634,8.697462999862182,19.623519002834655,3,0,0,0,0,3,42.75344203637601,96.21353184100947,0.22907865000842498,0,80.85883155454025,-114.21214427147198,600.0000000000002
random-s0-0070,voronoi,1,0,completed,True,False,6,133,0,,12.689044998751342,0.09540635337407025,3060.0000000000014,40.57150400012688,75.42239498911432,153,0,1,1,19731.76979293204,18977.492127612742,58.74937405711213,59.87448025421327,-114.21214427147221,20.0,kinematic,False,0,0.0,,,,random,event,1,0,8.726625998860982,4.320238999753201,3060.0000000000014,50.0,0.046908000058465404,18742.929357867397,100.0,7,126,8.773533998919447,3.915510999831895,1,0,0,0,0,3,126.3517152932602,126.3517152932602,0.26990717561990024,1,80.85883155454025,-114.21214427147221,600.0000000000002
random-s0-0070,voronoi,1,0,completed,True,False,6,737,0,,73.14450300646058,0.09924627273603878,3480.0000000000027,152.5671239996882,22.809632303268135,174,0,0,0,19737.54921676735,21555.808883743033,58.809060363897686,59.96694750911723,75.22646453031737,20.0,kinematic,False,0,0.0,,,,random,event,49,2,8.657067999138235,4.468857000119897,3480.0000000000027,150.0,0.055994999911490595,18742.929357867397,20.0,55,682,41.164668997680565,31.979834008780017,47,0,2,0,0,8,101.40256245074823,783.8472898302487,1.417479614195027,10,80.85883155454025,75.22646453031737,0.0
random-s0-0070,voronoi,1,0,completed,True,False,6,159,0,,65.59021600060078,0.41251708176478474,3920.0000000000023,101.45953499977622,38.63609270443284,196,0,0,0,19737.54921676735,22239.617949218053,58.68545441275402,59.87448025421327,80.85883155454025,20.0,kinematic,False,0,0.0,,,,random,event,19,2,8.664754000619723,5.019547000301827,3920.0000000000023,150.0,4.274060000170721,18742.929357867397,100.0,25,134,52.93474500194861,12.655470998652163,17,0,1,0,1,7,397.0880460800416,749.9999999999999,1.6948725050032831,11,80.85883155454025,85.64810501551631,0.0
random-s0-0070,prm,1,0,completed,True,False,6,6,0,,13.925812999787013,2.3209688332978353,3160.0000000000023,33.36079800010339,94.72195479227473,158,3,3,6,20106.64517582961,19597.624750703533,59.08498346764662,59.97522732906026,-167.69161058426522,20.0,kinematic,False,0,0.0,,,,random,once,0,0,13.925812999787013,6.93641599991679,3160.0000000000023,0.0,6.93641599991679,18742.929357867397,20.0,6,0,13.925812999787013,0,0,0,0,0,0,0,0.0,0.0,0.11965755373267195,0,-167.69161058426522,-114.21214427147198,1560.000000000001
random-s0-0070,prm,1,0,completed,True,False,6,615,0,,353.5855350046404,0.5749358292758381,2560.000000000002,411.98068299991064,6.213883576673805,128,0,1,1,20106.64517582961,19013.66000323734,58.86492091949109,59.92172162029124,-114.21214427147198,20.0,kinematic,False,0,0.0,,,,random,cycle,39,0,14.227060999473906,7.265914000072371,2560.000000000002,0.0,6.5258670001639985,18742.929357867397,20.0,45,570,273.8167810007326,79.76875400390782,0,0,0,39,0,2,101.12688823982532,748.0351076740693,0.6073449720057545,5,80.85883155454025,-114.21214427147198,320.0
random-s0-0070,prm,1,0,completed,True,False,6,125,0,,57.02410899948518,0.45619287199588143,2320.000000000001,80.25818800024354,28.906707936054588,116,1,1,2,20106.64517582961,19272.09603136551,58.37277829840545,59.87448025421327,-41.905300583849595,20.0,kinematic,False,0,0.0,,,,random,cycle,4,2,14.213687999472313,7.070045000091341,2320.000000000001,0.0,0.1922950000334822,18742.929357867397,100.0,10,115,41.302063999410166,15.722045000075013,0,0,0,4,0,4,451.0861363125455,749.9999999999999,0.48217615004289144,3,-39.10747587147196,-41.905300583849595,119.99999999999993
random-s0-0070,prm,1,0,completed,True,False,6,662,0,,694.3028870055059,1.0487959018210058,2860.0000000000023,759.9607639999704,3.7633521827452054,143,0,1,1,20106.64517582961,19431.15835909915,58.66242640960766,59.87448025421327,-127.37868420478671,20.0,kinematic,False,0,0.0,,,,random,cycle,89,37,13.905089000672888,15.988034000201878,2860.0000000000023,50.0,6.788505999793415,18742.929357867397,20.0,95,567,617.3780680019263,76.92481900357961,0,0,0,89,0,4,52.51142017809163,748.3298155135365,0.7615377843418187,3,80.85883155454025,-127.37868420478671,780.0000000000003
random-s0-0070,prm,1,0,completed,True,False,6,134,0,,135.26646900163541,1.0094512612062345,2680.000000000001,161.28346599998622,16.616706389483408,134,0,1,1,20106.64517582961,19556.623838219624,58.47121526890038,59.87448025421327,-131.499152221466,20.0,kinematic,False,0,0.0,,,,random,cycle,16,9,14.644429000327364,7.0241779999378195,2680.000000000001,50.0,6.811867000124039,18742.929357867397,100.0,22,112,120.4728470011105,14.79362200052492,0,0,0,16,0,3,209.36259294428382,745.4350151765121,0.4926734517069381,2,80.85883155454025,-131.499152221466,620.0000000000002
random-s0-0070,prm,1,0,completed,True,False,6,650,0,,403.35788399534067,0.6205505907620625,2600.000000000002,465.1889809997556,5.589126368411052,130,0,1,1,20106.64517582961,21038.173370268676,58.38485469823963,59.87448025421327,-112.09173709420669,20.0,kinematic,False,0,0.0,,,,random,cycle,53,110,13.72837700000673,9.434902999601036,2600.000000000002,150.0,5.781586000011885,18742.929357867397,20.0,59,591,329.0653139965798,74.29256999876088,0,0,0,53,0,7,115.74234445136089,750.0,1.0778999887641751,5,80.85883155454025,-112.09173709420669,500.0000000000001
random-s0-0070,prm,1,0,completed,True,False,6,165,0,,195.28800400121327,1.1835636606134137,4479.999999999992,235.07038700017802,19.058121514883112,224,0,1,1,20106.64517582961,24275.404171185895,58.92240415942603,59.975227329060345,-98.33168006279932,20.0,kinematic,False,0,0.0,,,,random,cycle,28,27,14.133610999579105,7.005437999850983,4479.999999999992,150.0,6.264340999678097,18742.929357867397,100.0,34,131,178.8915690003705,16.396435000842757,0,0,0,28,0,3,118.85542716539382,745.2842679211061,0.5752898258286872,2,80.85883155454025,-98.33168006279932,659.9999999999999
random-s0-0070,prm,1,0,completed,True,False,6,622,0,,38.05397799396815,0.06118002892920924,2700.000000000002,98.40045000009923,27.43889890744686,135,0,1,1,20106.64517582961,18885.621444672193,58.836766817260475,59.87448025421327,-114.21214427147198,20.0,kinematic,False,0,0.0,,,,random,event,2,0,13.761619999513641,7.136382000226149,2700.000000000002,0.0,0.021100000139995245,18742.929357867397,20.0,8,614,27.788719999989553,10.265257993978594,2,0,0,0,0,2,329.9320698358985,635.8894594590199,0.2200465856895642,1,80.85883155454025,-114.21214427147198,460.0000000000001
random-s0-0070,prm,1,0,completed,True,False,6,125,0,,36.410326003533555,0.29128260802826844,2320.000000000001,59.066480999717896,39.27777583382835,116,1,1,2,20106.64517582961,19272.09603136551,58.37277829840545,59.87448025421327,-41.905300583849595,20.0,kinematic,False,0,0.0,,,,random,event,3,2,13.969617000839207,6.990266000229894,2320.000000000001,0.0,0.0652210001135245,18742.929357867397,100.0,9,116,34.32217700037654,2.088149003157014,3,0,0,0,0,4,601.4481817500606,749.9999999999999,0.48217615004289144,3,-39.10747587147196,-41.905300583849595,119.99999999999993
random-s0-0070,prm,1,0,completed,True,False,6,633,0,,44.37264800071716,0.07009896998533517,2820.0000000000023,105.44112900015534,26.74478191518461,141,0,1,1,20106.64517582961,18714.309950336363,58.60197133185701,59.87448025421327,-114.87579942940593,20.0,kinematic,False,0,0.0,,,,random,event,3,2,13.405990000137535,6.904269000187924,2820.0000000000023,50.0,0.024154000129783526,18742.929357867397,20.0,9,624,33.72337300015715,10.64927500056001,2,0,0,0,1,3,215.24112478874898,585.6129922024354,0.1762651329726346,0,80.85883155454025,-114.87579942940593,580.0000000000002
random-s0-0070,prm,1,0,completed,True,False,6,151,0,,46.33961200033809,0.30688484768435825,4279.999999999995,84.51595399992584,50.64132625189028,214,0,0,0,20106.64517582961,21687.611016338215,58.702210474366574,59.87448025421327,65.0246542438939,20.0,kinematic,False,0,0.0,,,,random,event,4,3,15.343866000421258,8.278289999907429,4279.999999999995,50.0,0.08445100002063555,18742.929357867397,100.0,10,141,43.4537930004808,2.8858189998572925,4,0,0,0,0,4,531.4932238205938,745.4350151765121,0.5727116313492664,4,80.85883155454025,65.0246542438939,0.0
random-s0-0070,prm,1,0,completed,True,False,6,803,0,,83.21151799509607,0.103625800741091,4519.999999999992,170.27875700023287,26.5447086860859,226,0,0,0,20106.64517582961,25070.37435004314,58.70438457432453,59.87448025421327,66.88055108228713,20.0,kinematic,False,0,0.0,,,,random,event,9,56,14.177343999563163,7.204434999948717,4519.999999999992,150.0,0.05960500038781902,18742.929357867397,20.0,15,788,66.30420899955425,16.907308995541825,7,0,1,0,1,8,534.1631310098718,737.8630727431257,0.9055148834139383,3,80.85883155454025,66.88055108228713,0.0
random-s0-0070,prm,1,0,completed,True,False,6,158,0,,57.81111600026634,0.365893139242192,3820.0000000000023,92.80885799989846,41.15986428799912,191,0,0,0,20106.64517582961,22692.845815357883,58.92833372957633,59.87448025421327,49.74374039895571,20.0,kinematic,False,0,0.0,,,,random,event,7,10,13.834765999945375,7.079145000261633,3820.0000000000023,150.0,5.524185000012949,18742.929357867397,100.0,13,145,54.6067589998529,3.204357000413438,7,0,0,0,0,4,494.1556447088765,745.2842679211061,0.573734412710224,2,80.85883155454025,49.74374039895571,0.0
random-s0-0070,visibility,1,0,completed,True,False,6,6,0,,22.42136000040773,3.7368933334012886,3920.000000000003,46.31412900016585,84.63939805466202,196,0,2,2,18819.17934703686,18445.938531801938,58.82352043505633,59.87448025421327,-114.21214427147198,20.0,kinematic,False,0,0.0,,,,random,once,0,0,22.42136000040773,11.206813999706355,3920.000000000003,0.0,11.206813999706355,18742.929357867397,20.0,6,0,22.42136000040773,0,0,0,0,0,0,0,0.0,0.0,0.055115459617198256,0,80.85883155454025,-114.21214427147198,940.0000000000005
random-s0-0070,visibility,1,0,completed,True,False,6,663,0,,825.8793300024081,1.2456701809991073,2860.0000000000023,888.4007369997562,3.2192679281858667,143,0,3,3,18819.17934703686,18471.58982857651,58.71220571271207,59.87448025421327,-114.21214427147198,20.0,kinematic,False,0,0.0,,,,random,cycle,72,17,22.209614999610494,14.8123819999455,2860.0000000000023,0.0,10.644452999713394,18742.929357867397,20.0,78,585,791.4058629994543,34.47346700295384,0,0,0,72,0,1,6.056909423786541,210.86635859631423,0.138028097370682,0,80.85883155454025,-114.21214427147198,940.0000000000005
random-s0-0070,visibility,1,0,completed,True,False,6,136,0,,190.35022599837248,1.3996340146939152,2920.0000000000014,221.22165799964932,13.199430952663008,146,0,2,2,18819.17934703686,18474.871498464257,58.64222426546968,59.87448025421327,-114.21214427147221,20.0,kinematic,False,0,0.0,,,,random,cycle,15,3,22.567498999706004,12.368729000172607,2920.0000000000014,0.0,11.005961999671854,18742.929357867397,100.0,21,115,183.44058299953758,6.909642998834897,0,0,0,15,0,1,25.056638333403903,218.69732666184996,0.12290499831636388,0,80.85883155454025,-114.21214427147221,920.0000000000002
random-s0-0070,visibility,1,0,completed,True,False,6,683,0,,902.04499100264,1.3207100893157249,3200.0000000000023,969.0817190003145,3.3020951043231515,160,0,3,3,18837.13280158059,18598.309015082672,58.67026467863787,59.87448025421327,-114.9461589228585,20.0,kinematic,False,0,0.0,,,,random,cycle,83,38,22.802352999860886,12.709238000297773,3200.0000000000023,50.0,10.17000999991069,18742.929357867397,20.0,89,594,862.3175510024339,39.727440000206116,0,0,0,83,0,3,12.471264723351693,394.1367714490283,0.3163566718156861,0,80.85883155454025,-114.9461589228585,1160.0000000000007
random-s0-0070,visibility,1,0,completed,True,False,6,138,0,,178.6205390012583,1.294351731893176,3100.0000000000014,206.46619600029226,15.014564418068773,155,0,3,3,18837.13280158059,18546.61458166322,58.7899644989999,59.87448025421327,-114.90157172994789,20.0,kinematic,False,0,0.0,,,,random,cycle,15,7,21.891934999985097,10.88859700030298,3100.0000000000014,50.0,10.144504999971105,18742.929357867397,100.0,21,117,171.84041700056696,6.780122000691335,0,0,0,15,0,3,62.11683105193807,398.52437055759157,0.2541629972479121,0,80.85883155454025,-114.90157172994789,1000.0000000000002
random-s0-0070,visibility,1,0,completed,True,False,6,740,0,,1046.9207899973298,1.414757824320716,3480.0000000000027,1122.3580189998756,3.100614902810605,174,0,1,1,18874.827393700903,18748.536381396796,58.978317251177714,59.96303386023817,-119.0523723976581,20.0,kinematic,False,0,0.0,,,,random,cycle,105,138,20.99541000006866,16.91876199993203,3480.0000000000027,150.0,9.44891400013148,18742.929357867397,20.0,111,629,1011.6354919996411,35.28529799768876,0,0,0,105,0,5,18.428512928240927,375.3399767974217,0.554185326419607,0,80.85883155454025,-119.0523723976581,339.9999999999999
random-s0-0070,visibility,1,0,completed,True,False,6,139,0,,176.4968919965213,1.2697618129246138,3120.0000000000014,204.8968760000207,15.227172131212415,156,0,1,1,18874.827393700903,18741.554907409063,59.28366261163459,59.916448056923976,-116.23885848762666,20.0,kinematic,False,0,0.0,,,,random,cycle,16,14,21.486408999408013,10.857402000056027,3120.0000000000014,150.0,9.70070300036241,18742.929357867397,100.0,22,117,169.83205600035944,6.664835996161855,0,0,0,16,0,4,122.2610288360582,495.2290422694199,0.3197058146066697,0,80.85883155454025,-116.23885848762666,600.0000000000002
random-s0-0070,visibility,1,0,completed,True,False,6,677,0,,99.5661679994555,0.1470696720819136,3160.0000000000023,166.28334799997901,19.003706853439112,158,0,2,2,18819.17934703686,18445.538031737404,58.68689469206109,59.87448025421327,-114.21214427147198,20.0,kinematic,False,0,0.0,,,,random,event,6,16,22.65391200035083,11.490659000173764,3160.0000000000023,0.0,0.040716999592405045,18742.929357867397,20.0,12,665,87.52211800083387,12.044049998621631,6,0,0,0,0,2,16.34882589114065,68.78613074589917,0.07910304990423989,0,80.85883155454025,-114.21214427147198,920.0000000000005
random-s0-0070,visibility,1,0,completed,True,False,6,139,0,,89.48324299808519,0.6437643381157208,3220.0000000000014,118.97761499994886,27.063914501911857,161,0,2,2,18819.17934703686,18449.64401149702,58.592866036622276,59.87448025421327,-114.21214427147221,20.0,kinematic,False,0,0.0,,,,random,event,6,3,22.390822999568627,11.310412000057113,3220.0000000000014,0.0,10.362595000060537,18742.929357867397,100.0,12,127,87.22913999918092,2.2541029989042727,6,0,0,0,0,2,11.892005471782896,42.53673711979827,0.095970429387232,0,80.85883155454025,-114.21214427147221,920.0000000000002
random-s0-0070,visibility,1,0,completed,True,False,6,676,0,,134.35408499935875,0.19874864644875553,3140.0000000000023,200.37285700027496,15.670785190210136,157,0,3,3,18837.13280158059,18489.043297537275,58.78976670377452,59.87448025421327,-114.21214427147198,20.0,kinematic,False,0,0.0,,,,random,event,9,27,21.70463899983588,14.300548000392155,3140.0000000000023,50.0,0.05041399981564609,18742.929357867397,20.0,15,661,121.96061599979657,12.393468999562174,8,0,1,0,0,1,24.74137673269431,85.61649759316981,0.21075632920314344,0,56.657543916058785,-114.21214427147198,900.0000000000005
random-s0-0070,visibility,1,0,completed,True,False,6,139,0,,91.14539199936189,0.6557222445997258,3300.000000000002,121.09928900008526,27.25036643276806,165,0,3,3,18837.13280158059,18495.7908268428,58.50628289548654,59.87448025421327,-114.21214427147221,20.0,kinematic,False,0,0.0,,,,random,event,6,7,26.523350999468676,15.443825999682304,3300.000000000002,50.0,10.023649000231671,18742.929357867397,100.0,12,127,88.72559799920055,2.419794000161346,6,0,0,0,0,2,22.914774488926493,85.78677079415719,0.1797373379814733,0,59.40215356305953,-114.21214427147221,960.0000000000003
random-s0-0070,visibility,1,0,completed,True,False,6,752,0,,314.3899990072896,0.41807180719054465,3460.0000000000027,388.9690910000354,8.895308342121425,173,0,1,1,18874.827393700903,18779.73478635298,58.50394983613413,59.87448025421327,-99.68411775823252,20.0,kinematic,False,0,0.0,,,,random,event,29,146,21.232736000456498,12.266875000022992,3460.0000000000027,150.0,0.08068699980867677,18742.929357867397,20.0,35,717,296.27457900051013,18.11542000677946,27,0,2,0,0,6,62.48302562820946,378.60338101306724,0.5798333848365796,1,80.85883155454025,-99.68411775823252,279.99999999999994
random-s0-0070,visibility,1,0,completed,True,False,6,143,0,,88.11212199680085,0.6161686852923136,3040.0000000000014,116.84738599979028,26.016842173991446,152,0,2,2,18874.827393700903,18611.696499010435,59.27112008709097,59.914757013997914,-117.11913515798526,20.0,kinematic,False,0,0.0,,,,random,event,7,17,21.577611000338948,11.084324000421475,3040.0000000000014,150.0,8.623649000128353,18742.929357867397,100.0,13,130,85.18996800057721,2.922153996223642,6,0,0,0,1,5,133.50693168192345,368.33162424109895,0.27984956455962634,0,80.85883155454025,-117.11913515798526,700.0000000000002
random-s0-0071,voronoi,1,0,completed,True,False,6,6,0,,4.419987000346737,0.7366645000577895,6339.999999999953,42.60675600016839,148.80269222972282,317,0,1,1,20522.29782866326,19772.212600110764,58.769162557645025,59.792658243995405,-71.76026843826833,20.0,kinematic,False,0,0.0,,,,random,once,0,0,4.419987000346737,4.257680000137043,6339.999999999953,0.0,4.257680000137043,17557.14493806074,20.0,6,0,4.419987000346737,0,0,0,0,0,0,0,0.0,0.0,0.2769024813555719,1,85.54120207606206,-71.76026843826833,300.0
random-s0-0071,voronoi,1,0,completed,True,False,6,584,0,,77.43883799867035,0.1326007499977232,2360.000000000002,127.03115700014678,18.578119382139256,118,0,0,0,20522.29782866326,17546.902802976525,58.754264791020255,59.792658243995405,57.132386839189195,20.0,kinematic,False,0,0.0,,,,random,cycle,12,1,4.395234000639903,4.867714999818418,2360.000000000002,0.0,0.05163500009075506,17557.14493806074,20.0,18,566,56.430418999752874,21.008418998917477,0,0,0,12,0,2,186.672901658872,750.0,0.4725747565630424,3,57.132386839189195,166.91330524831795,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,121,0,,20.50207300180773,0.16943861984965067,2500.000000000001,42.91333000037412,58.25695652092732,125,0,0,0,20522.29782866326,18004.436391460746,58.82028881210268,59.792658243995405,85.54120207606206,20.0,kinematic,False,0,0.0,,,,random,cycle,2,1,4.349952000211488,4.332412000167096,2500.000000000001,0.0,0.051607999921543524,17557.14493806074,100.0,8,113,12.9398880003464,7.56218500146133,0,0,0,2,0,2,656.7185588106852,750.0,0.4781086177209719,3,85.54120207606206,166.91330524831784,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,586,0,,115.90442099759457,0.19778911433036617,2340.000000000002,168.63317900015318,13.876272830021643,117,0,0,0,20527.0301174112,17657.721956994978,59.01795782500938,59.8013270691494,85.54120207606206,20.0,kinematic,False,0,0.0,,,,random,cycle,18,6,4.493562999869027,9.64135799995347,2340.000000000002,50.0,0.059703000260924455,17557.14493806074,20.0,24,562,73.72330400039573,42.18111699719884,0,0,0,18,0,4,142.92468561422405,746.8291370832098,0.5620143703696335,1,85.54120207606206,167.6297503094624,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,122,0,,25.457559999722434,0.20866852458788882,2480.000000000001,47.957286999917415,51.71268341356073,124,0,0,0,20527.0301174112,17966.259096020523,58.5214839425766,59.792658243995405,85.54120207606206,20.0,kinematic,False,0,0.0,,,,random,cycle,3,1,4.346449000422581,4.9169280000569415,2480.000000000001,50.0,0.04141999988860334,17557.14493806074,100.0,9,113,17.2384910006258,8.219068999096635,0,0,0,3,0,3,401.38423885041,700.5421278195475,0.36701311857155255,1,85.54120207606206,166.91330524831784,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,653,0,,209.28677000438256,0.3205004134829748,2840.0000000000023,269.9295600000369,10.521263399235023,142,0,0,0,20538.771941282317,19034.94484732519,58.40745491240034,59.792658243995405,61.37874536755254,20.0,kinematic,False,0,0.0,,,,random,cycle,93,3,4.292721000183519,4.402835000291816,2840.0000000000023,150.0,4.288330000235874,17557.14493806074,20.0,99,554,179.40617599924735,29.880594005135208,0,0,0,93,0,9,153.7059479122998,728.4680369808698,5.0661064110644105,27,61.37874536755254,181.74674087779806,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,125,0,,38.92038700314515,0.3113630960251612,2740.000000000001,63.42907300040679,43.1978566040596,137,0,0,0,20538.771941282317,17870.30108948198,58.79686609356503,59.792658243995405,85.54120207606206,20.0,kinematic,False,0,0.0,,,,random,cycle,10,0,4.361414000413788,4.914764000204741,2740.000000000001,150.0,4.288106000331027,17557.14493806074,100.0,16,109,35.46783700176093,3.4525500013842247,0,0,0,10,0,4,159.09729372616704,721.8231183494142,0.5549097928980503,1,85.54120207606206,166.91330524831784,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,586,0,,51.72699400463898,0.08827132082702897,2400.000000000002,107.65975999993316,22.292451701559543,120,0,0,0,20522.29782866326,17663.12414746064,58.94420405280889,59.792658243995405,85.54120207606206,20.0,kinematic,False,0,0.0,,,,random,event,6,1,4.309027000999777,4.297286000110034,2400.000000000002,0.0,0.042347000089648645,17557.14493806074,20.0,12,574,29.894587001763284,21.832407002875698,6,0,0,0,0,2,174.11654782228126,718.7901668044889,0.3568901717428151,2,85.54120207606206,166.91330524831795,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,124,0,,16.61829699696682,0.13401852416908724,2760.000000000001,41.9511169998259,65.79085844153936,138,0,0,0,20522.29782866326,18414.143005080263,59.114820000906356,59.81016877233902,85.54120207606206,20.0,kinematic,False,0,0.0,,,,random,event,1,1,4.430817999946157,4.270464000001084,2760.000000000001,0.0,0.057608000133768655,17557.14493806074,100.0,7,117,8.683007999934489,7.93528899703233,1,0,0,0,0,2,563.4371176213705,563.4371176213705,0.3749262921995082,3,85.54120207606206,166.91330524831784,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,612,0,,53.46874200495222,0.08736722549828795,2880.0000000000023,115.86446699993758,24.85662839152882,144,0,0,0,20527.0301174112,18139.327208061877,58.87398507196698,59.792658243995405,85.54120207606206,20.0,kinematic,False,0,0.0,,,,random,event,2,5,4.386152000279253,4.478864999782672,2880.0000000000023,50.0,0.050209000164613826,17557.14493806074,20.0,8,604,12.86183800038998,40.60690400456224,2,0,0,0,0,3,489.1494380378348,496.1873202375921,0.38063656450053984,2,85.54120207606206,166.91330524831795,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,122,0,,20.80898699705358,0.17056546718896376,2480.000000000001,44.15282399986609,56.16854767902326,124,0,0,0,20527.0301174112,18022.10162912397,58.521971669517775,59.792658243995405,85.54120207606206,20.0,kinematic,False,0,0.0,,,,random,event,2,1,4.407986000387609,4.30368700017425,2480.000000000001,50.0,0.05934999990131473,17557.14493806074,100.0,8,114,12.969101000635419,7.839885996418161,2,0,0,0,0,3,543.9539172557559,700.5421278195475,0.36731607948826417,1,85.54120207606206,166.91330524831784,0.0
random-s0-0071,voronoi,1,0,completed,True,False,6,616,0,,50.56147199820771,0.08208031168540213,2840.0000000000023,111.98084499983452,25.361480349645504,142,0,0,0,20538.771941282317,17780.814961286927,58.99747991643287,59.792658243995405,85.54120207606206,20.0,kinematic,False,0,0.0,,,,random,event,25,2,4.2862969999077905,4.491702999985137,2840.0000000000023,150.0,0.05492699983733473,17557.14493806074,20.0,31,585,22.86274299967772,27.698728998529987,24,0,1,0,0,7,80.2877140270383,346.42732257290186,0.6683886136801046,1,85.54120207606206,171.81444994222875,0.0
