scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,prm,event,0.0,50.0,30.0,kinematic,0,200,200,172,0.86,29,93,0.62,282.775,4.68,1338,64.56530001014471,144.78860032977536,71.42962948899367,0.2288165649955397,104.31259998586029,3397.0348837209262,3349.1999999999957,110.03786149958614,36.042690663994115,25153.514773059735,24902.65380728734,167.38383188404444,-177.21352854447392,0.195,0.04425000224728137,21.49614277027146,0.38,0.316-0.449,139.15000000000003,0.904020291864904,0.025182908428414846,6.12945747493517,4.63,0.0,0.01,4.735,360.49432474500844,0.40647944016365095,2.44,0.9840402452481836
random,prm,event,0.0,100.0,30.0,kinematic,0,200,200,172,0.86,29,127,0.52,140.92,3.51,675,49.36595000617672,104.83750008279458,54.8157999983232,0.3439239704218585,41.626299993367866,3282.3255813953474,3244.799999999999,79.4366260006791,48.30000359288939,25153.514773059735,24633.12382353044,167.22018488152943,-167.91711874341337,0.22,0.08159999561030418,17.113692921515778,0.48,0.412-0.549,120.09999999999998,0.938766085707168,0.02551469726722922,5.494843993521928,3.435,0.0,0.015,4.16,354.22271146516835,0.3072008102891174,1.635,0.993285922567619
random,prm,event+pred50,50.0,20.0,30.0,kinematic,0,200,200,167,0.835,34,43,0.8,720.64,6.835,4057,87.61639999283943,219.04970039031468,101.81206897716038,0.11871680749117276,68.731100007426,3488.8622754491003,3472.599999999999,171.03952200035565,23.380698044667145,25088.63676138339,25754.6780305805,179.6890145596491,-167.91711874341337,0.295,0.04205000004731119,29.084684876156654,0.19999999999999996,0.150-0.261,57.69999999999984,0.8188342584114693,0.026052980654556877,6.582487958803827,6.565,0.0,0.095,5.875,407.8080804412309,0.534703722115951,3.32,0.9540494401680065
random,prm,event+pred50,50.0,50.0,30.0,kinematic,0,200,200,167,0.835,34,55,0.745,292.935,5.725,1702,70.02340005419683,173.7334000354167,81.2887154922646,0.23983106786398928,100.64009999041446,3653.173652694606,3605.1999999999953,122.90799649854307,34.405491705884515,25088.63676138339,25896.00996065821,179.84573946640424,-172.72534625498452,0.38,0.05974998930469155,22.784187424264577,0.255,0.200-0.320,77.50000000000004,0.9076236418545167,0.026686884268603762,6.385076589940708,5.54,0.0,0.075,5.08,406.65807505447367,0.4756232411178033,3.105,0.9513708899843791
random,prm,event+pred50,50.0,100.0,30.0,kinematic,0,200,200,167,0.835,34,72,0.695,146.1,4.26,969,55.92050004634075,118.45840033493005,61.1440755102376,0.3812643309438937,39.25400000298396,3523.3532934131717,3509.6999999999985,87.75216549940524,46.2184323791883,25088.63676138339,25593.672297764933,179.70051120679472,-173.72519061387192,0.38,0.11155000538565218,17.39509561966738,0.30500000000000005,0.245-0.372,81.8,0.939781835305589,0.027071421286397973,5.694954559075779,4.055,0.0,0.065,4.295,412.5527035475706,0.3758525111718924,2.38,0.9600749509694517
random,prm,event+pred100,100.0,20.0,30.0,kinematic,0,200,200,162,0.81,39,47,0.785,746.26,7.68,7342,90.43449971068185,231.2896995281335,109.70761148259044,0.125762321231347,46.563199983211234,3921.6049382715983,3819.4999999999945,181.05888700010837,23.744452167965914,25083.82012471438,26570.508909022774,192.95682061858145,-173.72519061387146,0.345,0.062850012909621,28.99241616551615,0.21499999999999997,0.164-0.277,60.99999999999986,0.810211062822293,0.028414303140234916,6.5914957730074,7.11,0.0,0.24,6.06,424.2981353407535,0.5837263984888916,3.985,0.930398437849214
random,prm,event+pred100,100.0,50.0,30.0,kinematic,0,200,200,162,0.81,39,52,0.76,299.295,5.955,3083,69.58434967964422,175.0250999466516,81.2071010004729,0.23529374888102728,40.17180000664666,3908.518518518513,3832.2999999999943,123.99230000068201,35.338414670492426,25083.82012471438,26417.42290730767,193.04427096236384,-174.63485447448778,0.38,0.08364999666810036,21.35990789010434,0.24,0.186-0.304,67.15000000000002,0.8992782601429743,0.028446347406447383,6.2098452805238145,5.415,0.0,0.265,5.06,431.0030282141989,0.4894081421042438,3.435,0.9342172495678251
random,prm,event+pred100,100.0,100.0,30.0,kinematic,0,200,200,162,0.81,39,78,0.67,149.64,4.54,1611,57.97085001540836,121.71390015282668,64.71553250245051,0.3859384604383671,50.954800011822954,3776.1728395061677,3762.2999999999947,93.66639150000992,46.67949689908561,25083.82012471438,26176.901862607185,192.95068425161392,-177.48337358955632,0.31,0.13085000682622194,17.136474461229774,0.32999999999999996,0.269-0.398,80.9,0.9361295528344903,0.02967378584648116,5.856174239049292,4.185,0.0,0.16,4.27,427.0043586945907,0.39260142855213503,2.73,0.9424961162546253
random,visibility,once,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,252,0.28,6.0,0.0,0,22.186649977811612,56.61459997645579,24.32218799731345,3.6977749963019355,42.64020000118762,3551.3953488372094,3509.1000000000004,39.97403950110311,107.95121395415384,23594.82618078538,23242.41794643974,167.20624747400205,-174.85187622624284,0.085,11.883500003023073,6.718788807983183,0.72,0.654-0.778,191.00000000000003,0.9994522902473026,0.09187241084873676,4.151813236164028,0.0,0.0,0.0,0.0,0.0,0.017669316003010346,0.0,1.0481583315153784
random,visibility,cycle,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,107,0.6,695.515,104.03,4567,1087.9699999350123,3310.309699649224,1405.2083649736596,1.620721718444155,191.99120000121184,3285.3488372093016,3239.2999999999993,1472.042251498351,4.024283524048173,23594.82618078538,23288.034533317415,167.26582390146686,-171.50351152737522,0.175,11.253949996898882,395.3224859461763,0.4,0.335-0.469,142.7999999999999,0.9675119582874893,0.07795445584419039,12.372533985508726,0.0,0.0,0.0,3.635,20.38727608604231,0.18060710852452297,0.155,1.0462721654916645
