scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,prm,cycle+pred100,100.0,20.0,90.0,kinematic,0,200,200,157,0.785,45,64,0.75,346.43,56.985,6462,232.1771725024746,784.7380520006482,295.1268265448753,0.6648793142186749,20.910621999973955,3115.668789808917,3044.8,332.1375788950047,16.41461854353601,12734.133295940052,12591.383312795464,353.1935905792027,-173.8714724088093,0.69,4.407191499979035,86.07916528584144,0.25,0.195-0.314,97.1999999999999,0.9006443001702598,0.1022867143052864,4.447863021334989,0.0,0.0,0.0,3.02,70.64326764556476,0.8979693195760138,3.145,1.0272694461332506
random,visibility,event,0.0,20.0,0.0,kinematic,0,200,200,195,0.975,5,104,0.62,353.305,8.905,2086,54.52215900106694,236.84523300039473,76.9965173899972,0.14643748055765954,24.94133100003637,2907.3846153846152,2897.3,112.28871505500152,36.394103150016015,11985.235821768003,11829.47831120842,98.74239164230592,-177.20541440269926,0.385,0.02933399998994446,24.909631077949708,0.38,0.316-0.449,131.89999999999998,0.928744303691294,0.01606924056518901,6.019366744951815,8.86,0.0,0.025,1.6,34.586564976408134,0.1278253020897454,0.045,1.0280777136483767
random,visibility,event,0.0,20.0,20.0,kinematic,0,200,200,195,0.975,5,95,0.64,356.09,8.665,2419,52.987318000134564,226.89840000089134,75.05569859008418,0.14388950484199695,35.37801799998874,2948.2051282051275,2937.2999999999993,110.770260489996,36.722418274516066,11990.854642344075,11836.496748541464,98.76163476993969,-171.502449247889,0.475,0.02931649999027286,24.041774400022067,0.36,0.297-0.429,119.0,0.9252963903419809,0.016277925998210457,5.966388915807611,8.59,0.0,0.05,1.6,38.17884768491699,0.1317254251490562,0.06,1.0274540620313335
random,visibility,event,0.0,20.0,40.0,kinematic,0,200,200,194,0.97,6,103,0.62,361.32,9.305,3032,56.68859849944852,230.17066099978933,79.25469573500806,0.1470081731240231,23.631587000181753,3019.484536082474,3017.3999999999996,115.51942257999785,35.6742424516556,11974.152771637184,11826.62947674545,106.4973645990163,-170.31531211216435,0.515,0.0395294999862017,24.96195938136875,0.38,0.316-0.449,127.09999999999998,0.92653843364074,0.01668029649477938,5.982282822402264,9.25,0.0,0.035,1.68,41.001548280189255,0.14884872097694474,0.06,1.0288750644142746
random,visibility,event,0.0,20.0,60.0,kinematic,0,200,200,194,0.97,6,103,0.62,365.925,9.81,3644,55.52758449908879,226.8270779964041,81.65780585983626,0.15081270093505894,28.030628000010438,3082.164948453607,3078.299999999999,118.33493809499316,36.31569962506737,11981.947132408037,11837.873109326942,106.50706519528049,-176.00107800923956,0.55,0.04142149998642708,24.56646497214021,0.38,0.316-0.449,132.09999999999985,0.9272352415390632,0.016825413130133752,5.924569275429985,9.745,0.0,0.045,1.68,44.17216421288403,0.15717237076867518,0.09,1.028013192863331
random,visibility,event,0.0,20.0,90.0,kinematic,0,200,200,181,0.905,20,107,0.625,367.795,9.435,4632,51.702033000708525,226.89555100077996,78.55631115997255,0.14378271959237232,23.006404999989627,3251.6022099447487,3224.1999999999975,116.10288177000257,38.261153119362874,11740.369467452567,11618.03494243062,189.594753063699,-175.51423192402157,0.56,0.042895999968095566,22.81678550215236,0.375,0.311-0.444,146.69999999999982,0.9213293806858438,0.01738612966294545,5.867550669637776,9.365,0.0,0.045,1.595,46.27158299885398,0.17535255103430378,0.135,1.062268712392469
random,visibility,event+pred100,100.0,20.0,0.0,kinematic,0,200,200,184,0.92,16,99,0.67,364.48,9.09,4382,55.056207500911114,221.07935500116582,75.57755417003435,0.14548341753006022,24.991352000142797,3133.36956521739,3128.199999999999,112.28430574499767,38.64079916110137,11773.898485145099,11672.305340159917,174.11227501535578,-176.35048562343613,0.485,0.04480300003706361,22.827874183124596,0.32999999999999996,0.269-0.398,127.59999999999984,0.9190717319816242,0.01735285431397239,5.783613123229683,8.94,0.0,0.08,1.76,65.93943325075638,0.18710137999728066,0.095,1.0525093520804503
random,visibility,event+pred100,100.0,20.0,20.0,kinematic,0,200,200,183,0.915,17,100,0.69,368.79,8.765,4909,57.11589649961013,213.9827549980282,73.05989526504305,0.1539121358545938,16.387394000048516,3189.0710382513644,3181.2999999999984,110.48984692499374,38.00541082784519,11766.626495449505,11671.308286580483,179.0396023535863,-173.2019401924676,0.535,0.04589900009932535,21.76990141759659,0.31000000000000005,0.250-0.377,126.09999999999978,0.913966318905324,0.017601332166680136,5.716976330051364,8.62,0.0,0.07,1.76,65.93461292186947,0.21118764953413496,0.17,1.0527636572775563
random,visibility,event+pred100,100.0,20.0,40.0,kinematic,0,200,200,178,0.89,23,97,0.675,372.505,8.755,5575,57.586380498676704,211.79107199964164,72.35663282506323,0.15494950765876225,17.985955000028753,3327.528089887637,3288.9999999999973,110.55325688499522,39.135506657714906,11653.998953945187,11594.219224956176,219.6183888299435,-175.09287156288542,0.525,0.045996000039849605,20.609594621856605,0.32499999999999996,0.264-0.393,126.19999999999983,0.9080210740158948,0.018442590373340586,5.644445657215436,8.53,0.0,0.075,1.71,64.88012337517559,0.21616443309291233,0.18,1.0734005209275872
random,visibility,event+pred100,100.0,20.0,60.0,kinematic,0,200,200,172,0.86,29,97,0.68,372.05,8.525,6216,55.50320600082159,209.36976200232493,70.53797719010362,0.14368232924547558,14.011445999813077,3362.7906976744157,3325.899999999997,109.09085156999453,40.108252184668885,11548.548181503007,11488.583536576252,257.5864145857694,-175.47189429266479,0.575,0.047161499935555184,19.538191904086254,0.31999999999999995,0.259-0.388,138.0999999999998,0.904325623530051,0.018711500776650757,5.605386661246835,8.31,0.0,0.085,1.76,67.99307364764701,0.23125280728144515,0.21,1.0894269269226435
random,visibility,event+pred100,100.0,20.0,90.0,kinematic,0,200,200,157,0.785,45,103,0.64,370.015,9.015,7267,51.24994050069631,218.89101599924743,73.45438934501914,0.14726930367290705,13.804459000084535,3507.8980891719707,3425.8999999999965,112.4754599100001,41.2596386512744,11273.42256354794,11239.859655247303,353.0761811361739,-172.35291590680606,0.555,0.047748500094257906,19.598234119947165,0.36,0.297-0.429,165.8999999999998,0.9052122456929953,0.019436322450992312,5.639678773113861,8.79,0.0,0.1,1.66,69.45423662169448,0.2606809402664969,0.255,1.1256347251391865
random,visibility,cycle,0.0,20.0,0.0,kinematic,0,200,200,195,0.975,5,113,0.585,351.435,47.455,2408,248.10689899993577,1137.79998100091,365.8705964850183,0.7735202627439481,26.19039699999348,2872.102564102564,2862.8,401.3873812949953,16.749950052671153,11985.235821768003,11831.875402517855,98.75711949358013,-178.62926295130453,0.38,7.193597499963289,110.46516039680196,0.41500000000000004,0.349-0.484,136.29999999999987,0.959517313956663,0.049206572947264084,6.961316121257723,0.0,0.0,0.0,1.535,15.522339167624274,0.16532016759860718,0.07,1.0278144177521737
random,visibility,cycle,0.0,20.0,20.0,kinematic,0,200,200,195,0.975,5,100,0.625,354.065,50.695,2884,259.3309449999879,1115.0055859984604,384.250860645036,0.7620347833284575,25.02715800005717,2905.5384615384614,2895.5,420.1725597300046,16.201274828740377,11990.854642344075,11842.601290972216,98.7354721142719,-175.41925958218172,0.415,7.066425999994408,115.0491253605771,0.375,0.311-0.444,123.89999999999996,0.9616209669894356,0.04909261627202114,6.884734193776826,0.0,0.0,0.0,1.55,16.102738149753527,0.17926326116642236,0.105,1.026890224140283
random,visibility,cycle,0.0,20.0,40.0,kinematic,0,200,200,194,0.97,6,101,0.605,360.62,57.27,3719,294.16421350117616,1279.6969890002856,429.52860493003726,0.8329618591710314,23.983920000006265,2993.711340206185,2992.4999999999995,466.6061998449942,14.532906249373049,11974.152771637184,11837.67241975479,106.49611406600776,-178.9764456833378,0.47,6.966234499969914,124.35231311439514,0.395,0.330-0.464,130.29999999999995,0.9658431526988527,0.04884260926183572,6.886740736387235,0.0,0.0,0.0,1.615,16.527663510097117,0.1985691107353859,0.11,1.0279897626578276
random,visibility,cycle,0.0,20.0,60.0,kinematic,0,200,200,194,0.97,6,99,0.62,363.075,58.385,4486,310.5984654991403,1231.4470149997305,428.3453914749331,0.8657311045432913,30.32831799998803,3020.309278350515,3018.4999999999995,465.7867246299975,13.988370926328152,11981.947132408037,11849.900639202315,106.47699182236745,-176.12587292538,0.515,6.930703000023186,124.09673051036114,0.38,0.316-0.449,135.69999999999993,0.9655194632441716,0.048951276067020134,6.740702672316712,0.0,0.0,0.0,1.59,16.704129601623453,0.20807000694527303,0.145,1.0269588270133114
random,visibility,cycle,0.0,20.0,90.0,kinematic,0,200,200,181,0.905,20,94,0.67,361.07,63.265,5274,335.6673030003776,1187.8827119999755,447.74372233494347,1.0115149654306288,28.03728899999669,3112.81767955801,3092.9999999999986,485.32511782499614,13.963157984918137,11740.369467452567,11628.087175242132,189.60521676021636,-175.51423192402157,0.55,6.835320999982741,125.73684278898808,0.32999999999999996,0.269-0.398,135.39999999999992,0.9679304147692793,0.048690105169259666,6.550060709891977,0.0,0.0,0.0,1.495,15.833136769297434,0.22758239786060855,0.21,1.06128292222097
random,visibility,cycle+pred100,100.0,20.0,0.0,kinematic,0,200,200,184,0.92,16,90,0.67,357.665,59.45,5348,360.35196949899273,1114.9021130008805,426.7396624350198,1.002511636658356,21.38054300002068,3008.586956521739,2990.5,463.65940554000235,14.787933780697788,11773.898485145099,11675.174557853132,174.10658751823962,-176.35048562343613,0.48,6.886593499984883,127.0069598277485,0.32999999999999996,0.269-0.398,109.30000000000001,0.9663257515530858,0.04866366655374993,6.611664662819152,0.0,0.0,0.0,1.715,20.34500031902237,0.2716857731025617,0.205,1.0522467564807638
random,visibility,cycle+pred100,100.0,20.0,20.0,kinematic,0,200,200,183,0.915,17,96,0.66,360.74,61.045,6193,378.4068114999286,1102.7056799993034,431.26738051500183,1.0568426868581686,23.74270399991474,3045.901639344262,3029.0,468.61975668999906,14.398966759529108,11766.626495449505,11677.715241724196,179.09101325323954,-178.59720945778116,0.505,6.736480999990135,127.38735153530202,0.33999999999999997,0.278-0.408,121.79999999999998,0.966672427281962,0.04843013338173434,6.518046990775025,0.0,0.0,0.0,1.64,19.125865385826977,0.272206386940157,0.24,1.0522498201643733
random,visibility,cycle+pred100,100.0,20.0,40.0,kinematic,0,200,200,178,0.89,23,89,0.675,361.045,64.24,6736,387.57675750116505,1068.9486360001297,444.2154196650597,1.0513565684574553,20.678031000102237,3123.483146067415,3097.3999999999996,481.86939117500185,14.192835972819815,11653.998953945187,11568.753073208036,219.6416671936061,-175.06579228263087,0.53,6.664570500049649,127.12336561924305,0.32499999999999996,0.264-0.393,121.99999999999996,0.9679136118669442,0.04849370022476025,6.4053951775791145,0.0,0.0,0.0,1.65,18.993184752907624,0.2868177637517104,0.275,1.0750466842040673
random,visibility,cycle+pred100,100.0,20.0,60.0,kinematic,0,200,200,172,0.86,29,100,0.645,360.07,63.67,7720,361.32311299923003,1110.706578999924,437.8322939399362,1.0247529037295824,21.829557000046407,3173.1395348837204,3131.2999999999993,475.7230407099998,14.247328652283338,11548.548181503007,11471.255298130032,257.6317218664263,-176.24084854723503,0.575,6.635852999920644,124.37259341522666,0.355,0.292-0.423,139.59999999999994,0.9675347770214605,0.048422977907870056,6.367801140773703,0.0,0.0,0.0,1.77,20.167944612658356,0.2991575289268977,0.265,1.091676743475815
random,visibility,cycle+pred100,100.0,20.0,90.0,kinematic,0,200,200,157,0.785,45,101,0.65,359.115,68.33,8770,395.87529049924797,1109.790357999998,452.5663067500295,1.1191788798038065,23.11064999997825,3292.101910828024,3228.199999999999,490.75850049000036,15.151928078478857,11273.42256354794,11239.880129982274,352.98997650159237,-175.13796530256653,0.56,6.427150500087464,124.40138478205192,0.35,0.287-0.418,142.69999999999993,0.9696489980581401,0.04769223587719389,6.171583797131553,0.0,0.0,0.0,1.665,18.80296607594607,0.34030220703915426,0.41,1.1254450156113738
