scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_clearance_mm,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0168,visibility,1,0,completed,True,False,3,322,0,,13.821338002571792,0.04292340994587513,2360.000000000002,46.6938320000736,50.542007346843626,118,0,1,1,10632.161496773344,10512.65312834652,57.99419547344231,58.47002304596327,-43.591607969576245,20.0,kinematic,False,0,0.0,,,,random,event,1,44,0.047218999952747254,7.4460760001784365,2360.000000000002,100.0,0.0,0.04740500003208581,10632.161496773344,20.0,4,318,7.493295000131184,6.328043002440609,1,0,0,0,0,1,92.8834057698225,92.8834057698225,0.14390093899073658,0,1144.6966677735168,-43.591607969576245,219.99999999999997
random-s0-0168,visibility,1,0,completed,True,False,3,308,0,,6.078512002204661,0.019735428578586563,2160.0000000000014,36.46833099992364,59.22947227841396,108,0,1,1,10632.161496773344,10458.353756397919,57.93591345847508,58.47002304596327,-106.42861393725765,20.0,kinematic,False,0,0.0,,,,random,event,0,43,0.04878699996879732,0.06550900002366689,2160.0000000000014,100.0,20.0,0.04593000016939186,10632.161496773344,20.0,3,305,0.04878699996879732,6.029725002235864,0,0,0,0,0,0,0.0,0.0,2.99701245160528e-13,0,1144.6966677735168,-106.42861393725765,239.99999999999997
random-s0-0168,visibility,1,0,completed,True,False,3,308,0,,6.151290002435417,0.019971720787127976,2160.0000000000014,36.32123500005946,59.46934348450611,108,0,1,1,10632.161496773344,10458.353756397919,57.93591345847508,58.47002304596327,-106.42861393725765,20.0,kinematic,False,0,0.0,,,,random,event,0,46,0.045107000005373266,0.06464899979619076,2160.0000000000014,100.0,40.0,0.046393000047828536,10632.161496773344,20.0,3,305,0.045107000005373266,6.106183002430043,0,0,0,0,0,0,0.0,0.0,2.99701245160528e-13,0,1144.6966677735168,-106.42861393725765,239.99999999999997
random-s0-0168,visibility,1,0,completed,True,False,3,308,0,,6.271681002317564,0.02036260065687521,2160.0000000000014,36.598754000124245,59.01840264815214,108,0,1,1,10632.161496773344,10458.353756397919,57.93591345847508,58.47002304596327,-106.42861393725765,20.0,kinematic,False,0,0.0,,,,random,event,0,48,0.045246999889059225,0.07535199983976781,2160.0000000000014,100.0,60.0,0.04670800012718246,10632.161496773344,20.0,3,305,0.045246999889059225,6.226434002428505,0,0,0,0,0,0,0.0,0.0,2.99701245160528e-13,0,1144.6966677735168,-106.42861393725765,239.99999999999997
random-s0-0168,visibility,1,0,planning_failed,False,False,3,205,1,B1,3.2049110027401184,0.015633712208488384,2160.0000000000014,26.749150999876292,80.75022642812068,108,0,0,0,6966.114704927936,6849.977602089171,1260.7279648947247,3666.046791845407,1.9165851630899056,20.0,kinematic,False,0,0.0,,,,random,event,0,0,0.08811299994704314,0.05390000001170847,,100.0,90.0,0.019825999970635166,10632.161496773344,20.0,2,203,0.034212999935334665,3.1706980028047838,0,0,0,0,0,0,0.0,0.0,3.1721687719586645e-13,0,1144.6966677735168,1.9165851630899056,0.0
random-s0-0168,visibility,1,0,completed,True,False,3,320,0,,127.57039900156997,0.39865749687990615,2320.000000000002,158.58427299986033,14.629445632367625,116,0,1,1,10632.161496773344,10473.72089665143,58.14992513347445,58.47002304596327,-80.31599278972834,20.0,kinematic,False,0,0.0,,,,random,cycle,15,14,0.16289399991364917,7.800157000019681,2320.000000000002,0.0,0.0,0.08471799992548767,10632.161496773344,20.0,18,302,112.42839600049592,15.142003001074045,0,0,0,15,0,0,4.778366010569581,16.46608817170392,0.10502194154125752,0,1144.6966677735168,-80.31599278972834,279.99999999999994
random-s0-0168,visibility,1,0,completed,True,False,3,321,0,,103.85161700037315,0.3235252866055238,2340.000000000002,134.06477500006986,17.454249261215576,117,0,1,1,10632.161496773344,10480.825463056792,58.164246876516565,58.47002304596327,-66.60022135427926,20.0,kinematic,False,0,0.0,,,,random,cycle,12,22,0.15018200019767391,8.616823000011209,2340.000000000002,0.0,20.0,0.07326600007218076,10632.161496773344,20.0,15,306,89.21243699978731,14.639180000585839,0,0,0,12,0,0,6.948209036901069,22.74465567355907,0.11114815424976286,0,1144.6966677735168,-66.60022135427926,279.99999999999994
random-s0-0168,visibility,1,0,completed,True,False,3,322,0,,61.144670997464345,0.18989028260082094,2360.000000000002,92.50483300002088,25.51218053655066,118,0,1,1,10632.161496773344,10491.217326900725,58.03850108263021,58.47002304596327,-65.41066906732308,20.0,kinematic,False,0,0.0,,,,random,cycle,6,32,0.14186299995344598,7.942577999983769,2360.000000000002,0.0,40.0,0.06740400021953974,10632.161496773344,20.0,9,313,45.9519519999958,15.192718997468546,0,0,0,6,0,0,13.767813570531404,54.582587299268525,0.1212179205150413,0,1144.6966677735168,-65.41066906732308,259.99999999999994
random-s0-0168,visibility,1,0,completed,True,False,3,321,0,,22.85113699872454,0.07118734267515434,2340.000000000002,53.41383500012853,43.80887461075152,117,0,1,1,10632.161496773344,10498.28532478304,57.96789534773228,58.47002304596327,-67.4895950783753,20.0,kinematic,False,0,0.0,,,,random,cycle,1,39,0.15689900010329438,7.389830999954938,2340.000000000002,0.0,60.0,0.06479300009232247,10632.161496773344,20.0,4,317,7.546730000058233,15.304406998666309,0,0,0,1,0,1,71.46088610745053,71.46088610745053,0.13367969232296162,0,1144.6966677735168,-67.4895950783753,279.99999999999994
random-s0-0168,visibility,1,0,completed,True,False,3,308,0,,14.801513000747946,0.04805686039203878,2160.0000000000014,43.47399099992799,49.684879403033854,108,0,1,1,10632.161496773344,10458.353756397919,57.93591345847508,58.47002304596327,-106.42861393725765,20.0,kinematic,False,0,0.0,,,,random,cycle,0,40,0.14053800009605766,0.08988700005829742,2160.0000000000014,0.0,90.0,0.06299299980128126,10632.161496773344,20.0,3,305,0.14053800009605766,14.660975000651888,0,0,0,0,0,0,0.0,0.0,2.99701245160528e-13,0,1144.6966677735168,-106.42861393725765,239.99999999999997
random-s0-0168,visibility,1,0,completed,True,False,3,322,0,,23.393047999434202,0.07264921738954722,2360.000000000002,54.61236100018141,43.213659998917876,118,0,1,1,10632.161496773344,10512.65312834652,57.99419547344231,58.47002304596327,-43.591607969576245,20.0,kinematic,False,0,0.0,,,,random,cycle,1,44,0.15824100023564824,7.751565000035043,2360.000000000002,100.0,0.0,0.06390799990185769,10632.161496773344,20.0,4,318,7.909806000270692,15.48324199916351,0,0,0,1,0,1,92.8834057698225,92.8834057698225,0.14390093899073658,0,1144.6966677735168,-43.591607969576245,219.99999999999997
random-s0-0168,visibility,1,0,completed,True,False,3,308,0,,14.799399002640712,0.04804999676182049,2160.0000000000014,44.15786599997773,48.91540727989642,108,0,1,1,10632.161496773344,10458.353756397919,57.93591345847508,58.47002304596327,-106.42861393725765,20.0,kinematic,False,0,0.0,,,,random,cycle,0,43,0.1937360000283661,0.1325050000104966,2160.0000000000014,100.0,20.0,0.054861000080563826,10632.161496773344,20.0,3,305,0.1937360000283661,14.605663002612346,0,0,0,0,0,0,0.0,0.0,2.99701245160528e-13,0,1144.6966677735168,-106.42861393725765,239.99999999999997
random-s0-0168,visibility,1,0,completed,True,False,3,308,0,,15.467277002017,0.050218431824730514,2160.0000000000014,44.70220200005315,48.319767334894,108,0,1,1,10632.161496773344,10458.353756397919,57.93591345847508,58.47002304596327,-106.42861393725765,20.0,kinematic,False,0,0.0,,,,random,cycle,0,46,0.19872099983331282,0.5211380000673671,2160.0000000000014,100.0,40.0,0.06378899979608832,10632.161496773344,20.0,3,305,0.19872099983331282,15.268556002183686,0,0,0,0,0,0,0.0,0.0,2.99701245160528e-13,0,1144.6966677735168,-106.42861393725765,239.99999999999997
random-s0-0168,visibility,1,0,completed,True,False,3,308,0,,14.769883000326445,0.04795416558547547,2160.0000000000014,44.21409799988396,48.853196100611854,108,0,1,1,10632.161496773344,10458.353756397919,57.93591345847508,58.47002304596327,-106.42861393725765,20.0,kinematic,False,0,0.0,,,,random,cycle,0,48,0.1630469998872286,0.0817669999833015,2160.0000000000014,100.0,60.0,0.0546659998690302,10632.161496773344,20.0,3,305,0.1630469998872286,14.606836000439216,0,0,0,0,0,0,0.0,0.0,2.99701245160528e-13,0,1144.6966677735168,-106.42861393725765,239.99999999999997
random-s0-0168,visibility,1,0,planning_failed,False,False,3,205,1,B1,10.597811000252477,0.05169663902562184,2160.0000000000014,33.521056999916254,64.43710888965695,108,0,0,0,6966.114704927936,6849.977602089171,1260.7279648947247,3666.046791845407,1.9165851630899056,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.14642799987996113,0.09026199995787465,,100.0,90.0,0.06742000005033333,10632.161496773344,20.0,2,203,0.1056229998539493,10.492188000398528,0,0,0,0,0,0,0.0,0.0,3.1721687719586645e-13,0,1144.6966677735168,1.9165851630899056,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,428,0,,15.84535000051801,0.03702184579560283,3960.000000000003,64.54159300005813,61.35578339376341,198,0,0,0,15838.496900598493,15432.307415095567,58.41991580406273,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.7636390002262488,3.6744610001733236,3960.000000000003,0.0,0.0,0.03481500016278005,14718.549587950645,20.0,3,425,3.7636390002262488,12.081711000291762,0,0,0,0,0,1,0.0,0.0,0.1000959625000439,0,661.8576088628568,183.59961496129233,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,429,0,,15.60667699664009,0.03637920045836851,3980.000000000003,63.295708999930866,62.87945996472447,199,0,0,0,15838.496900598493,15436.153314689993,58.3866617335591,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.6447409997890645,3.579448999971646,3980.000000000003,0.0,20.0,0.033241999972233316,14718.549587950645,20.0,3,426,3.6447409997890645,11.961935996851025,0,0,0,0,0,1,0.0,0.0,0.10021900303793178,0,661.8576088628568,183.59961496129233,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,430,0,,15.702047999866409,0.03651639069736374,4000.0000000000027,64.109647000123,62.39310598594199,200,0,0,0,15838.496900598493,15441.034919310048,59.1230847833718,59.89990518036424,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.5632460001124855,3.501868000057584,4000.0000000000027,0.0,40.0,0.03372600008333393,14718.549587950645,20.0,3,427,3.5632460001124855,12.138801999753923,0,0,0,0,0,1,0.0,0.0,0.10046682224187718,0,661.8576088628568,183.59961496129233,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,432,0,,16.227394998622913,0.03756341434866415,4040.000000000002,66.63493500013828,60.62885782047537,202,0,0,0,15838.496900598493,15447.796986342268,59.06373045420136,59.72184219285294,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.6141550001502765,3.5510689999682654,4040.000000000002,0.0,60.0,0.03456399986134784,14718.549587950645,20.0,3,429,3.6141550001502765,12.613239998472636,0,0,0,0,0,1,0.0,0.0,0.1006816554167321,0,661.8576088628568,183.59961496129233,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,434,0,,16.21796199833625,0.037368576033032834,4080.000000000001,66.93889899997885,60.951107068571446,204,0,0,0,15838.496900598493,15454.069860309077,59.009370349566744,59.55876187894909,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.6256230000617506,3.56109400013338,4080.000000000001,0.0,90.0,0.035144000094078365,14718.549587950645,20.0,3,431,3.6256230000617506,12.5923389982745,0,0,0,0,0,1,0.0,0.0,0.10088034556434312,0,661.8576088628568,183.59961496129233,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,429,0,,16.399397999748544,0.03822703496444882,3980.000000000003,66.02222399988023,60.28273146338154,199,0,0,0,15842.185994404004,15427.66343414172,58.502677914537564,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.7085849999130005,3.6429249998946034,3980.000000000003,100.0,0.0,0.0361359998350963,14718.549587950645,20.0,3,426,3.7085849999130005,12.690812999835543,0,0,0,0,0,1,0.0,0.0,0.09229094265984403,0,647.3914200864043,183.59961496129233,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,430,0,,16.036713998346386,0.037294683717084616,4000.0000000000027,64.81684999994286,61.712347946614635,200,0,0,0,15842.185994404004,15431.629522968391,58.471218085561894,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.651808999620698,3.587158999835083,4000.0000000000027,100.0,20.0,0.03591499989852309,14718.549587950645,20.0,3,427,3.651808999620698,12.384904998725688,0,0,0,0,0,1,0.0,0.0,0.09241510583668161,0,647.3914200864043,183.59961496129233,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,432,0,,15.94990700004928,0.03692108101863259,4040.000000000002,64.64995199985424,62.490378956648115,202,0,0,0,15842.185994404004,15439.133334518327,58.41235227800504,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.5315119998813316,3.46542700003738,4040.000000000002,100.0,40.0,0.03920199992535345,14718.549587950645,20.0,3,429,3.5315119998813316,12.418395000167948,0,0,0,0,0,1,0.0,0.0,0.09264939659814998,0,647.3914200864043,183.59961496129233,0.0
random-s0-0169,voronoi,1,0,planning_failed,False,False,3,316,1,B0,12.266896001847272,0.0388192911450863,4080.000000000001,50.39179999994303,80.96555391957845,204,0,2,2,10646.744707082975,10309.01357535936,1770.7195624082008,5195.441287321029,-157.2823239172896,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.478330000234564,3.3908920001977094,,100.0,60.0,0.03674599997793848,14718.549587950645,20.0,2,314,3.423229000190986,8.843667001656286,0,0,0,0,0,1,0.0,0.0,0.1391421706364595,0,647.3914200864043,-157.2823239172896,860.0000000000005
random-s0-0169,voronoi,1,0,planning_failed,False,False,3,317,1,B0,12.447381001720714,0.03926618612530194,4100.000000000001,53.31916600016484,76.89542630856839,205,0,2,2,10646.744707082975,10313.078047005325,1771.4682750910754,5195.441287321029,-157.2823239172896,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.44393599993964,3.365975999940929,,100.0,90.0,0.03494699990369554,14718.549587950645,20.0,2,315,3.395318999992014,9.0520620017287,0,0,0,0,0,1,0.0,0.0,0.13944567690592719,0,647.3914200864043,-157.2823239172896,860.0000000000005
random-s0-0169,voronoi,1,0,completed,True,False,3,391,0,,202.38990300003934,0.5176212352942182,3220.0000000000023,242.9896550002013,13.251592953606748,161,0,1,1,15838.496900598493,15790.810345842936,59.12500119901267,59.90565442728687,-11.800102722059506,20.0,kinematic,False,0,0.0,,,,random,cycle,64,0,3.4582179998778884,3.920794000123351,3220.0000000000023,0.0,0.0,3.36541000001489,14718.549587950645,20.0,67,324,193.42024099933042,8.969662000708922,0,0,0,64,0,13,172.93973855660622,750.0,2.6774890180973774,9,1074.7291527530563,-11.800102722059506,140.0
random-s0-0169,voronoi,1,0,completed,True,False,3,400,0,,209.41550500265294,0.5235387625066323,3400.0000000000027,252.37583099988115,13.471971490018012,170,0,3,3,15838.496900598493,16147.058147919512,58.635668548882734,59.1112959280253,-8.546011036938523,20.0,kinematic,False,0,0.0,,,,random,cycle,66,18,3.987080000115384,4.382833000136088,3400.0000000000027,0.0,20.0,3.437230999907115,14718.549587950645,20.0,69,331,199.94939000025624,9.466115002396691,0,0,0,66,0,7,145.32633272169934,708.320059563925,2.6405333607917747,14,1074.7291527530563,-8.546011036938523,180.0
random-s0-0169,voronoi,1,0,completed,True,False,3,395,0,,174.3779370028733,0.4414631316528438,3300.0000000000023,213.26273899990156,15.473870472992122,165,0,2,2,15838.496900598493,15886.939779417673,58.79874957538983,59.1112959280253,-10.032798834253498,20.0,kinematic,False,0,0.0,,,,random,cycle,58,25,3.504656999893996,3.534651000109079,3300.0000000000023,0.0,40.0,3.3152460000565043,14718.549587950645,20.0,61,334,165.6392889997278,8.7386480031455,0,0,0,58,0,5,119.12384167612147,750.0,1.7898798461395828,8,1074.7291527530563,-10.032798834253498,160.0
random-s0-0169,voronoi,1,0,completed,True,False,3,398,0,,171.18645100026697,0.4301167110559472,3360.0000000000027,213.52954500002852,15.735527371631658,168,0,1,1,15838.496900598493,16153.813026778782,58.381046300289476,59.1112959280253,-4.419869424265187,20.0,kinematic,False,0,0.0,,,,random,cycle,50,37,3.1618470002285903,4.420160999870859,3360.0000000000027,0.0,60.0,3.444867999860435,14718.549587950645,20.0,53,345,160.89663999969162,10.289811000575355,0,0,0,50,0,5,108.5165438723074,750.0,1.3942446699119573,6,1074.7291527530563,-4.419869424265187,80.0
random-s0-0169,voronoi,1,0,completed,True,False,3,398,0,,188.66803799869558,0.47404029647913465,3360.0000000000027,229.66989300016394,14.629692887075993,168,0,2,2,15838.496900598493,15995.688944683228,58.7169360496713,59.1112959280253,-10.859239936953799,20.0,kinematic,False,0,0.0,,,,random,cycle,61,29,3.632667999909245,3.602575000059005,3360.0000000000027,0.0,90.0,3.3689879999201366,14718.549587950645,20.0,64,334,179.34689900016565,9.321138998529932,0,0,0,61,0,3,117.67815668997875,750.0,2.063292779867092,12,1074.7291527530563,-10.859239936953799,160.0
random-s0-0169,voronoi,1,0,completed,True,False,3,395,0,,242.82145300321645,0.6147378557043455,3300.0000000000023,284.01863299995966,11.61895599997649,165,0,0,0,15842.185994404004,16206.89907395163,59.046938102365885,59.67146513734652,97.63258989063661,20.0,kinematic,False,0,0.0,,,,random,cycle,72,0,3.480303999822354,3.604819999964093,3300.0000000000023,100.0,0.0,3.3617799999774434,14718.549587950645,20.0,75,320,234.3038870021701,8.517566001046362,0,0,0,72,0,16,156.13217018695977,750.0,3.0582161253912994,11,1144.2900957824284,97.63258989063661,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,400,0,,206.44641699914246,0.5161160424978561,3400.0000000000027,248.88438799985124,13.660961329571363,170,0,0,0,15842.185994404004,16188.542985093281,58.74938618959309,59.1112959280253,177.96407866323818,20.0,kinematic,False,0,0.0,,,,random,cycle,56,26,3.6774420000256214,4.687416000024314,3400.0000000000027,100.0,20.0,3.4967829999459354,14718.549587950645,20.0,59,341,196.6990469998109,9.747369999331568,0,0,0,56,0,7,97.3604580101231,750.0,1.3333244688969579,4,1144.2900957824284,177.96407866323818,0.0
random-s0-0169,voronoi,1,0,completed,True,False,3,404,0,,192.55879400088816,0.4766306782200202,3480.0000000000027,236.04617899991354,14.742877917974166,174,0,0,0,15842.185994404004,16304.140704480782,58.86606980814139,59.128860254673036,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,cycle,51,36,3.6799079996399087,4.205187000025035,3480.0000000000027,100.0,40.0,3.5099799999898096,14718.549587950645,20.0,54,350,182.34188499991433,10.216909000973828,0,0,0,51,0,4,81.43994784500845,750.0,0.85017959030916,2,1144.2900957824284,183.59961496129233,0.0
random-s0-0169,voronoi,1,0,planning_failed,False,False,3,289,1,B0,226.96487900043394,0.785345602077626,3540.0000000000027,263.14783699990585,13.452514147024013,177,0,2,2,10646.744707082975,10986.60260315296,1770.9434121538168,5195.441287321029,-157.2823239172896,20.0,kinematic,False,0,0.0,,,,random,cycle,63,26,3.6572309998064156,4.140067999969688,,100.0,60.0,3.5063770001215744,14718.549587950645,20.0,65,224,220.34134099999392,6.623538000440021,0,0,0,63,0,2,39.60426308368482,750.0,0.75327303464337,1,1070.7344115925737,-157.2823239172896,680.0000000000002
random-s0-0169,voronoi,1,0,planning_failed,False,False,3,292,1,B0,201.8746100009139,0.6913514041127188,3600.0000000000027,237.33609400005662,15.168362887101125,180,0,2,2,10646.744707082975,10919.146240484068,1771.0010273761643,5195.441287321029,-157.2823239172896,20.0,kinematic,False,0,0.0,,,,random,cycle,57,35,3.9735290001772228,3.8957819999723142,,100.0,90.0,3.445554999871092,14718.549587950645,20.0,59,233,195.03956600033234,6.835044000581547,0,0,0,57,0,1,34.369186244183496,750.0,0.5290666025915743,1,1070.7344115925737,-157.2823239172896,740.0000000000003
random-s0-0169,prm,1,0,completed,True,False,3,375,0,,16.369961001146294,0.04365322933639012,2900.0000000000023,54.37074399992525,53.33750812760607,145,0,0,0,14880.473880848524,14680.089569978823,58.67483914574109,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,1,0,5.433503000176643,5.389561000129106,2900.0000000000023,0.0,0.0,0.02189000019825471,14718.549587950645,20.0,4,371,10.628708000240294,5.741253000905999,1,0,0,0,0,1,256.506232064069,256.506232064069,0.16852867416353634,1,275.447505455743,183.59961496129233,0.0
random-s0-0169,prm,1,0,completed,True,False,3,376,0,,16.480755001339276,0.04383179521632786,2920.0000000000023,54.19078099998842,53.883703945891206,146,0,0,0,14880.473880848524,14683.39775892513,58.55976896112593,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,1,0,5.48439099998177,5.4462470000089525,2920.0000000000023,0.0,20.0,0.022221999870453146,14718.549587950645,20.0,4,372,10.685848999855807,5.794906001483469,1,0,0,0,0,1,256.506232064069,256.506232064069,0.16863229707277522,1,258.07831866642096,183.59961496129233,0.0
random-s0-0169,prm,1,0,completed,True,False,3,372,0,,11.122292001118694,0.029898634411609393,2840.0000000000023,49.15260699999635,57.77923437510066,142,0,0,0,16253.03768058605,14611.632936212269,58.42066708787562,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,5.296931999964727,5.25897000011355,2840.0000000000023,0.0,40.0,0.021825999965585652,14718.549587950645,20.0,3,369,5.296931999964727,5.8253600011539675,0,0,0,0,0,1,0.0,0.0,0.03517795299303637,0,208.68797563060627,183.59961496129233,0.0
random-s0-0169,prm,1,0,completed,True,False,3,373,0,,11.27314299696991,0.030222903477131125,2860.0000000000023,49.946388999842384,57.26139681507361,143,0,0,0,16253.03768058605,14612.324348477243,59.07826172464858,59.765436004194605,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,5.333853999900384,5.295632000070327,2860.0000000000023,0.0,60.0,0.022794999949837802,14718.549587950645,20.0,3,370,5.333853999900384,5.939288997069525,0,0,0,0,0,1,0.0,0.0,0.035328004875233306,0,199.34852948571404,183.59961496129233,0.0
random-s0-0169,prm,1,0,completed,True,False,3,376,0,,11.248315000329967,0.029915731383856295,2920.0000000000023,50.23962300015228,58.12145525039373,146,0,0,0,16253.03768058605,14616.559060266862,58.88197815172381,59.17658528542028,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,0,0,5.237961999910112,5.1634569999805535,2920.0000000000023,0.0,90.0,0.023283000018636812,14718.549587950645,20.0,3,373,5.237961999910112,6.010353000419855,0,0,0,0,0,1,0.0,0.0,0.03552518434428361,0,199.34852948571404,183.59961496129233,0.0
random-s0-0169,prm,1,0,completed,True,False,3,384,0,,27.015308998670662,0.07035236718403819,3080.0000000000023,67.75240100000701,45.45964356303304,154,0,0,0,16253.03768058605,15449.393347281257,58.646041304246864,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,event,3,0,5.444845000283749,5.403514000136056,3080.0000000000023,100.0,0.0,0.024978000055853045,14718.549587950645,20.0,6,378,20.574214000134816,6.441094998535846,3,0,0,0,0,2,606.0090346558786,725.1398051283293,0.34848966659672215,1,1054.8664724970517,183.59961496129233,0.0
random-s0-0169,prm,1,0,completed,True,False,3,437,0,,32.66096099855531,0.07473904118662543,4140.0,81.45906400000058,50.82307353789347,207,0,0,0,16253.03768058605,17259.550857192327,58.793605352760665,59.1112959280253,150.71753317004323,20.0,kinematic,False,0,0.0,,,,random,event,4,0,5.30139399984364,5.7224759998462105,4140.0,100.0,20.0,0.023323000050368137,14718.549587950645,20.0,7,430,25.32165099978556,7.33930999876975,4,0,0,0,0,2,427.36771848070896,725.1398051283293,0.3163289943835911,2,1083.2337561486067,150.71753317004323,0.0
random-s0-0169,prm,1,0,completed,True,False,3,439,0,,32.430984998882195,0.07387468109084783,4179.999999999999,82.0171450000089,50.96495373009565,209,0,0,0,16253.03768058605,17493.648256702498,59.205628842769734,59.64273496989918,155.48886424551887,20.0,kinematic,False,0,0.0,,,,random,event,4,2,5.138761999660346,5.757571999993161,4179.999999999999,100.0,40.0,0.027451000050859875,14718.549587950645,20.0,7,432,24.728001999619664,7.702982999262531,4,0,0,0,0,2,509.1896673196607,749.9999999999999,0.4126600332537665,2,853.0922312286748,155.48886424551887,0.0
random-s0-0169,prm,1,0,planning_failed,False,False,3,271,1,B0,19.459527999288184,0.07180637638113721,3180.0000000000023,52.26899199988111,60.83913001435412,159,0,1,1,11057.59639326502,9915.93594062495,1771.003969000042,5195.441287321029,-157.2823239172896,20.0,kinematic,False,0,0.0,,,,random,event,2,13,5.0996139996186685,5.227844000046389,,100.0,60.0,0.04905600007987232,14718.549587950645,20.0,4,267,14.593545999787239,4.865981999500946,1,0,0,0,1,1,678.5769493703278,678.7007033283809,0.6256819921580223,2,329.54679954810524,-157.2823239172896,540.0000000000001
random-s0-0169,prm,1,0,planning_failed,False,False,3,274,1,B0,25.248453000358495,0.09214763868743976,3240.0000000000023,58.102210000015475,55.76379969022072,162,0,1,1,11057.59639326502,9932.137355507391,1770.8651129686039,5195.441287321029,-157.2823239172896,20.0,kinematic,False,0,0.0,,,,random,event,3,14,5.199001999926622,5.473370000117939,,100.0,90.0,0.04987500005881884,14718.549587950645,20.0,5,269,20.231385000215596,5.017068000142899,2,0,0,0,1,2,458.5058219063696,690.1687204327756,0.6267580338261209,2,344.5633552504444,-157.2823239172896,540.0000000000001
random-s0-0169,prm,1,0,completed,True,False,3,369,0,,175.90188299891452,0.4766988699157575,2780.000000000002,213.57106100003875,13.01674481075644,139,0,0,0,14880.473880848524,14630.8402350748,58.99586413401446,59.518243232292264,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,cycle,25,0,5.593157999783216,6.227024000054371,2780.000000000002,0.0,0.0,5.113662999974622,14718.549587950645,20.0,28,341,136.86218699967867,39.039695999235846,0,0,0,25,0,1,17.977819201457194,354.35229195790237,0.16118329414080138,1,304.2508864896182,183.59961496129233,0.0
random-s0-0169,prm,1,0,completed,True,False,3,371,0,,185.97327700172173,0.5012756792499238,2820.0000000000023,224.88752000003842,12.539602019709767,141,0,0,0,14880.473880848524,14623.607607385376,58.63970305089703,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,cycle,27,0,5.488624000008713,5.885652999950253,2820.0000000000023,0.0,20.0,5.016726999883758,14718.549587950645,20.0,30,341,145.82211999982064,40.15115700190108,0,0,0,27,0,1,17.492795247306283,356.08046402573603,0.15942456103193325,1,250.43191071453208,183.59961496129233,0.0
random-s0-0169,prm,1,0,completed,True,False,3,372,0,,187.6873500009424,0.5045358870993075,2840.0000000000023,233.9710459998514,12.13825406414521,142,0,0,0,16253.03768058605,14611.632936212269,58.42066708787562,59.1112959280253,183.59961496129233,20.0,kinematic,False,0,0.0,,,,random,cycle,28,0,5.601578999858248,5.459582999947088,2840.0000000000023,0.0,40.0,5.021703000011257,14718.549587950645,20.0,31,341,147.76093099976606,39.92641900117633,0,0,0,28,0,1,4.981071756494294,139.47000918183912,0.03517795299303637,0,208.68797563060627,183.59961496129233,0.0
